slot	surface	auto_link	auto_status	auto_method	n_facts	example_fact_id	example_evidence	decision	decided_link	reviewer_notes
play	די טאָכטער פֿון ירושלים, אָדער, דער רוימישער טיראָן, קאָמעדיע אין 4 אַקטן	play:PL-0118|play:PL-0224	candidate	title_multi	8	P-2-facs_296_r:1#3	"אין 1898 ווערט — לויט ב. גאָרין - געשפּילט אין זעלבן טעאַטער מ.'ס „די טאָכטער פֿון ירושלים, אָדער, דער רוימישער טיראָן, קאָמעדיע אין 4 אַקטן"" (אַדאָפּטירט פון דער קאָמעריע „דער רויב פֿון דער סאַבינערין“"			
play	די גרינע פעלדער		unmatched		7	P-1-facs_278_r_2:1#1	"1926-27 — איז ג. געווען דער דירעקטאָר פֿון אָנגלאָ-דזשויש פּלעי-האוז און האָט דאָ אויפֿגעפֿירט צ'אַ זיין ענגלישע איבערזעצונג פֿון פרץ הירשבייןס „די גרינע פעלדער"""			
play	די מוטער		unmatched		7	P-1-facs_52_tr_1740521031:1#2	"לויט ל. קאָדיסאָן האָט א. פֿאָרגעלייענט פֿאָר דער „ווילנער טרופּע"" פֿראַנמענטן פֿון אַ דראָמע, וועלכע ער האָט גערופֿן „די מוטער"""			
play	דוד און בת שבע		unmatched		7	P-1-facs_65_tr_1740520954:1#1	"דאָן טרעט א. אַרויס אַלס „דוד"" אין דער וואַרשעווער אויפֿפֿירונג פֿון בראָדערזאָן און קאָוס אָפּערע „דוד און בת שבע“"			
play	מחותנים		unmatched		7	P-3-facs_398_tr_1755856092:1#4	"1936-37 — אין „נאָוואָשטשי""-טעאַטער מיט לוסי און מישע גערמאַן און דערנאָך מיט זיגמונט טורקאָוו אין „מחותנים"" פֿון חנאַ גאָטעספעלד"			
play	ציפקע די אלמנה	play:PL-0071	candidate	hint_unverified	7	P-4-facs_375_tr_1755029880:1#1	"דעם 8 אָקטאָבער 1919 איז אין „ליריק טעאַטער“ אויפֿגעפירט געוואָרן ק.'ס און ל. פֿריימאַנס ציפקע די אלמנה"""			
play	וואַרהייט		unmatched		6	P-1-facs_211_tr_1741260276:1#1	"אין 1901 געוואָרן טעטיק אין דער יידישער זשורנאָליסטיק, און דערנאָך פֿאַרעפנטלעכט אין דער „וואַרהייט"" פֿיל אַרטיקלען וועגן יידישן טעאַטער"			
play	שמשון הגבור	play:PL-0272	candidate	fuzzy_96	6	P-1-facs_332_tr_1741260405:1#1	"אין 1909 געקומען אין אַמעריקע און אונטער דער השפּעה פֿון משה ריכטער אַריינגעטראָטן אין אַ דראָמאָטישן קלוב, דעביוטירנדיק אין ברוך שאָרס „שמשון הגבור"""			
play	די אמעריקאַנערין		unmatched		6	P-2-facs_65_tr_1744131354:1#2	"אויפֿגעפֿירט אין עליזעאום-טעאַטער אָנשל שאָרס און רומשינסקיס „דאָס מיידל פֿון דער וועסט"" א'נ „די אמעריקאַנערין"""			
play	ישיבה-בחור		unmatched		5	P-1-facs_147_tr_1740521016:1#1	"ג.'ס בעסטע ראָל איז געווען „פיטשע שמש"" אין זאָלאַטאָרעווסקיס ""ישיבה-בחור"""			
play	כינקע און פּינקע		unmatched		5	P-1-facs_45_tr_1740521093:1#1	"דאָס ערשטע מאָל אויפֿגעטראָטן אין 1907 אָלס „אַברהם"" אין לאַטיינערס „כינקע און פּינקע“"			
play	יידישע וועלט	play:PL-0085	candidate	fuzzy_89	5	P-1-facs_45_tr_1740521100:1#1	"פֿאַרעפנטלעכט אין דער ווילנער ""יידישע וועלט“, 5, 1924"			
play	חתן כלה מזל טוב		unmatched		5	P-2-facs_148_r:1#3	"דעם 8 פעברואר 1929 אין אַ געענדערטער פֿאָרם געשפּילט געוואָרן אין ליריק-טעאַטער א'נ „חתן כלה מזל טוב"""			
play	אוריאל אַקאָסטא	play:PL-0253	candidate	hint_unverified	5	P-2-facs_162_tr_1744279209:1#1	"דערנאָך שפּילט זי „די בלינדע מאמע"" אין „אוריאל אַקאָסטא“. צוערשט האָט זי געשפּילט אין סעטלאַנד האָל"			
play	בלימעלע	play:PL-0034	candidate	hint_unverified	5	P-2-facs_241_tr_1744280750:1#1	"ווערט מ. אַנגאַזשירט אין יידישן טעאַטער, וואו ער דעביוטירט אַלס „ליפּע שוחט"" אין לאַטיינערס ""בלימעלע“"			
play	אוריאל אַקאָסטאַ	play:PL-0253	candidate	hint_unverified	4	P-1-facs_312_TextRegion_1708860417410_829:3#13	אַ געגריימטע איבערזעצונג פון גוצקאָווס „אוריאל אַקאָסטאַ“			
play	בּלימעלע	play:PL-0034	candidate	hint_unverified	4	P-2-facs_90_tr_1744131428:3#18	לאַטיינער האָט אונטער דער צייט אָנגעשריבּן „קרחס אוצרות“, „אלכסנדר“, „בּת שבע“ און „בּלימעלע“			
play	האוצר		unmatched		4	P-1-facs_121_tr_1740521045:1#1	"„האוצר"" איז 1929 אויפֿגעפֿירט געוואָרן אין אָרץ-ישראל דורך דער „הבימה"" (רעזשי א. דיקי)"			
play	דער קרבן	play:PL-0010	candidate	hint_unverified	4	P-1-facs_136_tr_1740521135:1#2	"ב. האָט פֿאַרפֿאַסט מוזיק צו אייניקע און זעכציק פּיעסן, דערונ טער „די שיינע מרים"" פֿון גאָרדין, „כתר מלכות"" פֿון טער, „די יידן אין בראַזיליע"" פֿון הערמאָלין, „לא מיט אַ אַלף"" פֿון כץ, „דער קרבן"" פֿון הורוויץ"			
play	גרינע פֿעלדער		unmatched		4	P-1-facs_323_tr_1741260490:2#1	גרינע פֿעלדער „געזאָמעלטע דראַמען“, ניו יאָָרק, 1916 פינפטער באַנד			
play	דאָס נייע געטאָ		unmatched		4	P-1-facs_368_TextRegion_1710163037685_362:1#2	"„דאָס נייע געטאָ“ פֿון דר. הערצל און אָהאָנעס-פייערן"" פֿון הערמאָן זודערמאַן (איב. זלמן זילבערצווייג) [אַלע פּיעסען רעזשיסירט דורך א. מאָרעווסקי]"			
play	מנחם בן-ישראל	play:PL-0038	candidate	hint_unverified	4	P-2-facs_189_tr_1744279158:1#1	"אַ יידישער כתב-יד (צענזור עקז. פֿון 1882) פֿון „מנחם בן-ישראל, אַ דראַמע אין פֿינף אַקטן און ניין קאַרטינעס, נאָך דעם רוסישן באַאַרבעט פֿון ל."""			
play	פּוילישן יינגל	play:PL-0063	candidate	hint_unverified	4	P-2-facs_198_r_4:1#5	מאָגוּלעסקאָ האָט אויך מיטגעבּראַכט דעם „פּוילישן יינגל“ פון הורוויטש			
play	איר ערשטע ליבע		unmatched		4	P-3-facs_34_r_3:1#1	"דעביוטירנדיק אַלס ""שלמהלע"" אין משה שאָר'ס „איר ערשטע ליבע"""			
play	דער יידישער גלויבן	play:PL-0142	candidate	fuzzy_88	4	P-4-facs_322_tr_1754998436:1#2	"ש. האָט געשפּילט די ראָלן „מרס. גאָלקין אין סטייל“, „מאַדאַם הערמינג"" אין „דער יידישער גלויבן“"			
play	שלמה המלך און די בין		unmatched		4	P-4-facs_379_tr_1755030303:1#1	ב. האָט אויך געשריבן די פּיעסע שלמה המלך און די בין			
play	שפּיגל פֿון לעבן	play:PL-0091	candidate	hint_unverified	4	P-4-facs_47_r_2:1#3	דעם 5 נאָוועמבער 1915 איז אין קעסלערס „סעקאָנד עוועניו טעאַטער“ אויפֿגעפֿירט געוואָרן פֿון דוד קעסלער „דער שפּיגל פֿון לעבן“			
play	די מאַקאַבעיער	play:PL-0192	candidate	hint_unverified	4	P-6-facs_246_tr_1747928955:1#2	גאָלדפֿאָדן האָט אין אָדעס (א'ר פֿון גרודסקי) אויפֿגעפֿירט זיין פּיעסע „די מאַקאַבעיער“			
play	דוד און בת-שבע		unmatched		3	P-1-facs_124_tr_1740520978:1#1	"דעם 14 מאי 1924 איז אין וואַרשעווער קאַמינסקיס טעאַטער אויפֿגעפֿירט געוואָרן ב.'ס אָפּערע אויף יידיש „דוד און בת-שבע"""			
play	די ווילדע אינזל	play:PL-0175	candidate	hint_unverified	3	P-1-facs_160_r_4:1#2	באַלד אויפגעפירט געוואָרן מיט גראַדנער אַלס „דער אייראָפּעער“			
play	קאָפּיטאָן דרייפוס	play:PL-0249	candidate	fuzzy_97	3	P-1-facs_35_tr_1740520969:1#2	אין 1918 שרייבט א. אַן אַ פֿיר-אַקטיקע דראַמע „קאָפּיטאָן דרייפוס“			
play	די אמעריקאָנערין	play:PL-0074	candidate	hint_unverified	3	P-1-facs_391_tr_1739715052:1#1	איבערזעצט ז. (צוזאָמען מיט איר ברודער, דער אַקטיאָר אַברהם לעווין) אויף רוסיש פּיעסען פֿון יידישן רעפּערטואָר ווי: „די אמעריקאָנערין“			
play	די צוויי חתנים		unmatched		3	P-2-facs_245_tr_1744280733:1#4	"דעצעמבער 1917 האָט ער גאַסטראָלירט אין ליבערטי- טעאַטער אין זאָלאָטארעווסקיס פּיעסע „זיסע חלומות“, אין משה ריכטערס „די צוויי חתנים"""			
play	דיאַ וואַרהייט	play:PL-0082	candidate	fuzzy_96	3	P-2-facs_28_tr_1744131420:1#4	אַרויסגעגעבען פֿון דיאַ וואַרהייט פאַבלישינג קאָמפּאָני (ניו יאָרק, 1916			
play	די יודישע וועלט	play:PL-0085	candidate	fuzzy_93	3	P-2-facs_311_tr_1744365774:1#1	געדרוקט געוואָרן אין ווילנער „די יודישע וועלט“, יאַנואַר-אָפּריל 1913			
play	מיטן כח פֿון דבוק		unmatched		3	P-2-facs_63_tr_1744131370:1#2	"דעם 3 אַפּריל 1921 איז א'ר פֿון א. סאַמבערג אויפֿגעפֿירט געוואָרן אין וואַרשעווער צענטראַל-טעאַטער י.'ס און מ. קיפּניסעס קאָמעדיע „מיטן כח פֿון דבוק"""			
play	די גרינע	play:PL-0238	candidate	hint_unverified	3	P-3-facs_250_r:2#1	"ער שרייבט אָן צוויי נייע פּיעסן: „די גרינע“ און „די גאָלדענע מדינה"""			
play	דער פֿאַרלאָרענער גן-עדן	play:PL-0012	candidate	fuzzy_93	3	P-4-facs_279_tr_1754998499:1#2	"דעם 7 נאָוועמבער 1902 איז אין „פּיפּלס״-טעאַטער א""ר פֿון באָריס טאָמאַשעווסקי אויפֿגעפֿירט געוואָרן ק.'ס פּיעסע „דער פֿאַרלאָרענער גן-עדן“"			
play	שרה שיינדל פון יעהופּעץ		unmatched		3	P-4-facs_388_tr_1755030259:1#1	"דאָ איז זי אויך אויפֿגעטראָטן (א""ר פֿון און באַאַרבעטונג פֿון יאָנאַס טורקאָוו) אין לאַטיינערס „שרה שיינדל פֿון יעהופּעץ"			
play	קאָמעדיאַנטן		unmatched		3	P-4-facs_453_tr_1755030106:4#3	"אין 1928 האָט זיך אין ווינער זשורנאָל „די נויע וועלט“, נ׳ 56, אָנגעהויבן דרוקן אין דער דייטשער איבערזעצונג פֿון פ. ראָזענטאַל דער ראָמאַן א״נ „קאָמעדיאַנטן"""			
play	פאַרלאָרענער גן-עדן		unmatched		3	P-5-facs_115_tr_1733832744:1#1	קאברינס „פאַרלאָרענער גן-עדן“			
play	מאַן און ווייב, שוועסטער און ברידער		unmatched		3	P-6-facs_271_r_1:1#1	ערשט אין 1887 האָט אַ גרופּע, באַשטייענדיק פֿון משה זשוויף, אַבאַ פעלדמאַן און גדליה איינימער זיך אָנגעהויבן פֿאַרנעמען מיט אַרויסגעבן א.'ס ווערק, און אָפּגעדרוקט זיין צוויי-אַקטיקע דראַמע ״מאַן און ווי			
play	הערשעלע אָסטראָפֿאָלער		unmatched		3	P-6-facs_392_r:1#1	"דעם 2 מערץ 1931 איז אין ""מעקינלי סקווער טעאַטער“ אין בראַנקס (ניו-יאָרק) אויפֿגעפֿירט געוואָרן „הערשעלע אָסטראָפֿאָלער"" פֿון בן יעקב"			
play	די ווייסטע אינזל	play:PL-0175	candidate	hint_unverified	2	P-1-facs_312_TextRegion_1708860417410_829:1#5	אַלס דריטע פּיעסע די איבערזעצונג פון רומעניש „די ווייסטע אינזל“			
play	דער פעטער פֿון אַמעריקע	play:PL-0157	candidate	fuzzy_90	2	P-2-facs_385_tr_1744366798:1#1	אויסער „סערקעלע“ האָט ע. אָנגעשריבן נאָך פּראָמענטן פֿון 2 פּיעסעס, וועלכע זיינען געווען גאַנץ אומבאַקאָנט ביז דר. מ. וויינרייך האָט זיי פֿאַרעפנטלעכט אין 1925 [אין ש.'ס צווייטן באַנד]. די געפֿינענע פֿראַ			
play	גרינאָרנס	play:PL-0078	candidate	hint_unverified	2	P-1-facs_255_tr_1741260322:1#1	"לאַטיינערס „גרינאָרנס"""			
play	חנה מיט די זיבן זין		unmatched		2	P-1-facs_322_tr_1741260436:1#1	ה.'ס ערשטע קאָמפּאָזיטאָרישע טעטיקייט באַשטייט אין צונויפזאָמלען ביי די אָריענטאָלישע איינוואוינער פֿון בוקאַרעסט די אָריענטאָלישע נגונים פֿאַר לאַטיינערס אָפּערעטע „„חנה מיט די זיבן זין“			
play	קרבן בייראָם		unmatched		2	P-1-facs_322_tr_1741260436:1#5	שרייבט ה. מוזיק צו הורוויץס אָפּערעטן: „דער הויזירער“, „קרבן בייראָם“			
play	שלמה המלך דער צווייטער		unmatched		2	P-1-facs_335_tr_1741260385:1#1	"וו. האָט געשריבן פֿאָלגנדיקע פּיעסן: „די פרוי אין קייטן"" (אויפגעפ. 1919 אין אָדעס, אין יעוורעיסקי טעאַטער), „שלמה המלך דער צווייטער“"			
play	יציאת מצרים און קריעת ים-סוף		unmatched		2	P-1-facs_367_tr_1741260402:1#1	"וו. האָט געשריבן און באַאַרבעט פֿאָלגנדיקע פּיעסן, וועלכע זיינען געשפּילט געוואָרן אין אמעריקע: זיין דראָמאַטיזירונג „די נקמה"" אין „דון יצחק אַברבנל“, „משה רבנו“ אָדער ""יציאת מצרים און קריעת ים-סוף"""			
