slot	surface	auto_link	auto_status	auto_method	n_facts	example_fact_id	example_evidence	decision	decided_link	reviewer_notes	reviewer	reviewed_at
person	לואיס מאַן	person:UP-1090	unmatched	mentions	1	M-3-facs_289_tr_1755803006-053	ער איז געווען אַקטיוו אין שאַפֿן אַ יידישן פֿאָלקס-טעאַטער.					
person	מיכאיל ראָזומני	person:UP-1091	unmatched	mentions	1	M-3-facs_289_tr_1755803006-054	ער האָט רעזשיסירט די פּיעסע „פּראָווינץ“ פֿאַר דער פֿאָלקסבינע.					
person	נ. כאנין	person:UP-1092	unmatched	mentions	1	M-3-facs_289_tr_1755803006-058	ער שרייבט וועגן דעם איינפֿלוס פֿון דער פֿאָלקסבינע.					
person	מאָריס אַדלער	person:UP-1093	unmatched	mentions	1	M-3-facs_289_tr_1755803006-059	ער איז געווען דער פֿאָזיצער פֿון דער טעאַטער-געזעלשאַפט.					
person	ישראלקע מינסקער	person:UP-1094	unmatched	mentions	1	M-3-facs_308_tr_1755973377-001	לאַזאַר פריד האָט יונגלווייז געזונגען אַלס אַלט-סאָליסט ביי אים.					
person	חזן סיראָטאַ	person:UP-1095	unmatched	mentions	1	M-3-facs_308_tr_1755973377-002	לאַזאַר פריד האָט יונגלווייז געזונגען אַלס אַלט-סאָליסט ביי אים.					
person	פּראָפ. דזשוסטיניאני	person:UP-1096	unmatched	mentions	1	M-3-facs_308_tr_1755973377-004	לאַזאַר פריד האָט אַ קורצע צייט געלערנט אין זיין קלאס.					
person	דר. זעליג פֿריד	person:UP-1098	unmatched	mentions	1	M-3-facs_308_tr_1755973377-021	ער איז געווען דער זון פון לאַזאַר פריד.					
person	סעמועל גאָלדענבערג	person:UP-1099	unmatched	mentions	1	M-3-facs_308_tr_1755973377-024	ער איז געווען אַ קאָלעגע פון לאַזאַר פריד אין יידישן קונסט-טעאַטער.					
person	עדווין פֿאָרעסט	person:UP-1100	unmatched	mentions	1	M-3-facs_310_tr_1755973672-002	דער סוביעקט האָט געשריבן אַ ביאָגראַפֿיע וועגן אים.					
person	עדמונד קין	person:UP-1101	unmatched	mentions	1	M-3-facs_310_tr_1755973672-003	דער סוביעקט האָט געשריבן אַ ביאָגראַפֿיע וועגן אים.					
person	סארא בערנארד	person:UP-1102	unmatched	mentions	1	M-3-facs_310_tr_1755973672-004	דער סוביעקט האָט געשריבן אַ ביאָגראַפֿיע וועגן איר.					
person	עלעאנארא דיזע	person:UP-1103	unmatched	mentions	1	M-3-facs_310_tr_1755973672-005	דער סוביעקט האָט געשריבן אַ ביאָגראַפֿיע וועגן איר.					
person	שוואַרצבאַרדן	person:UP-1104	unmatched	mentions	1	M-3-facs_311_tr_1755975322-005	פ. שפּילט ביי אים צוויי חדשים.					
person	שרה קוטנער	person:UP-1106	unmatched	mentions	1	M-3-facs_311_tr_1755975322-009	פ. פֿאָרט אַרום מיט איר אין אַ חברים-טרופּע.					
person	גאָטפריד	person:UP-1107	unmatched	mentions	1	M-3-facs_311_tr_1755975322-010	פ. פֿאָרט אַרום מיט אים אין אַ חברים-טרופּע.					
person	כיענאַ בראגינסקאַ	person:UP-1108	unmatched	mentions	1	M-3-facs_311_tr_1755975322-017	פ. שפּילט מיט איר אין דער כאַרבינער טרופּע.					
person	נאַדיאַ נעראָסלאַווסקאַ	person:UP-1109	unmatched	mentions	1	M-3-facs_311_tr_1755975322-020	פ. שפּילט מיט איר אין דער כאַרבינער טרופּע.					
person	בעני הוירשבערג	person:UP-1110	unmatched	mentions	1	M-3-facs_311_tr_1755975322-033	ער איז דער מענעדזשער אין קליוולאַנד וואו פ.'ס פּיעסעס ווערן אויפֿגעפֿירט.					
person	סעם סאָלאָמאָן	person:UP-1111	unmatched	mentions	1	M-3-facs_311_tr_1755975322-034	ער שרייבט מוזיק פֿאַר פ.'ס אָפּערעטע „דער שומר פֿון שטעטל“.					
person	מיכאָלעסקאַ	person:UP-0950	unmatched	mentions	1	M-3-facs_311_tr_1755975322-035	האָט אין אייראָפּע אויפֿגעפֿירט פ.'ס פּיעסע „מיין פאַרגעסענע יוגנט“.					
person	שמואל פֿון אונטער די שראַנקן	person:UP-1112	unmatched	mentions	1	M-3-facs_311_tr_1755975320-001	ער איז דער פֿאָטער פֿון אליעזר פֿאַוויר.					
person	אָפֿר אַנשל	person:UP-1113	unmatched	mentions	1	M-3-facs_311_tr_1755975320-004	אליעזר פֿאַוויר האָט באַאַרבעט זיין „מעשה בוך“.					
person	חיים אַברהם בן אַריה-לייב הכהן	person:UP-1114	unmatched	mentions	1	M-3-facs_311_tr_1755975320-005	אליעזר פֿאַוויר האָט איבערגעזעצט זיין ווערק „מלחמה בשלום“ אויף יידיש.					
person	דר. שאָצקי	person:UP-1115	unmatched	mentions	1	M-3-facs_311_tr_1755975320-006	ער פֿאַרצייכנט די אויסגאָבעס פֿון אליעזר פֿאַווירס ווערק.					
person	אַברהם יערי	person:UP-1116	unmatched	mentions	1	M-3-facs_311_tr_1755975320-008	לויט אים איז דערשינען אליעזר פֿאַווירס יידישע איבערזעצונג פֿון „שבחי בעל שם טוב“.					
person	מענדל לעפּין	person:UP-1117	unmatched	mentions	1	M-3-facs_311_tr_1755975320-009	אליעזר פֿאַוויר האָט שוין פֿאַר אים געפּרובט באַנוצן דאָס לעבעדיקע יידיש.					
person	יוסף פּערל	person:UP-1118	unmatched	mentions	1	M-3-facs_311_tr_1755975320-010	אליעזר פֿאַוויר האָט שוין פֿאַר אים געפּרובט באַנוצן דאָס לעבעדיקע יידיש.					
person	א. י. פּאַפּירנאַ	person:UP-1119	unmatched	mentions	1	M-3-facs_311_tr_1755975320-011	ער דערציילט אין זיינע זכרונות וועגן די ביכער וואָס אליעזר פֿאַוויר האָט איבערגעזעצט.					
person	מענדעלע [מוכר-ספֿרים]	person:UP-1120	unmatched	mentions	1	M-3-facs_311_tr_1755975320-012	ער דערמאָנט אין זיין אויטאָביאָגראַפיע דעם ספר „גדולת יוסף“ וואָס אליעזר פֿאַוויר האָט איבערגעזעצט.					
person	שודט	person:UP-1121	unmatched	mentions	1	M-3-facs_311_tr_1755975320-013	ער האָט פֿאַרעפנטלעכט א טעקסט וואָס ווערט דערמאָנט אין שייכות מיט אליעזר פֿאַווירס ווערק.					
person	"ירמיהו (""וואָסיעס“) אַדלערס"	person:UP-1122	unmatched	mentions	1	M-3-facs_313_tr_1756043360-003	פאַכלער איז מיט אים יאָרן-לאַנג אַרומגעפֿאָרן.			draft (variant): ירמיהו אַדלער (גאָלדענבּערג-טווערסקי) / Yirmeyahu Adler — confirm → ALIGN person:1128		
person	קאָמפּאַניעץ	person:UP-1123	unmatched	mentions	1	M-3-facs_313_tr_1756043360-004	פאַכלער האָט געשפּילט אין זיין טרופּע.					
person	באַראַטאָוון	person:UP-1124	unmatched	mentions	1	M-3-facs_313_tr_1756043360-010	פאַכלער האָט געפּרובט שפּילן מיט אים.					
person	סאָפיאַ ביעלאָס	person:UP-1125	unmatched	mentions	1	M-3-facs_313_tr_1756043360-011	פאַכלער האָט אויפֿגעפֿירט איר דראַמע.					
person	ראָזאַ	person:UP-1126	unmatched	mentions	1	M-3-facs_313_tr_1756043360-016	זי איז געווען פאַכלערס פרוי.					
person	יעקב-לייב (לוסיא)	person:UP-1127	unmatched	mentions	1	M-3-facs_313_tr_1756043360-017	ער איז געווען פאַכלערס זון.					
person	בערטאַנאָוו	person:UP-1128	unmatched	mentions	1	M-3-facs_313_tr_1756043369-006	זי האָט געשפּילט מיט אים אין אָדעס.					
person	מישע פֿילזאַנס	person:UP-1129	unmatched	mentions	1	M-3-facs_313_tr_1756043369-007	זי האָט געשפּילט מיט זיין טריפּע.					
person	באַראַטאָווס	person:UP-1130	unmatched	mentions	1	M-3-facs_313_tr_1756043369-008	זי האָט געשפּילט מיט זיין טרופע.					
person	מעי שיינפעלד	person:UP-1131	unmatched	mentions	1	M-3-facs_313_tr_1756043369-012	זי האָט געגאַסטראָלירט מיט איר.					
person	וויעראַ לאָניבווסקאַ	person:UP-1132	unmatched	mentions	1	M-3-facs_313_tr_1756043369-014	זי האָט געגאַסטראָלירט מיט איר.					
person	פּאָ-ל ברייטמאַן	person:UP-1133	unmatched	mentions	1	M-3-facs_313_tr_1756043369-015	ער האָט געגאַסטראָלירט מיט איר.					
person	* פֿאָטער	person:UP-0046	unmatched	mentions	1	M-3-facs_314_tr_1756043870-000	ער איז דער פֿאָטער פֿון דעם סוביעקט.					
person	* מוטער	person:UP-0570	unmatched	mentions	1	M-3-facs_314_tr_1756043870-001	זי איז די מוטער פֿון דעם סוביעקט.					
person	ווילנער גאון	person:UP-1134	unmatched	mentions	1	M-3-facs_314_tr_1756043856-002	די מוטערס משפּחה שטאַמט-אָפּ פֿון אים.					
person	סימאָוו	person:UP-1135	unmatched	mentions	1	M-3-facs_314_tr_1756043856-003	ער איז געווען אַ לערער פֿונעם סוביעקט.					
person	קאַראָווין	person:UP-1136	unmatched	mentions	1	M-3-facs_314_tr_1756043856-004	ער איז געווען אַ לערער פֿונעם סוביעקט.					
person	פּאַסטערבאַק	person:UP-1137	unmatched	mentions	1	M-3-facs_314_tr_1756043856-005	ער איז געווען אַ לערער פֿונעם סוביעקט.					
person	קאַנטשאַ לאָווסקי	person:UP-1138	unmatched	mentions	1	M-3-facs_314_tr_1756043856-006	ער האָט געאַרבעט צוזאַמען מיטן סוביעקט איבער דער דעקאָראַטיווער אויספֿורעמונג פֿון אַן אָפּערע.					
person	מאַצאַרט	person:UP-1139	unmatched	mentions	1	M-3-facs_314_tr_1756043856-007	דער סוביעקט האָט געאַרבעט איבער דער דעקאָראַטיווער אויספֿורעמונג פֿון זיין אָפּערע.					
person	ריכאַרד בער האָפמאַן	person:UP-1140	unmatched	mentions	1	M-3-facs_314_tr_1756043856-012	דער סוביעקט האָט געשאַפֿן דעקאָראַציעס פֿאַר דער אויפֿפֿירונג פֿון זיין ווערק.					
person	ק. ס. סטאַניסלאָווסקי	person:UP-1141	unmatched	mentions	1	M-3-facs_314_tr_1756043856-013	ער איז געווען איינער פֿון די רעזשיסערן פֿון דער אויפֿפֿירונג פֿון „יעקב'ס חלום“.					
person	ב. מ. סושקעוויטש	person:UP-1142	unmatched	mentions	1	M-3-facs_314_tr_1756043856-014	ער איז געווען איינער פֿון די רעזשיסערן פֿון דער אויפֿפֿירונג פֿון „יעקב'ס חלום“.					
person	גוצקאָוו	person:UP-1143	unmatched	mentions	1	M-3-facs_314_tr_1756043856-015	דער סוביעקט האָט געשאַפֿן דעקאָראַציעס פֿאַר דער אויפֿפֿירונג פֿון זיין ווערק.					
person	גאָלדאני	person:UP-1144	unmatched	mentions	1	M-3-facs_314_tr_1756043856-018	דער סוביעקט האָט געצייכנט די דעקאָראַציעס צו דער אויפֿפֿירונג פֿון זיין ווערק.					
person	ש. מאַרגאָלין	person:UP-1145	unmatched	mentions	1	M-3-facs_314_tr_1756043856-019	ער איז געווען דער רעזשיסער פֿון דער אויפֿפֿירונג „ליגנער“.					
person	מ. קראָל	person:UP-1146	unmatched	mentions	1	M-3-facs_314_tr_1756043856-021	ער איז געווען דער רעזשיסער פֿון דער אויפֿפֿירונג „שפּאַנייער“.					
person	לערמאַנטאָוו	person:UP-1147	unmatched	mentions	1	M-3-facs_314_tr_1756043856-022	דער סוביעקט האָט געמאַכט דעקאָראַציעס פֿאַר דער אויפֿפֿירונג פֿון זיין ווערק.					
person	נחום לויטער	person:UP-1148	unmatched	mentions	1	M-3-facs_314_tr_1756043856-023	ער איז געווען דער רעזשיסער פֿון דער אויפֿפֿירונג „דער פֿאַר'כשופ'טער שניידער“.					
person	סוכמאַן	person:UP-1150	unmatched	mentions	1	M-3-facs_315_tr_1756044903-005	דער סוביעקט האָט אָנגעהויבן שפּילן יידיש וואָדעווייל אין זיין טרופּע.					
person	אגעד	person:UP-1151	unmatched	mentions	1	M-3-facs_315_tr_1756044903-006	דער סוביעקט האָט געשפּילט אין זיין טרופּע.					
person	קאָמפּאַנעיעצעס	person:UP-1152	unmatched	mentions	1	M-3-facs_315_tr_1756044900-003	זי איז געפֿאָרן מיט אים צו זיין טרופּע.					
person	מישע גערמאַנס	person:UP-1153	unmatched	mentions	1	M-3-facs_315_tr_1756044900-005	זי איז אַריינגעטראָטן אין זיין טרופּע.					
person	אַדלער-סיעראָצקי	person:UP-1154	unmatched	mentions	1	M-3-facs_315_tr_1756044900-009	זי האָט געשפּילט אין זיין טרופּע.					
person	בנימין	person:UP-1155	unmatched	mentions	1	M-3-facs_316_tr_1756045031-000	ער איז דער פֿאָטער* פֿון דעם סוביעקט.					
person	איזידאַראַ דונקאָן	person:UP-1156	unmatched	mentions	1	M-3-facs_316_tr_1756045031-001	דער סוביעקט האָט שטודירט אין דער שול וואָס טראָגט איר נאָמען.					
person	אוירמאַ	person:UP-1157	unmatched	mentions	1	M-3-facs_316_tr_1756045031-002	דער סוביעקט האָט שטודירט אונטער איר לייטונג.					
person	אָננאַ דונקאַן	person:UP-1158	unmatched	mentions	1	M-3-facs_316_tr_1756045031-003	דער סוביעקט האָט שטודירט אונטער איר לייטונג.					
person	קרייצבערגן	person:UP-1159	unmatched	mentions	1	M-3-facs_316_tr_1756045031-004	דער סוביעקט האָט שטודירט טאַנץ מיט אים.					
person	ראָטבאומס	person:UP-1160	unmatched	mentions	1	M-3-facs_316_tr_1756045031-005	דער סוביעקט האָט געשאַפֿן די כאָרעאָגראַפֿיע פֿאַר זיינע אויפֿפֿירונגען.					
