fact_id	person_id	xml_id	source	window_id	hit_ids	play_title_surface	play_id_hint	fact_type	person_surface	person_role	character	org_surface	venue_surface	settlement_surface	country	date_start	date_end	date_precision	evidence_quote	evidence_ok	confidence	model	drafted_at	notes
P-1-facs_342_tr_1741260502:1#2	P-1-facs_342_tr_1741260502	facs_342_tr_1741260502	gemini_window	P-1-facs_342_tr_1741260502:1	HIT-00393|HIT-00394	שבתי צבי	PL-0161	authorship	פּראָפ. הורוויץ	author						1860	1869	year	"ערשט אין סוף פֿון די 6ער יאָרן פֿון 19-ן יאָרהונדערט האָט פּראָפ. הורוויץ אויסגענוצט דעם איינהאָלט פֿון דערדאָזיקער קאָמעדיע פֿאָר זיינעם אַ פֿאָרס „שבתי צבי"""	yes	high	gemini-3-flash-preview	2026-07-25T17:12:43+00:00	Hurwitz adapted the content of Wolfsohn's comedy for his farce.
P-1-facs_342_tr_1741260502:1#3	P-1-facs_342_tr_1741260502	facs_342_tr_1741260502	gemini_window	P-1-facs_342_tr_1741260502:1	HIT-00393|HIT-00394	שבתי צבי	PL-0161	production	פּראָפ. הורוויץ	director						1860	1869	year	וועלכן ער האָט געשפּילט מיט זיינע טרופּעס אין מזרח-אייראָפּע	yes	high	gemini-3-flash-preview	2026-07-25T17:12:43+00:00	
P-1-facs_342_tr_1741260504:1#1	P-1-facs_342_tr_1741260504	facs_342_tr_1741260504	gemini_window	P-1-facs_342_tr_1741260504:1	HIT-00395	אהבת ציון		mention_only	מאָפּוס	author								none	וו. האָט דראָמאַטיזירט מאָפּוס „אהבת ציון“	yes	high	gemini-3-flash-preview	2026-07-25T17:12:46+00:00	The context explicitly attributes the source material to Mapu (מאָפּוס), not Lateiner. This is a dramatization of the novel, likely distinct from Lateiner's PL-0013.
P-1-facs_342_tr_1741260504:1#2	P-1-facs_342_tr_1741260504	facs_342_tr_1741260504	gemini_window	P-1-facs_342_tr_1741260504:1	HIT-00395	ציונס טעכטער		translation_adaptation	[HOST]	adapter					USA	1891		year	"וו. האָט דראָמאַטיזירט מאָפּוס „אהבת ציון“ אין ""ציונס טעכטער"""	yes	high	gemini-3-flash-preview	2026-07-25T17:12:46+00:00	Host dramatized Mapu's Ahavat Tsiyon into 'Tsiyons Tekhter' after immigrating to America in 1891.
P-1-facs_345_r_10:1#1	P-1-facs_345_r_10	facs_345_r_10	gemini_window	P-1-facs_345_r_10:1	HIT-00396|HIT-00397	קדוש השם		authorship	[HOST]	author								none	„קדוש השם“ קיין שיכות מיט אַשס ראָמאַן און פּיעסע, טראַגעדיע אין 3 אַקטן	yes	high	gemini-3-flash-preview	2026-07-25T17:12:48+00:00	The text explicitly distinguishes this play from Sholem Asch's work, attributing it to the host (Yakov Vaksman) rather than Hurwitz (PL-0257/PL-0258).
P-1-facs_345_r_10:1#2	P-1-facs_345_r_10	facs_345_r_10	gemini_window	P-1-facs_345_r_10:1	HIT-00396|HIT-00397	קדוש השם		production	בעטי קעניג	director		בעטי קעניגס טרופּע	פּאַנטעאָן-טעאַטער	לובלין	Poland	1928-09-17		day	אויפגעפירט 17 סעפטעמבער 1928 אין לוב- לינער פּאַנטעאָן-טעאַטער דורך בעטי קעניגס טרופּע	yes	high	gemini-3-flash-preview	2026-07-25T17:12:48+00:00	Production of Vaksman's play, not Hurwitz's.
P-1-facs_348_tr_1741260382:1#1	P-1-facs_348_tr_1741260382	facs_348_tr_1741260382	gemini_window	P-1-facs_348_tr_1741260382:1	HIT-00400|HIT-00401|HIT-00402	דבוק		mention_only	[HOST]	actor	צדיק	הבימה		מאָסקווע	Russia	1914	1923	year	"טרעט אַריין אין דער ערשט געגרינדעטער „הבימה"", וואו ער שפּילט ביז 1923 (אַרויסטרעטנדיק צ. א. אין „דבוק"" אַלס „צדיק“)"	yes	high	gemini-3-flash-preview	2026-07-25T17:12:51+00:00	This is S. Ansky's 'The Dybbuk', not the Hurwitz play. The context refers to the famous Habima production.
P-1-facs_348_tr_1741260382:1#2	P-1-facs_348_tr_1741260382	facs_348_tr_1741260382	gemini_window	P-1-facs_348_tr_1741260382:1	HIT-00400|HIT-00401|HIT-00402	דבוק		mention_only	[HOST]	director		הבימה		מאָסקווע	Russia	1914	1923	year	"געהילף-רעזשיסער ביי וואָכטאָנגאָוון אין „דבוק"""	yes	high	gemini-3-flash-preview	2026-07-25T17:12:51+00:00	Assistant director to Vakhtangov for Ansky's 'The Dybbuk'.
P-1-facs_348_tr_1741260382:1#3	P-1-facs_348_tr_1741260382	facs_348_tr_1741260382	gemini_window	P-1-facs_348_tr_1741260382:1	HIT-00400|HIT-00401|HIT-00402	דבוק		mention_only	[HOST]	director			נייבאָרהוד פלייהויז	New York	USA	1925-10		month	"אַקטאָבער 1925 פֿירט וו. אויף צוזאַמען מיט אַלסבערן אָנסקיס „דבוק"" אויף ענגליש אין נייבאָרהוד פלייהויז"	yes	high	gemini-3-flash-preview	2026-07-25T17:12:51+00:00	Explicitly identifies the author as Ansky and the language as English.
P-1-facs_34_tr_1740521031:1#1	P-1-facs_34_tr_1740521031	facs_34_tr_1740521031	gemini_window	P-1-facs_34_tr_1740521031:1	HIT-00404	אוצר		mention_only	[HOST]	actor						1920		year	אין 1920 האָט א. 6 וואָכן זיך באַטייליקט אין דער ענגלישער אויפפֿירונג פֿון פינסקיס „אוצר“	yes	high	gemini-3-flash-preview	2026-07-25T17:12:53+00:00	The text explicitly attributes this 'Otsar' to Pinski, not Hurwitz. It is the famous play 'The Treasure'.
P-1-facs_351_tr_1741260417:1#1	P-1-facs_351_tr_1741260417	facs_351_tr_1741260417	gemini_window	P-1-facs_351_tr_1741260417:1	HIT-00405	דער יידישער גלח		mention_only	גאָרדין	author								none	גאָרדיןס „דער יידישער גלח“	yes	high	gemini-3-flash-preview	2026-07-25T17:12:55+00:00	The text explicitly attributes this play to Jacob Gordin, not Hurwitz (PL-0142).
P-1-facs_351_tr_1741260417:1#2	P-1-facs_351_tr_1741260417	facs_351_tr_1741260417	gemini_window	P-1-facs_351_tr_1741260417:1	HIT-00405	דער יידישער גלח		production	[HOST]	actor	פֿאָלק		פּערי-טעאָ טער	קליוולאַנד	USA	1907		circa	"אין עלטער פֿון 12 יאָר דעביוטירט אין קליוולאַנדער פּערי-טעאָ טער אין אַ ראָל פֿון „פֿאָלק"" אין גאָרדיןס „דער יידישער גלח“"	yes	high	gemini-3-flash-preview	2026-07-25T17:12:55+00:00	Date calculated from birth year 1895/1897 + age 12.
P-1-facs_351_tr_1741260418:1#1	P-1-facs_351_tr_1741260418	facs_351_tr_1741260418	gemini_window	P-1-facs_351_tr_1741260418:1	HIT-00408	די אידישע וועלט		mention_only	[HOST]	other				קליוולענדער	USA	1925-01		month	זייט יאָנואַר 1925 — מיטרעדאַקטאָר פֿון דער קליוולענדער „די אידישע וועלט“	yes	high	gemini-3-flash-preview	2026-07-25T17:12:57+00:00	This is a newspaper title, not the Lateiner play PL-0085.
P-1-facs_353_tr_1741260479:1#1	P-1-facs_353_tr_1741260479	facs_353_tr_1741260479	gemini_window	P-1-facs_353_tr_1741260479:1	HIT-00409|HIT-00410	די יידישע וועלט		mention_only	נחמן מייזיל	other				וואַרשע	Poland	1927		year	"נחמן מייזיל האָט אין „די יידישע וועלט"" (וואַרשע, 8, 1927) פֿאַרעפנטלעכט 4 בריוו פֿון וו."	yes	high	gemini-3-flash-preview	2026-07-25T17:12:59+00:00	This refers to the literary journal 'Di yidishe velt', not the play by Lateiner.
P-1-facs_353_tr_1741260479:1#2	P-1-facs_353_tr_1741260479	facs_353_tr_1741260479	gemini_window	P-1-facs_353_tr_1741260479:1	HIT-00409|HIT-00410	עמי און נעמי		mention_only	בן-עמי	actor					Russia	1911	1912	year	וו. פּרובט נאָך צו אָרגאַניזירן אָן ערנסטע יידישע טרופּע מיט עלקין, בן-עמי און נעמי אָן דער שפּיץ	yes	high	gemini-3-flash-preview	2026-07-25T17:12:59+00:00	This refers to the actors Jacob Ben-Ami and Naomi (נעמי) Nathan, not the Hurwitz play 'Emi un Neemi'.
P-1-facs_354_tr_1741260453:1#1	P-1-facs_354_tr_1741260453	facs_354_tr_1741260453	gemini_window	P-1-facs_354_tr_1741260453:1	HIT-00411|HIT-00412	קדוש השם		translation_adaptation	[HOST]	adapter						1928		year	"זיין דראַמאַטיזירונג פֿון שלום אָשס ראָמאָן „קדוש השם"""	yes	high	gemini-3-flash-preview	2026-07-25T17:13:02+00:00	This is an adaptation of Sholem Asch's novel, not the Hurwitz play (PL-0257/PL-0258).
P-1-facs_354_tr_1741260453:1#2	P-1-facs_354_tr_1741260453	facs_354_tr_1741260453	gemini_window	P-1-facs_354_tr_1741260453:1	HIT-00411|HIT-00412	קדוש השם		production	[HOST]	director		ווילנער טרופּע			Poland	1928-05-02		day	"וו. האָט רעזשיסירט אין דער „ווילנער טרופּע"" זיין דראַמאַטיזירונג פֿון שלום אָשס ראָמאָן „קדוש השם"" אין 25 בילדער, וועלכע איז אויפֿגעפֿירט געוואָרן דעם 2 מאָי 1928"	yes	high	gemini-3-flash-preview	2026-07-25T17:13:02+00:00	Attributed to Sholem Asch.
P-1-facs_354_tr_1741260453:1#3	P-1-facs_354_tr_1741260453	facs_354_tr_1741260453	gemini_window	P-1-facs_354_tr_1741260453:1	HIT-00411|HIT-00412	קדוש השם		production	[HOST]	director		נייער יידישער טעאַטער	נייער יידישער טעאַטער	ריגער	Latvia	1928-09-16		day	"די זעלבע פּיעסע האָט וו. אויך אויפגעפֿירט דעם 16 סעפּטעמבער 1928 אין ריגער ""נייער יידישער טעאַטער“"	yes	high	gemini-3-flash-preview	2026-07-25T17:13:02+00:00	Attributed to Sholem Asch.
P-1-facs_356_tr_1741260401:1#1	P-1-facs_356_tr_1741260401	facs_356_tr_1741260401	gemini_window	P-1-facs_356_tr_1741260401:1	HIT-00413	דאָס פּוילישע יינגל'		mention_only	[HOST]	actor	קלמן קראָטש							none	„קלמן קראָטש“ אין לינעצקיס „דאָס פּוילישע יינגל'	yes	high	gemini-3-flash-preview	2026-07-25T17:13:04+00:00	The text explicitly attributes this play to Linetzky, not Lateiner (PL-0063). This is likely an adaptation of Linetzky's novel.
P-1-facs_358_tr_1741260405:1#1	P-1-facs_358_tr_1741260405	facs_358_tr_1741260405	gemini_window	P-1-facs_358_tr_1741260405:1	HIT-00416|HIT-00417|HIT-00418	גבריאל	PL-0047	production	[HOST]	actor	גבריאל	יידישן אָפּערעטן-טעאַטער		יאָסי	Romania	1908	1911	year	טרעט וו. אַריין אין יאָסי אין יידישן אָפּערעטן-טעאַטער, וואו ער שפּילט געזאַנג-ליבהאָבער מיט ס'רוב ליטורגישער מוזיק ווי „גבריאל“ אין „בינקע-פּינקע“	yes	high	gemini-3-flash-preview	2026-07-25T17:13:06+00:00	The character name is Gabriel; the play title is likely 'Binke-Pinke' or 'Gabriel' is used as a shorthand for Lateiner's play.
P-1-facs_358_tr_1741260405:1#2	P-1-facs_358_tr_1741260405	facs_358_tr_1741260405	gemini_window	P-1-facs_358_tr_1741260405:1	HIT-00416|HIT-00417|HIT-00418	כל נדרי	PL-0207	production	[HOST]	actor	באַרטעלאָ	יידישן אָפּערעטן-טעאַטער		יאָסי	Romania	1908	1911	year	"„באַרטעלאָ“ אין „כל נדרי"""	yes	high	gemini-3-flash-preview	2026-07-25T17:13:06+00:00	
P-1-facs_359_TextRegion_1710852502307_117:1#1	P-1-facs_359_TextRegion_1710852502307_117	facs_359_TextRegion_1710852502307_117	gemini_window	P-1-facs_359_TextRegion_1710852502307_117:1	HIT-00419	די יידישע וועלט	PL-0085	production	[HOST]	actor	אַ חסידל	סעגאָלעסקאָ-גאָלדענבערג			Romania	1902		circa	"וו.'ס ערשטע ראָל איז געווען „אַ חסידל"" אין דער אָפּערעטע „די יידישע וועלט"" ביי סעגאָלעסקאָ-גאָלדענבערג"	yes	high	gemini-3-flash-preview	2026-07-25T17:13:08+00:00	Date calculated from birth year 1888 + age 14 mentioned in context.
P-1-facs_359_TextRegion_1710852536774_157:1#1	P-1-facs_359_TextRegion_1710852536774_157	facs_359_TextRegion_1710852536774_157	gemini_window	P-1-facs_359_TextRegion_1710852536774_157:1	HIT-00420	די פֿאַרבלאַנדזשעטע נשמה	PL-0102	production	[HOST]	actor		פֿיינמאָזס דראָמאַטישער שול		ניו יאָָרק	USA	1888		year	"דאָ טרעט ער אַרויס צום ערשטן מאָל אין אַ קליינער ראָל אין „די פֿאַרבלאַנדזשעטע נשמה"""	yes	high	gemini-3-flash-preview	2026-07-25T17:13:10+00:00	The context places this debut after his 1888 immigration and entry into Feinman's school.
P-1-facs_359_TextRegion_1710852566555_178:1#1	P-1-facs_359_TextRegion_1710852566555_178	facs_359_TextRegion_1710852566555_178	gemini_window	P-1-facs_359_TextRegion_1710852566555_178:1	HIT-00422|HIT-00423|HIT-00424	בת-שבע		mention_only	בראָדערזאָן	author				וואַרשע	Poland	1909		none	בראָדערזאָןס „דוד און בת-שבע“	yes	high	gemini-3-flash-preview	2026-07-25T17:13:12+00:00	The context explicitly attributes this play to Broderzon, not Lateiner (PL-0045).
P-1-facs_359_TextRegion_1710852566555_178:1#2	P-1-facs_359_TextRegion_1710852566555_178	facs_359_TextRegion_1710852566555_178	gemini_window	P-1-facs_359_TextRegion_1710852566555_178:1	HIT-00422|HIT-00423|HIT-00424	קדוש השם		mention_only	אָש	author				וואַרשע	Poland	1909		none	אָשס „קדוש השם“	yes	high	gemini-3-flash-preview	2026-07-25T17:13:12+00:00	The context explicitly attributes this play to Sholem Asch, not Hurwitz (PL-0257/PL-0258).
P-1-facs_35_tr_1740520969:1#1	P-1-facs_35_tr_1740520969	facs_35_tr_1740520969	gemini_window	P-1-facs_35_tr_1740520969:1	HIT-00425|HIT-00426	שבתאי צבי		translation_adaptation	[HOST]	translator				וואַרשע	Poland	1908		year	"אין די נומערן 1-4 אָפּגעדרוקט אין זיין איבערזעצונג און באַאַרבעטונג ניט קיין פֿולן ערשטן אַקט פון פּאָדרעם מילאָס 4-אַקטיקע דראָמע „שבתאי צבי"""	yes	high	gemini-3-flash-preview	2026-07-25T17:13:16+00:00	The text explicitly attributes the source to Podrem Milo, not Hurwitz. This is a translation/adaptation of a different play.
P-1-facs_35_tr_1740520969:1#2	P-1-facs_35_tr_1740520969	facs_35_tr_1740520969	gemini_window	P-1-facs_35_tr_1740520969:1	HIT-00425|HIT-00426	קאָפּיטאָן דרייפוס		authorship	[HOST]	author						1918		year	אין 1918 שרייבט א. אַן אַ פֿיר-אַקטיקע דראַמע „קאָפּיטאָן דרייפוס“	yes	high	gemini-3-flash-preview	2026-07-25T17:13:16+00:00	The text credits the HOST as the author of this 4-act drama, distinguishing it from the Hurwitz play of the same name.
P-1-facs_35_tr_1740520969:1#3	P-1-facs_35_tr_1740520969	facs_35_tr_1740520969	gemini_window	P-1-facs_35_tr_1740520969:1	HIT-00425|HIT-00426	קאָפּיטאָן דרייפוס		production	אָדלער	actor		טרופּע אָדלער-סיעראָצקי	סקאָלאַ טעאַטער	לאָדזש	Poland	1918		year	וועלכע ווערט אויפֿגעפֿירט אין לאָדזשער „סקאָלאַ טעאַטער“ דורך דער טרופּע אָדלער-סיעראָצקי	yes	high	gemini-3-flash-preview	2026-07-25T17:13:16+00:00	
P-1-facs_35_tr_1740520969:1#4	P-1-facs_35_tr_1740520969	facs_35_tr_1740520969	gemini_window	P-1-facs_35_tr_1740520969:1	HIT-00425|HIT-00426	קאָפּיטאָן דרייפוס		production	סיעראָצקי	actor		טרופּע אָדלער-סיעראָצקי	סקאָלאַ טעאַטער	לאָדזש	Poland	1918		year	וועלכע ווערט אויפֿגעפֿירט אין לאָדזשער „סקאָלאַ טעאַטער“ דורך דער טרופּע אָדלער-סיעראָצקי	yes	high	gemini-3-flash-preview	2026-07-25T17:13:16+00:00	
P-1-facs_365_tr_1741260404:1#1	P-1-facs_365_tr_1741260404	facs_365_tr_1741260404	gemini_window	P-1-facs_365_tr_1741260404:1	HIT-00429	ציון		mention_only	[HOST]	other		פֿאַריין „ציון“		ווין	Austria	1913		year	"באַטייליקט זיך אין די „ליבהאָבער""-פֿאָרשטעלונגען פֿון פֿאַריין „ציון“"	yes	low	gemini-3-flash-preview	2026-07-25T17:13:17+00:00	The word 'Zion' here refers to the name of the association (Verein), not the play by Hurwitz.
P-1-facs_366_tr_1741260403:1#1	P-1-facs_366_tr_1741260403	facs_366_tr_1741260403	gemini_window	P-1-facs_366_tr_1741260403:1	HIT-00431	בן-הדור	PL-0035	production	[HOST]	actor			ווינדזאָר-טעאַטער		USA			none	"איר ערשטע ראָל אין דעם אָמפּלואָ איז אין ווינדזאָר-טעאַטער אין „בן-הדור"""	yes	high	gemini-3-flash-preview	2026-07-25T17:13:19+00:00	The context refers to her first role as a soubrette at the Windsor Theatre in New York.
P-1-facs_367_tr_1741260402:1#1	P-1-facs_367_tr_1741260402	facs_367_tr_1741260402	gemini_window	P-1-facs_367_tr_1741260402:1	HIT-00432|HIT-00433|HIT-00434	יציאת מצרים און קריעת ים-סוף		authorship	[HOST]	author			ווינדזאָרטעאַטער		USA	1887		year	"וו. האָט געשריבן און באַאַרבעט פֿאָלגנדיקע פּיעסן, וועלכע זיינען געשפּילט געוואָרן אין אמעריקע: זיין דראָמאַטיזירונג „די נקמה"" אין „דון יצחק אַברבנל“, „משה רבנו“ אָדער ""יציאת מצרים און קריעת ים-סוף"""	yes	high	gemini-3-flash-preview	2026-07-25T17:13:22+00:00	The text explicitly attributes this version to the HOST (Weissman), not Hurwitz (PL-0204).
