File	"""action"""	context	Column 1	place	toKima	place clustered	dodgy reconciliation for place	initial reconciliation for place	province	province clustered	province Qid	country	country cluster	Country Qid
Zylbercweig-Extraction2026-02-05 (6).tsv		birth	1-facs_77_tr_1740520974	לאָדזש	לאָדזש	Łódź	Q580	Q580				פּוילן	Poland	Q36
Zylbercweig-Extraction2026-02-05 (6).tsv		birth	1-facs_77_r_8	דיקאַווקע	דיקאַווקע	Dykanka	Q1268613		אָלעקסאָנדדיער קרייז	אָלעקסאָנדדיער קרייז		אוקראַאינע	Ukraine	Q212
Zylbercweig-Extraction2026-02-05 (6).tsv		birth	1-facs_77_tr_1740520979	אַלעקסאַנדריע	אַלעקסאַנדריע	Alexandria	Q87		כערסאָנער גובערניע	כערסאָנער גובערניע		אוקראַאינע	Ukraine	Q212
Zylbercweig-Extraction2026-02-05 (6).tsv		birth	1-facs_77_tr_1740520973	מינסק	מינסק	Minsk	Q2280	Q2280				ווייסרוסלאַנד	Belarus	Q184
Zylbercweig-Extraction2026-02-05 (6).tsv		birth	1-facs_78_tr_1740521032	גאַליציע	גאַליציע	Narol	Q2439514						גאַליציע	
Zylbercweig-Extraction2026-02-05 (6).tsv		birth	1-facs_78_tr_1740521049	סלוצק	סלוצק	Slutsk	Q201243	Q201243	מינסקער גוב.	מינסקער גוב.		ווייסרוסלאַנד	Belarus	Q184
Zylbercweig-Extraction2026-02-05 (6).tsv		birth	1-facs_78_tr_1740521048	אָדעס	אָדעס	Odesa	Q1874	Q1874						
Zylbercweig-Extraction2026-02-05 (6).tsv		birth	1-facs_78_tr_1740521046	ניו יאָרק	ניו יאָרק	New York City	Q60	Q60				אָמעריקע	United States	Q30
Zylbercweig-Extraction2026-02-05 (6).tsv		birth	1-facs_79_tr_1740520948	רוסלאַנד	רוסלאַנד	Kazan	Q900						רוסלאַנד	
Zylbercweig-Extraction2026-02-05 (6).tsv		birth	1-facs_79_tr_1740520939	קאָמענעץ-פּאָדאָלסק	קאָמענעץ-פּאָדאָלסק	Kamianets-Podilskyi	Q2218							
Zylbercweig-Extraction2026-02-05 (6).tsv		birth	1-facs_80_tr_1740521116	יאָסי	יאָסי	Iași	Q46852	Q46852				רומעניע	Romania	Q218
Zylbercweig-Extraction2026-02-05 (6).tsv		birth	1-facs_80_tr_1740521113	לאָסק	לאָסק	Łask	Q324897		ביי לאָדזש	ביי לאָדזש		פּוילן	Poland	Q36
Zylbercweig-Extraction2026-02-05 (6).tsv		birth	1-facs_81_r_7	באָרדיזשאָן	באָרדיזשאָן	Bordzhan	Q870024					רומעניע	Romania	Q218
Zylbercweig-Extraction2026-02-05 (6).tsv		birth	1-facs_81_tr_1740521165	לעמבערג	לעמבערג	Lviv	Q36036	Q36036	מזרחאַליציע	מזרחאַליציע				
Zylbercweig-Extraction2026-02-05 (6).tsv		birth	1-facs_81_tr_1740521176	סטאָניסלאָוו	סטאָניסלאָוו	Stanisławów	Q2114006	Q156726	מזרח-גאַליציע	מזרח-גאַליציע				
Zylbercweig-Extraction2026-02-05 (6).tsv		birth	1-facs_81_tr_1740521184	אָדעס	אָדעס	Odesa	Q1874	Q1874				אוקראַאינע	Ukraine	Q212
Zylbercweig-Extraction2026-02-05 (6).tsv		birth	1-facs_81_tr_1740521171	אָדעס	אָדעס	Odesa	Q1874	Q1874						
Zylbercweig-Extraction2026-02-05 (6).tsv		birth	1-facs_82_tr_1740520996	באָריסאָוו	באָריסאָוו	Barysaw	Q207294							
Zylbercweig-Extraction2026-02-05 (6).tsv		birth	1-facs_82_tr_1740520982	שירלאָווצע	שירלאָווצע	Shyrlivtsi	Q1022962					פּוילן	Poland	Q36
Zylbercweig-Extraction2026-02-05 (6).tsv		birth	1-facs_83_tr_1740521021	שטשערזשעץ	שטשערזשעץ	Shcherzhets	Q1023020		ביז לעמבערג	ביי לעמבערג		גאַליצוע	Galicia	Q180086
Zylbercweig-Extraction2026-02-05 (6).tsv		birth	1-facs_83_tr_1740521018	גאַליציע	גאַליציע	Narol	Q2439514						גאַליציע	
Zylbercweig-Extraction2026-02-05 (6).tsv		birth	1-facs_83_tr_1740521029	מיכאָלאָווצע	מיכאָלאָווצע	Mykholivtsi	Q1025226					אונגאָרן	Hungary	Q28
Zylbercweig-Extraction2026-02-05 (6).tsv		birth	1-facs_84_tr_1740520964	אוננאָרן	אוננאָרן	Unnoron	Q869732							
Zylbercweig-Extraction2026-02-05 (6).tsv		birth	1-facs_84_tr_1740520941	גראָדנע	גראָדנע	Hrodna	Q181376	Q181376	פּויליש-ליטע	פּויליש-ליטע				
Zylbercweig-Extraction2026-02-05 (6).tsv		birth	1-facs_84_tr_1740520959	זעמבין	זעמבין	Zembin	Q1241960							
Zylbercweig-Extraction2026-02-05 (6).tsv		birth	1-facs_85_r_6	קאָנאַטאָפּ	קאָנאַטאָפּ	Konotop	Q124419		טשערנינאָווער גוב.	טשערניגאָווער גוב.				
Zylbercweig-Extraction2026-02-05 (6).tsv		birth	1-facs_86_tr_1740521078	ביאָליסטאָק	ביאָליסטאָק	Białystok	Q761	Q761				פּוילן	Poland	Q36
Zylbercweig-Extraction2026-02-05 (6).tsv		birth	1-facs_87_tr_1740520981	סיגעט-מאָרמאַראָש	סיגעט-מאָרמאַראָש	Sighetu Marmației	Q200791		אוננאָרן	אוננאָרן		רומעניע	Romania	Q218
Zylbercweig-Extraction2026-02-05 (6).tsv		birth	1-facs_87_tr_1740520982	מינסק	מינסק	Minsk	Q2280	Q2280				ווייסרוסלאַנד	Belarus	Q184
Zylbercweig-Extraction2026-02-05 (6).tsv		birth	1-facs_88_r	לעמבערג	לעמבערג	Lviv	Q36036	Q36036						
Zylbercweig-Extraction2026-02-05 (6).tsv		birth	1-facs_89_tr_1740521002	בעלאַ צערקאָוו	בעלאַ צערקאָוו	Bila Tserkva	Q1097636		קיעוו. גוב.	קיעוו. גוב.		אוקראַאינע	Ukraine	Q212
Zylbercweig-Extraction2026-02-05 (6).tsv		birth	1-facs_89_tr_1740521007	נאָווייבוג	נאָווייבוג	Novyi Buh	Q869811		כערסאָנער גוב.	כערסאָנער גוב.		אוקראַאינע	Ukraine	Q212
Zylbercweig-Extraction2026-02-05 (6).tsv		birth	1-facs_89_tr_1740521008	באָברויסק	באָברויסק	Babruysk	Q207294	Q207294	מינסק. גוב.	מינסק. גוב.		ווייס-רוסלאַנד	Belarus	Q184
Zylbercweig-Extraction2026-02-05 (6).tsv		birth	1-facs_89_tr_1740521006	ווילנע	ווילנע	Vilnius	Q216	Q216	פּויליש-ליטע	פּויליש-ליטע				
Zylbercweig-Extraction2026-02-05 (6).tsv		birth	1-facs_90_tr_1740521114	קאָוונע	קאָוונע	Kaunas	Q4115712	Q4115712				ליטע	Lithuania	Q37
Zylbercweig-Extraction2026-02-05 (6).tsv		birth	1-facs_90_tr_1740521094	אָדעס	אָדעס	Odesa	Q1874	Q1874				אוקראַאינע	Ukraine	Q212
Zylbercweig-Extraction2026-02-05 (6).tsv		birth	1-facs_90_tr_1740521107	וואַרשע	וואַרשע	Warsaw	Q270	Q270				פּוילן	Poland	Q36
Zylbercweig-Extraction2026-02-05 (6).tsv		birth	1-facs_91_tr_1740521128	לאָדזש	לאָדזש	Łódź	Q580	Q580				פּוילן	Poland	Q36
Zylbercweig-Extraction2026-02-05 (6).tsv		birth	1-facs_91_tr_1740521127	וואַרשע	וואַרשע	Warsaw	Q270	Q270				פּוילן	Poland	Q36
Zylbercweig-Extraction2026-02-05 (6).tsv		birth	1-facs_91_r_5	מוינעשטי [?]	מוינעשטי [?]	Muinesti	Q2553102					רומעניע	Romania	Q218
Zylbercweig-Extraction2026-02-05 (6).tsv		birth	1-facs_92_tr_1740521083	לייבון	לייבון	Leivon	Q974105		וואָלין	וואָלין				
Zylbercweig-Extraction2026-02-05 (6).tsv		birth	1-facs_92_tr_1740521076	ווילנע	ווילנע	Vilnius	Q216	Q216	פּויליש-ליטע	פּויליש-ליטע				
Zylbercweig-Extraction2026-02-05 (6).tsv		birth	1-facs_93_tr_1740521094	לאָדזש	לאָדזש	Łódź	Q580	Q580				פּוילן	Poland	Q36
Zylbercweig-Extraction2026-02-05 (6).tsv		birth	1-facs_93_tr_1740521079	פלינסק	פלינסק	Pinsk	Q157720					פּוילן	Poland	Q36
Zylbercweig-Extraction2026-02-05 (6).tsv		birth	1-facs_93_tr_1740521091	ווילנע	ווילנע	Vilnius	Q216	Q216	פּויליש-ליטע	פּויליש-ליטע				
Zylbercweig-Extraction2026-02-05 (6).tsv		birth	1-facs_93_r_1	קאָוונע	קאָוונע	Kaunas	Q4115712	Q4115712				ליטע	Lithuania	Q37
Zylbercweig-Extraction2026-02-05 (6).tsv		birth	1-facs_93_tr_1740521070	קאָלאָמעאַ	קאָלאָמעאַ	Kolomyia	Q156758		גאַליציע	Galicia	Q180086			
Zylbercweig-Extraction2026-02-05 (6).tsv		birth	1-facs_94_tr_1740521158	אַ דאָרף נעבן אָסטראָ	אַ דאָרף נעבן אָסטראָ	אַ דאָרף נעבן אָסטראָ			וואָלין	וואָלין				
Zylbercweig-Extraction2026-02-05 (6).tsv		birth	1-facs_94_tr_1740521152	דווינסק	דווינסק	Daugavpils	Q3750	Q80021				לעטלאַנד	Latvia	Q211
Zylbercweig-Extraction2026-02-05 (6).tsv		birth	1-facs_94_tr_1740521168	פולטוסק	פולטוסק	Pułtusk	Q62937	Q62937				פּוילן	Poland	Q36
Zylbercweig-Extraction2026-02-05 (6).tsv		birth	1-facs_94_tr_1740521165	בוקאָרעסט	בוקאָרעסט	Bucharest	Q19660	Q19660				רומעניע	Romania	Q218
Zylbercweig-Extraction2026-02-05 (6).tsv		birth	1-facs_95_r_134	אָדעס	אָדעס	Odesa	Q1874	Q1874				אוקראַאינע	Ukraine	Q212
Zylbercweig-Extraction2026-02-05 (6).tsv		birth	1-facs_95_tr_1740521141	ביאַליסטאָק	ביאַליסטאָק	Białystok	Q761	Q761				פּוילן	Poland	Q36
Zylbercweig-Extraction2026-02-05 (6).tsv		birth	1-facs_95_tr_1740521138	וואַרשע	וואַרשע	Warsaw	Q270	Q270				פּוילן	Poland	Q36
Zylbercweig-Extraction2026-02-05 (6).tsv		birth	1-facs_95_tr_1740521146	לאָדזש	לאָדזש	Łódź	Q580	Q580				פּוילן	Poland	Q36
Zylbercweig-Extraction2026-02-05 (6).tsv		birth	1-facs_96_r_7	טשענסטאָכאָוו	טשענסטאָכאָוו	Częstochowa	Q103217	Q103217				פּוילן	Poland	Q36
Zylbercweig-Extraction2026-02-05 (6).tsv		birth	1-facs_96_tr_1740521111	קאָנסטאָנצאַ	קאָנסטאָנצאַ	Constanța	Q18554					דומעניע	Romania	Q218
Zylbercweig-Extraction2026-02-05 (6).tsv		birth	1-facs_96_tr_1740521110	גראָבעוועץ	גראָבעוועץ	Hrabovets	Q8459286		לובלינער גוב.	לובלינער גוב.		פּוילן	Poland	Q36
Zylbercweig-Extraction2026-02-05 (6).tsv		birth	1-facs_96_tr_1740521114	קאָלאָראָש	קאָלאָראָש	Călărași	Q1014367	Q1014367	בעסאַראָביע	בעסאַראַביע				
Zylbercweig-Extraction2026-02-05 (6).tsv		birth	1-facs_97_r	אַסטראָווצע	אַסטראָווצע	Astravyets	Q986959		ראָדאָמער גוב.	ראַדאָמער גוב.		פּוילן	Poland	Q36
Zylbercweig-Extraction2026-02-05 (6).tsv		birth	1-facs_97_tr_1740520952	קיעוו	קיעוו	Kyiv	Q1899	Q1899				אוקראַאינע	Ukraine	Q212
Zylbercweig-Extraction2026-02-05 (6).tsv		birth	1-facs_97_tr_1740520957	קעלץ	קעלץ	Kielce	Q102317	Q102317				פּוילן	Poland	Q36
Zylbercweig-Extraction2026-02-05 (6).tsv		birth	1-facs_98_tr_1740520995	זשיכלין	זשיכלין	Żychlin	Q393228	Q393228				פּוילן	Poland	Q36
Zylbercweig-Extraction2026-02-05 (6).tsv		birth	1-facs_98_tr_1740520999	קוטנע	קוטנע	Kutno	Q108493					פּוילן	Poland	Q36
Zylbercweig-Extraction2026-02-05 (6).tsv		birth	1-facs_98_tr_1740520997	לעמבערג	לעמבערג	Lviv	Q36036	Q36036	גאַליציע	Galicia	Q180086			
Zylbercweig-Extraction2026-02-05 (6).tsv		birth	1-facs_99_tr_1740520997	ביאַליסטאָק	ביאַליסטאָק	Białystok	Q761	Q761	פּוילישליטע	פּויליש-ליטע				
Zylbercweig-Extraction2026-02-05 (6).tsv		birth	1-facs_100_tr_1740521004	לאָדזש	לאָדזש	Łódź	Q580	Q580				פּוילן	Poland	Q36
Zylbercweig-Extraction2026-02-05 (6).tsv		birth	1-facs_100_tr_1740521002	לעמבערג	לעמבערג	Lviv	Q36036	Q36036	גאַליציע	Galicia	Q180086			
Zylbercweig-Extraction2026-02-05 (6).tsv		birth	1-facs_100_tr_1740521007	ווין	ווין	Vienna	Q1741	Q1741				עסטרייך	Austria	Q40
Zylbercweig-Extraction2026-02-05 (6).tsv		birth	1-facs_101_tr_1740521155	זוואָלין	זוואָלין	Zwoleń	Q202048		ראָר. גוב.	ראָר. גוב.		פּוילן	Poland	Q36
Zylbercweig-Extraction2026-02-05 (6).tsv		birth	1-facs_101_tr_1740521158	גאָלאַץ	גאָלאַץ	Galați	Q170996					רומעניע	Romania	Q218
Zylbercweig-Extraction2026-02-05 (6).tsv		birth	1-facs_101_r_4	דווינסק	דווינסק	Daugavpils	Q3750	Q80021				לעטלאַנד	Latvia	Q211
Zylbercweig-Extraction2026-02-05 (6).tsv		birth	1-facs_101_tr_1740521152	בוקאָרעסט	בוקאָרעסט	Bucharest	Q19660	Q19660				רומעניע	Romania	Q218
Zylbercweig-Extraction2026-02-05 (6).tsv		birth	1-facs_102_tr_1740521064	ניו יאָרק	ניו יאָרק	New York City	Q60	Q60				אָמעריקע	United States	Q30
Zylbercweig-Extraction2026-02-05 (6).tsv		birth	1-facs_102_r_9	קעשעניעוו	קעשעניעוו	Chișinău	Q21197	Q21197	בעסאַראָביע	בעסאַראַביע				
Zylbercweig-Extraction2026-02-05 (6).tsv		birth	1-facs_103_r_2	קאָוונע	קאָוונע	Kaunas	Q4115712	Q4115712				ליטע	Lithuania	Q37
Zylbercweig-Extraction2026-02-05 (6).tsv		birth	1-facs_103_tr_1740521107	פֿילאָדעלפיע	פֿילאָדעלפיע	Philadelphia	Q1345	Q1345				אָמעריקע	United States	Q30
Zylbercweig-Extraction2026-02-05 (6).tsv		birth	1-facs_103_tr_1740521102	קיידאָן	קיידאָן	Kėdainiai Ghetto	Q30007373		קאָוונער נעננט	קאָוונער נעננט		ליטע	Lithuania	Q37
Zylbercweig-Extraction2026-02-05 (6).tsv		birth	1-facs_103_tr_1740521114	ראַרויווילאָוו	ראַרויווילאָוו	Rariv	Q1022947		וואָלינער גוב.	וואָלינער גוב.				
Zylbercweig-Extraction2026-02-05 (6).tsv		birth	1-facs_104_tr_1740521041	פּלאָצק	פּלאָצק	Płock	Q104725	Q104725				פּוילן	Poland	Q36
Zylbercweig-Extraction2026-02-05 (6).tsv		birth	1-facs_104_tr_1740521049	גאָלאַץ	גאָלאַץ	Galați	Q170996					רומעניע	Romania	Q218
Zylbercweig-Extraction2026-02-05 (6).tsv		birth	1-facs_105_tr_1740521098	לעמבערג	לעמבערג	Lviv	Q36036	Q36036	מזרחגאַליציע	מזרח-גאַליציע				
Zylbercweig-Extraction2026-02-05 (6).tsv		birth	1-facs_105_tr_1740521100	אַזאַרקאָוו	אַזאַרקאָוו	Ozorków	Q628460					פּוילן	Poland	Q36
Zylbercweig-Extraction2026-02-05 (6).tsv		birth	1-facs_105_tr_1740521090	באַטאַשאַן	באַטאַשאַן	Botoșani	Q178855	Q178855				רומעניע	Romania	Q218
Zylbercweig-Extraction2026-02-05 (6).tsv		birth	1-facs_106_tr_1740520993	יפֿו	יפֿו	Jaffa	Q180294					ארץ-ישראל	Land of Israel	Q155321
Zylbercweig-Extraction2026-02-05 (6).tsv		birth	1-facs_106_r_2	טאָרנאָפּאָל	טאָרנאָפּאָל	Ternopil	Q156743	Q156743	גאָליציע	גאָליציע				
Zylbercweig-Extraction2026-02-05 (6).tsv		birth	1-facs_107_tr_1740521167	טאַרנאָפּאָל	טאַרנאָפּאָל	Ternopil	Q156743	Q156743	גאָליציע	גאָליציע				
Zylbercweig-Extraction2026-02-05 (6).tsv		birth	1-facs_107_tr_1740521177	פֿאָקשאָן	פֿאָקשאָן	Focșani	Q192265					רומעניע	Romania	Q218
Zylbercweig-Extraction2026-02-05 (6).tsv		birth	1-facs_107_tr_1740521170	וועראַ	וועראַ	וועראַ			ליפלאַנד	ליפלאַנד				
Zylbercweig-Extraction2026-02-05 (6).tsv		birth	1-facs_107_r_8	זאָוויערטשע	זאָוויערטשע	Zawiercie	Q998393					פּוילן	Poland	Q36
Zylbercweig-Extraction2026-02-05 (6).tsv		birth	1-facs_107_tr_1740521172	לאָדזש	לאָדזש	Łódź	Q580	Q580				פּוילן	Poland	Q36
Zylbercweig-Extraction2026-02-05 (6).tsv		birth	1-facs_108_tr_1740521028	יאָרמעלינעץ	יאָרמעלינעץ	Yarmolynetsi	Q1048172		פּאָד. גוב.	פּאָד. גוב.		אוקראָאינע	Ukraine	Q212
Zylbercweig-Extraction2026-02-05 (6).tsv		birth	1-facs_108_tr_1740521024	גאָלאַץ	גאָלאַץ	Galați	Q170996					רומעניע	Romania	Q218
Zylbercweig-Extraction2026-02-05 (6).tsv		birth	1-facs_108_tr_1740521023	ווילנע	ווילנע	Vilnius	Q216	Q216						
Zylbercweig-Extraction2026-02-05 (6).tsv		birth	1-facs_108_tr_1740521022	מינסק	מינסק	Minsk	Q2280	Q2280				ווייסרוסלאַנד	Belarus	Q184
Zylbercweig-Extraction2026-02-05 (6).tsv		birth	1-facs_110_r	האַרנאַסטאָיפּאָליע	האַרנאַסטאָיפּאָליע	Hornostayivka	Q1022977		קיעוו. גוב.	קיעוו. גוב.		אוקראַאינע	Ukraine	Q212
Zylbercweig-Extraction2026-02-05 (6).tsv		birth	1-facs_110_tr_1740520986	בערדיטשעוו	בערדיטשעוו	Berdychiv	Q83197	Q158799				אוקראַאינע	Ukraine	Q212
Zylbercweig-Extraction2026-02-05 (6).tsv		birth	1-facs_110_tr_1740520985	ניו יאָרק	ניו יאָרק	New York City	Q60	Q60				אַמעריקע	United States	Q30
Zylbercweig-Extraction2026-02-05 (6).tsv		birth	1-facs_111_tr_1740520942	קאָוונע	קאָוונע	Kaunas	Q4115712	Q4115712				ליטע	Lithuania	Q37
Zylbercweig-Extraction2026-02-05 (6).tsv		birth	1-facs_112_tr_1740521163	אומאַן	אומאַן	Uman	Q208499	Q208499	קיעווער גוב.	קיעווער גוב.		אוקראַאינע	Ukraine	Q212
Zylbercweig-Extraction2026-02-05 (6).tsv		birth	1-facs_112_tr_1740521168	ניו-סאַנדעץ	ניו-סאַנדעץ	Nowy Sącz	Q168756		נאָליציע	גאָליציע				
Zylbercweig-Extraction2026-02-05 (6).tsv		birth	1-facs_112_tr_1740521166	אָדעס	אָדעס	Odesa	Q1874	Q1874				אוקראַאינע	Ukraine	Q212
Zylbercweig-Extraction2026-02-05 (6).tsv		birth	1-facs_113_tr_1740521032	וואַרשע	וואַרשע	Warsaw	Q270	Q270				פּוילן	Poland	Q36
Zylbercweig-Extraction2026-02-05 (6).tsv		birth	1-facs_113_tr_1740521027	סאַראַקי	סאַראַקי	Soroca	Q2057074		בעסאָראָביע	בעסאַראַביע				
Zylbercweig-Extraction2026-02-05 (6).tsv		birth	1-facs_114_tr_1740520993	גראָדזיסק	גראָדזיסק	Grodzisk Mazowiecki	Q198480					פּוילן	Poland	Q36
Zylbercweig-Extraction2026-02-05 (6).tsv		birth	1-facs_114_tr_1740520997	זאַמאָשטש	זאַמאָשטש	Zamość	Q145972	Q145972	לובלונער גוב.	לובלינער גוב.		פּוולן	פּוולן	
Zylbercweig-Extraction2026-02-05 (6).tsv		birth	1-facs_115_tr_1740520961	סטאָניסלאָוואָוו	סטאָניסלאָוואָוו	Ivano-Frankivsk	Q156726		גאָיציע	גאָיציע				
Zylbercweig-Extraction2026-02-05 (6).tsv		birth	1-facs_115_tr_1740520964	וואַרשע	וואַרשע	Warsaw	Q270	Q270				פוילן	Poland	Q36
Zylbercweig-Extraction2026-02-05 (6).tsv		birth	1-facs_115_r_6	סטאָניסלאַוואָוו	סטאָניסלאַוואָוו	Ivano-Frankivsk	Q156726		גאַליציע	Galicia	Q180086			
Zylbercweig-Extraction2026-02-05 (6).tsv		birth	1-facs_116_r_1	אָדעם	אָדעם	Odesa	Q1874	Q1874				אוקראַאינע	Ukraine	Q212
Zylbercweig-Extraction2026-02-05 (6).tsv		birth	1-facs_116_tr_1740521031	אַכרימאַוואָ (סאַרנאַ) ביי אומאַן	אַכרימאַוואָ (סאַרנאַ) ביי אומאַן	Akhrymava	Q847717		קיעווער גוב.	קיעווער גוב.		אוקראַאינע	Ukraine	Q212
Zylbercweig-Extraction2026-02-05 (6).tsv		birth	1-facs_117_tr_1740520943	בראָאָילאַ	בראָאָילאַ	Brăila	Q20765					רומעניע	Romania	Q218
Zylbercweig-Extraction2026-02-05 (6).tsv		birth	1-facs_117_tr_1740520951	נעמעראָוו	נעמעראָוו	Nemyriv	Q1022855		פּאָד. גוב.	פּאָד. גוב.		אוקראַאינע	Ukraine	Q212
Zylbercweig-Extraction2026-02-05 (6).tsv		birth	1-facs_117_tr_1740520947	פֿאָלעשטי	פֿאָלעשטי	Fălești	Q2078085		בעסאַראָביע	בעסאַראַביע				
Zylbercweig-Extraction2026-02-05 (6).tsv		birth	1-facs_118_tr_1740521129	ווילנע	ווילנע	Vilnius	Q216	Q216	פּויליש-ליטע	פּויליש-ליטע				
Zylbercweig-Extraction2026-02-05 (6).tsv		birth	1-facs_118_tr_1740521141	וואַרשע	וואַרשע	Warsaw	Q270	Q270				פּוילן	Poland	Q36
Zylbercweig-Extraction2026-02-05 (6).tsv		birth	1-facs_118_tr_1740521135	פּאָדעמביץ	פּאָדעמביץ	Podembytse	Q1049253		קאָלישער גוב.	קאַלישער גוב.		פּוילן	Poland	Q36
Zylbercweig-Extraction2026-02-05 (6).tsv		birth	1-facs_119_tr_1740521143	וואַרשע	וואַרשע	Warsaw	Q270	Q270				פּוילן	Poland	Q36
Zylbercweig-Extraction2026-02-05 (6).tsv		birth	1-facs_119_tr_1740521161	לעמבערג	לעמבערג	Lviv	Q36036	Q36036	מזרחגאַליציע	מזרח-גאַליציע				
Zylbercweig-Extraction2026-02-05 (6).tsv		birth	1-facs_119_tr_1740521149	בערלין	בערלין	Berlin	Q64	Q64				דייטשאַנד	דייטשאַנד	
Zylbercweig-Extraction2026-02-05 (6).tsv		birth	1-facs_120_tr_1740521118	וואַרשע	וואַרשע	Warsaw	Q270	Q270				פּוילן	Poland	Q36
