edge_id	source_id	target_id	edge_type	role_detail	character	date_start	date_end	date_precision	event_id	production_key	provenance_person_id	provenance_fact_ids	evidence_sentence	extraction_model	confidence	match_status	review_status	source_layer
E-21833	person:3276	org:176	work_produced_by			1913		year			P-1-facs_338_tr_1741260418	ORG-C00338_Q01|Production_Distribution/produced_by	זיין ערשטע אויפֿגעפֿירטע פּיעסע איז די מעלאָדראָמע „צייט“... (געשפּילט 1913 אין ליריקטעאַטער)	colab_extraction_IIIorg	high	matched	auto	orgrel
E-21834	person:3276	org:176	work_produced_by			1929	1930	year			P-1-facs_338_tr_1741260418	ORG-C00338_Q01|Production_Distribution/produced_by	"„אַ מתנה פֿאַר דער כלה"" (דורך סעם אויערבאַך אין ליריק טעאַטער)"	colab_extraction_IIIorg	high	matched	auto	orgrel
E-21835	person:3276	org_cluster:ORG-C01111	work_produced_by								P-1-facs_338_tr_1741260418	ORG-C01111|Production_Distribution/produced_by	"דערנאָך ווערן אין נאָוועלטי-טעאַטער, ברוקלין, אויפגעפֿירט זיין קאָמעדיע-דראַמע „לעבנס-קאָנטראָקטן“ און די קריגספּיעסע „מלחמה""."	colab_extraction_IIIorg	medium	unmatched	auto	orgrel
E-21836	person:3276	org:140	work_produced_by			1917		year			P-1-facs_338_tr_1741260418	ORG-C00390|Production_Distribution/produced_by	אין 1917 ווערט אין לענאָקס-טעאַטער אויפֿגעפֿירט זיין מעלאָדראָמע „הערצער און טרערן“.	colab_extraction_IIIorg	high	matched	auto	orgrel
E-21837	person:3276	org:140	work_produced_by			1920		year			P-1-facs_338_tr_1741260418	ORG-C00390|Production_Distribution/produced_by	"אין 1920 — אין לענאָקס-טעאַטער, די צייט-פּיעסע „אָ גרוס פֿון פּוילן""."	colab_extraction_IIIorg	high	matched	auto	orgrel
E-21838	person:3276	org_cluster:ORG-C05395	work_produced_by			1918		year			P-1-facs_338_tr_1741260418	ORG-C05395|Production_Distribution/produced_by	1918 ווערט אויפֿגעפֿירט דורך מאָקס ראָזענטאָל אין פּיפּעלס טעאַטער זיין פּיעסע „די צעשטערטע חופּה‟	colab_extraction_IIIorg	medium	unmatched	auto	orgrel
E-21839	person:3276	org_cluster:ORG-C00157_Q01	work_produced_by								P-1-facs_338_tr_1741260418	ORG-C00157_Q01|Production_Distribution/produced_by	"און אין ליבערטי-טעאַטער — דאָס לעבנסבילד „גאָטס וועלט""."	colab_extraction_IIIorg	medium	unmatched	auto	orgrel
E-21840	person:3276	org_cluster:ORG-C00157_Q01	work_produced_by			1926		year			P-1-facs_338_tr_1741260418	ORG-C00157_Q01|Production_Distribution/produced_by	"אין 1926 — „די צובראָכענע היים"" (אויפֿגעפֿירט דורך לעאָן בלאַנק) אין ליבערטי-טעאַטער."	colab_extraction_IIIorg	medium	unmatched	auto	orgrel
E-21841	person:3276	org:128	work_produced_by			1924	1925	year			P-1-facs_338_tr_1741260418	ORG-C00682|Production_Distribution/produced_by	"אין 1924-5 — „דער איינציקער וועג"" צוזאַמען מיט ל. פֿריימאַן (סעקאָנד-עוועניו-טעאַטער)"	colab_extraction_IIIorg	high	matched	auto	orgrel
E-21842	person:3276	org:282	work_produced_by			1924	1925	year			P-1-facs_338_tr_1741260418	ORG-C00360_Q01|Production_Distribution/produced_by	„הערצער צו פֿאָרקויפן“ (האָפּקינסאָן-טעאַטער)	colab_extraction_IIIorg	high	matched	auto	orgrel
E-21843	person:3276	org:282	work_produced_by			1927	1929	year			P-1-facs_338_tr_1741260418	ORG-C00360_Q01|Production_Distribution/produced_by	„ערלעכע מיידלעך“ (האָפּקינסאָן-טעאַטער)	colab_extraction_IIIorg	high	matched	auto	orgrel
E-21844	person:3276	org:282	work_produced_by			1927	1929	year			P-1-facs_338_tr_1741260418	ORG-C00360_Q01|Production_Distribution/produced_by	„פֿאָלגט טאָטע מאָמע“ (האָפּקינסאָןטעאַטער)	colab_extraction_IIIorg	high	matched	auto	orgrel
E-21845	person:3276	org:282	work_produced_by			1929	1930	year			P-1-facs_338_tr_1741260418	ORG-C00360_Q01|Production_Distribution/produced_by	„גאָלדענע גליקן“ (דורך יעקב רעכטצייט אין האָפּקינסאָן טעאַטער)	colab_extraction_IIIorg	high	matched	auto	orgrel
E-21846	person:3276	org:1526	work_produced_by			1927	1929	year			P-1-facs_338_tr_1741260418	ORG-C00161_Q01|Production_Distribution/produced_by	"„די פֿאַרשפּילטע וועלט"" צוזאַמען מיט ל. פֿריימאַן (ראָלאַנד-טעאַטער)"	colab_extraction_IIIorg	high	matched	auto	orgrel
E-21847	person:3276	org:364	work_produced_by			1929	1930	year			P-1-facs_338_tr_1741260418	ORG-C00595|Production_Distribution/produced_by	"אַ ""יידישע מאָמע"" (דורך מעי סיימאַן אין פּראָספּעקט טעאַטער)."	colab_extraction_IIIorg	high	matched	auto	orgrel
E-21848	person:3276	org:881	performed_with			1929	1930	year			P-1-facs_338_tr_1741260418	ORG-C06529|Employment_Performance/performer	1929-30 שפּילט וו. אין געבילם טרופּע.	colab_extraction_IIIorg	high	matched	auto	orgrel
E-21849	person:3276	org:442	member_of								P-1-facs_338_tr_1741260418	ORG-C00384|Affiliation_Membership/member	וו. איז אַ מיטגליד אין דער עקזעקוטיוו פֿון דער יידישער אָקטיאָרן-יוניע.	colab_extraction_IIIorg	high	matched	auto	orgrel
E-21850	person:3276	org:442	delegate_of	מיטגליד אין דער עקזעקוטיוו							P-1-facs_338_tr_1741260418	ORG-C00384|Affiliation_Membership/delegate_official	וו. איז אַ מיטגליד אין דער עקזעקוטיוו פֿון דער יידישער אָקטיאָרן-יוניע.	colab_extraction_IIIorg	high	matched	auto	orgrel
E-21851	person:733	org:385	performed_with								P-1-facs_339_tr_1741260410	ORG-C02174|Employment_Performance/performer	האָט אָנגעהויבן זיין בינע-קאַריערע אין שמ'רס טרופּע אין דרום-רוסלאַנד	colab_extraction_IIIorg	high	matched	auto	orgrel
E-21852	person:733	org:832	performed_with	קאָמיקער-ראָלן							P-1-facs_339_tr_1741260410	ORG-C05633|Employment_Performance/performer	פֿאָרט פֿון דאָרט מיט זילבערמאָזס טרופּע (זילבערמאַן און פרוי, חיימאָוויטש און פרוי, קאַרפּ, באַראָדקין און פרוי און לאַטיינער) קיין אַמעריקע, וואו ער שפּילט אַ געוויסע צייט קאָמיקער-ראָלן.	colab_extraction_IIIorg	high	matched	auto	orgrel
E-21853	person:3140	org:1816	performed_with								P-1-facs_339_tr_1741260401	ORG-C01278_Q01|Employment_Performance/performer	געזונגען אין טעמפּל	colab_extraction_IIIorg	high	matched	auto	orgrel
E-21854	person:3140	org_cluster:ORG-C06530	performed_with								P-1-facs_339_tr_1741260401	ORG-C06530|Employment_Performance/performer	געזונגען ... אין די קינדער-כאָרן פֿון יידישן טעאַטער.	colab_extraction_IIIorg	medium	unmatched	auto	orgrel
E-21855	person:3140	org:761	performed_with	מאָטעלע		1911		year			P-1-facs_339_tr_1741260401	ORG-C03024|Employment_Performance/performer	"אַנטלויפט ער קיין קאַלאָמעאַ אין נאָרבערט גלימערס טרופּע, וואו ער דעביוטירט אַלס „מאָטעלע"""	colab_extraction_IIIorg	high	matched	auto	orgrel
E-21856	person:3140	org_cluster:ORG-C00106	performed_with								P-1-facs_339_tr_1741260401	ORG-C00106|Employment_Performance/performer	גייט וו. איבער אין אַ חברים-טרופּע	colab_extraction_IIIorg	medium	unmatched	auto	orgrel
E-21857	person:3140	org_cluster:ORG-C03025	performed_with								P-1-facs_339_tr_1741260401	ORG-C03025|Employment_Performance/performer	אין כאָר ביי האָרט אין סטאָניסלאָוואָוו, שפּילנדיק גלייכצייטיק ראָלן.	colab_extraction_IIIorg	medium	unmatched	auto	orgrel
E-21858	person:3140	org:1607	performed_with			1913		year			P-1-facs_339_tr_1741260401	ORG-C06531|Employment_Performance/performer	"1913 איז וו. מיט דער חברים-טרופּע א""פ פֿון פּאַלעפּאָדע."	colab_extraction_IIIorg	high	matched	auto	orgrel
E-21859	person:3140	org_cluster:ORG-C01224_Q01	performed_with			1915	1920	year			P-1-facs_339_tr_1741260401	ORG-C01224_Q01|Employment_Performance/performer	1915-20 — געשפּילט ביי פּאָדזאַמטשע אין ווין	colab_extraction_IIIorg	medium	unmatched	auto	orgrel
E-21860	person:3140	org_cluster:ORG-C02161_Q01	performed_with			1924		year			P-1-facs_339_tr_1741260401	ORG-C02161_Q01|Employment_Performance/performer	ביז ער טרעט צוריק אַריין אין 1924 אין ווינער יידישן טעאַטער.	colab_extraction_IIIorg	medium	unmatched	auto	orgrel
E-21861	person:3281	org_cluster:ORG-C01387_Q30	performed_with	כאָר		1919		year			P-1-facs_339_tr_1741260407	ORG-C01387_Q30|Employment_Performance/performer	1919 — געזונגען אין כאָר פֿון יידישן טעאַטער	colab_extraction_IIIorg	medium	unmatched	auto	orgrel
E-21862	person:3281	org_cluster:ORG-C06532	performed_with	זינגערין און שוישפּילערין		1923		year			P-1-facs_339_tr_1741260407	ORG-C06532|Employment_Performance/performer	אַרויסגעטראָטן אין „קולטור-פֿאַריין“ אַלס זינגערין און שוישפּילערין	colab_extraction_IIIorg	medium	unmatched	auto	orgrel
E-21863	person:3281	org:1596	performed_with								P-1-facs_339_tr_1741260407	ORG-C06533|Employment_Performance/performer	אָנגאַזשירט געוואָרן אין דער פּראָפעסיאנעלער טרופּע פֿון וואָלפשטיין	colab_extraction_IIIorg	high	matched	auto	orgrel
E-21864	person:3281	org_cluster:ORG-C06534	performed_with								P-1-facs_339_tr_1741260407	ORG-C06534|Employment_Performance/performer	פון דאָנען אַריבער אין דעם דאָרטיקן הבימה-טעאַטער	colab_extraction_IIIorg	medium	unmatched	auto	orgrel
E-21865	person:3207	org:1397	performed_with	מילינא		1913		year			P-1-facs_340_tr_1741260475	ORG-C06535|Employment_Performance/performer	"1913 — אַריינגעטראָטן א""פּ מילינא אין בעליאַיעווס רוסישער טרופּע"	colab_extraction_IIIorg	high	matched	auto	orgrel
E-21866	person:3207	org:551	performed_with								P-1-facs_340_tr_1741260475	ORG-C00103|Employment_Performance/performer	אַריינגענומען געוואָרן אין דער „ווילנער טרופּע“	colab_extraction_IIIorg	high	matched	auto	orgrel
E-21867	person:3207	org:551	studied_at								P-1-facs_340_tr_1741260475	ORG-C00103|Education_Formation/student	וואו זיי לערנט זיך אויס יידיש	colab_extraction_IIIorg	high	matched	auto	orgrel
E-21868	person:3207	org:551	member_of	מיטגלידער							P-1-facs_340_tr_1741260475	ORG-C00103|Affiliation_Membership/member	ווערט איינע פֿון די וויכטיקסטע מיטגלידער אין דער טרופּע.	colab_extraction_IIIorg	high	matched	auto	orgrel
E-21869	person:3207	org:551	performed_with			1924	1928	year			P-1-facs_340_tr_1741260475	ORG-C00103|Employment_Performance/performer	"אין 1924 - געקומען אין אַמעריקע און ביז 1928 געשפּילט מיט דער „ווילנער טרופּע"""	colab_extraction_IIIorg	high	matched	auto	orgrel
E-21870	person:3207	org:1075	member_of								P-1-facs_340_tr_1741260475	ORG-C06536|Affiliation_Membership/member	"אַריינגעטראָטן אין אַזראָס טייל פֿון דער „ווילנער טרופּע"""	colab_extraction_IIIorg	high	matched	auto	orgrel
E-21871	person:3207	org:1075	performed_with								P-1-facs_340_tr_1741260475	ORG-C06536|Employment_Performance/performer	באָטייליקט זיך אין טורנעע איבער מערב-אייראָפּע.	colab_extraction_IIIorg	high	matched	auto	orgrel
E-21872	person:3141	org_cluster:ORG-C05573	performed_with								P-1-facs_340_tr_1741260479	ORG-C05573|Employment_Performance/performer	געשפּילט אויף דער רייטשער בינע אין דייטשלאַנד און עסטרייך	colab_extraction_IIIorg	medium	unmatched	auto	orgrel
E-21873	person:3141	org_cluster:ORG-C06537	performed_with								P-1-facs_340_tr_1741260479	ORG-C06537|Employment_Performance/performer	געשפּילט... אין ניו יאָרק אין דייטשן אוירווינג פליים טעאַטער ביי רודאָלף קריסטיען	colab_extraction_IIIorg	medium	unmatched	auto	orgrel
E-21874	person:3141	org:443	performed_with	טיטלראָל		1919-10-20		day			P-1-facs_340_tr_1741260479	ORG-C00180_Q01|Employment_Performance/performer	דעם 20 אַקטאָבער 1919 טרעט זי אויף אין יידישן קונסט-טעאַטער אין דער טיטלראָל פון לענגיעס „די טענצערין“	colab_extraction_IIIorg	high	matched	auto	orgrel
E-21875	person:3141	org:443	performed_with			1920	1920	year			P-1-facs_340_tr_1741260479	ORG-C00180_Q01|Employment_Performance/performer	1920 — שפּילט וו. ווייטער אין יידישן קונסט-טעאַטער	colab_extraction_IIIorg	high	matched	auto	orgrel
E-21876	person:3141	org:299	performed_with								P-1-facs_340_tr_1741260479	ORG-C00156|Employment_Performance/performer	דערנאָך אין ליפּצין טעאַטער	colab_extraction_IIIorg	high	matched	auto	orgrel
E-21877	person:3141	org:299	performed_with	לולו		1922-01-31		day			P-1-facs_340_tr_1741260479	ORG-C00156|Employment_Performance/performer	"דאָ איז אויך דעם 31 יאַנואַר 1922 אויפֿגעפֿירט געוואָרן צו וו.'ס בענעפיס מיט איר אַלס „לולו"" פראַנק וועדעקינדס ""ערד-גייסט"""	colab_extraction_IIIorg	high	matched	auto	orgrel
E-21878	person:3141	org:128	performed_with								P-1-facs_340_tr_1741260479	ORG-C00682|Employment_Performance/performer	שפּעטער האָט וו. געשפּילט אייניקע סעזאָנען אין סעקאָנד-עוועניו-טעאַטער	colab_extraction_IIIorg	high	matched	auto	orgrel
E-21879	person:3141	org:551	performed_with			1926	1927	year			P-1-facs_340_tr_1741260479	ORG-C00103|Employment_Performance/performer	"1926-7— האָט וו. אַ קורצע צייט גאַסטראָלירט מיט דער „וויל נער טרופּע"""	colab_extraction_IIIorg	high	matched	auto	orgrel
E-21880	person:3201	org:1439	performed_with	קינדער-ראָלן		1901	1907	year			P-1-facs_340_tr_1741260477	ORG-C06538|Employment_Performance/performer	"זיך כאַטייליקט אין דער פּיעסע „קאָפּיטאָן דרייפוס"" אין זיינע עלטערנס און וואַקסמאָןס טרופּע אין יאָהאָניסבורג, וואו ער שפּילט ביז 8 יאָר קינדער-ראָלן"	colab_extraction_IIIorg	high	matched	auto	orgrel
E-21881	person:3201	org_cluster:ORG-C06539	founded	אָרגאַניזירט							P-1-facs_340_tr_1741260477	ORG-C06539|Leadership_Ownership/founder	די לעצטע צייט אָרגאַניזירט וו. די יידישע גאָסטשפּיל-פֿאָרשטעלונגען אין בופֿאָלאָ	colab_extraction_IIIorg	medium	unmatched	auto	orgrel
E-21882	person:3204	org_cluster:ORG-C02661_Q01	member_of								P-1-facs_341_r_7	ORG-C02661_Q01|Affiliation_Membership/member	באָטייליקט זיך וו. אין „גאָלדפֿאַדען-פֿאַריין“	colab_extraction_IIIorg	medium	unmatched	auto	orgrel
