event_id	event_type	play_id	venue_id	org_id	place_id	date_start	date_end	date_precision	production_key	provenance_person_id	provenance_fact_ids	evidence_sentence	extraction_model	confidence	review_status
event:EV-0408	production	play:NEW-0012	org_cluster:ORG-C01320		place:Q580	1921		circa	02cd656fa4	P-3-facs_338_tr_1756106568	P-3-facs_338_tr_1756106568:1#1|P-3-facs_338_tr_1756106568:1#2|P-3-facs_338_tr_1756106568:1#3	"צו 14 יאָר געשפּילט מיט יוגנט פֿון זעלבן עלטער די ראָל „לבן"" אין מושקאַטס פּיעסע ""יעקב ביי לבן אין חרן“ (רעזשי — געברידער שטאַרק), דערנאָך, צום ערשטן מאָל, פּראָפעסיאנעל, אַלס „פּיצע שמש"" אין זאָלאָטאָרעפסקיס ""ישיבה בחור"" אין „סירענאַ""-טעאַטער"	gemini-3-flash-preview	high	auto
event:EV-0409	production	play:NEW-0022		org_cluster:ORG-C06534	place:Q1345	1927		year	8ead02a306	P-3-facs_338_tr_1756106568	P-3-facs_338_tr_1756106568:1#4	"מיט נחום צמחס טייל פֿון הבימה-טעאַטער געשפּילט אין פֿילאַדעלפיע אין העברעיש אין אַן אַקט פֿון אַנסקיס „דבוק"""	gemini-3-flash-preview	high	auto
event:EV-0410	production	play:PL-0133	org_cluster:ORG-C01325			1927		year	68195af1c7	P-3-facs_338_tr_1756106568	P-3-facs_338_tr_1756106568:1#5|P-3-facs_338_tr_1756106568:1#6	"מיט מרים עליאס אין העברעיש אין גילד-טעאַטער די ראָל „הענעך“ אין אַנסקיס „דיבוק"""	gemini-3-flash-preview	high	auto
event:EV-0411	production	play:PL-0167		org:1110		1945	1946	year	aab9e49b86	P-3-facs_345_r	P-3-facs_345_r:1#1	"סעזאָן 1945-46 ווידער אין יידישן קונסטטעאַטער (ראָל „די כלה-מאַרטירער“ אין פּרעס „די דריי מתנות"" און יוליאַ הערצל' אין דער פּיעסע „דר. הערצל)"	gemini-3-flash-preview	high	auto
event:EV-0412	production	play:NEW-0070	venue:UV-0032	org:994	place:Q38022	1914		year	cbe323dea8	P-3-facs_34_r_3	P-3-facs_34_r_3:1#2	"שפּילט דערנאָך מיט נעלי קעסמאַנ'ס און ש. שטיינבערג'ס טרופּע לעגיטים טעאַטער אין אַ טענט (פּאלאַטע), דעביוטירנדיק אַלס ""שלמהלע"" אין משה שאָר'ס „איר ערשטע ליבע"""	gemini-3-flash-preview	high	auto
event:EV-0413	production	play:PL-0033			place:Q156737			none	aee7bc4d6f	P-3-facs_351_tr_1756108349	P-3-facs_351_tr_1756108349:1#1	"געשפּילט קינדערראָלן אין גאָלדפֿאַדענס ""עקדת יצחק"" און לאַטיינערס ""יוסף מיט די ברידער"""	gemini-3-flash-preview	high	auto
event:EV-0414	production	play:PL-0184		org_cluster:ORG-C00674		1907		year	7bf03fee17	P-3-facs_36_tr_1752653032	P-3-facs_36_tr_1752653032:1#1	"טרעט אַריין אין צעזאָר גרינבערג'ס יידישער דראַמאַטישער שול, וואו ער דעביוטירט אין 1907 אין דער פּיעסע „חכמת נשים"""	gemini-3-flash-preview	high	auto
event:EV-0415	production	play:PL-0184		org_cluster:ORG-C01437		1906		year	9f8bcff328	P-3-facs_373_tr_1755856146	P-3-facs_373_tr_1755856146:1#1|P-3-facs_373_tr_1755856146:1#2	"אין 1906 געקומען אין אַמעריקע און אַריינגעטראָטן אין דער דראַמאַטישער שול פֿון צעזאָר גרינבערג און זיך באַטייליקט אין זיינע אויפֿפֿירונגען פֿון „חכמת נשים"" („לייבעלע בראָנפֿן"")"	gemini-3-flash-preview	high	auto
event:EV-0416	production	play:PL-0037		org_cluster:ORG-C01437		1906		year	6a675a7161	P-3-facs_373_tr_1755856146	P-3-facs_373_tr_1755856146:1#3	"זיך באַטייליקט אין זיינע אויפֿפֿירונגען פֿון „חכמת נשים"" („לייבעלע בראָנפֿן""), בן יעקב („פֿאָטער בענאָני"")"	gemini-3-flash-preview	high	auto
event:EV-0417	production	play:PL-0070		org_cluster:ORG-C01437		1906		year	f379efe183	P-3-facs_373_tr_1755856146	P-3-facs_373_tr_1755856146:1#4	"זיך באַטייליקט אין זיינע אויפֿפֿירונגען פֿון „חכמת נשים"" („לייבעלע בראָנפֿן""), בן יעקב („פֿאָטער בענאָני"") און אין „דודס פידעלע“ („נח שכור“)"	gemini-3-flash-preview	high	auto
event:EV-0418	production	play:PL-0160			place:Q138391	1905		circa	359d2775b7	P-3-facs_375_tr_1755856142	P-3-facs_375_tr_1755856142:1#1	די פֿאָרשטעלונגען הייבן זיך אָן אין פּעטערסאָן, וואו ס'ווערט אויפֿגעפֿירט „דער שטן אין גן-עדן“ (מיט ש. אין דער ראָל „לייזערקע דער רויטער“)	gemini-3-flash-preview	high	auto
event:EV-0419	production	play:NEW-0012			place:Q1345	1907	1908	year	28c353559f	P-3-facs_375_tr_1755856142	P-3-facs_375_tr_1755856142:1#2	"ש. טרעט דאָ אויף אַלס „טודרוס"" אין ""ישיבה בחור“"	gemini-3-flash-preview	high	auto
event:EV-0420	production	play:PL-0207	org_cluster:ORG-C06417		place:Q1345	1908		year	68855fbe41	P-3-facs_375_tr_1755856142	P-3-facs_375_tr_1755856142:1#3	"ש. מוז ענדערן די פּיעסע אויף שאַרקאַנסקיס „כל נדרי“, וואו ער שפּילט די ראָל פון „קאַרדינאָל פּאַולוס"""	gemini-3-flash-preview	high	auto
event:EV-0421	production	play:PL-0207		org:442	place:Q60	1913	1914	year	1bcf0c0a37	P-3-facs_375_tr_1755856142	P-3-facs_375_tr_1755856142:1#4	"באַשטימט די אַקטיאָרן-יוניע פֿאַר אים אַ צווייטע פּראָבע אין די ראָלן „כאַצקל דראַכמע"" אין „גאָט, מענטש און טייוול“, „חריף“ אין „דער יידישער קעניג ליר“ און „קאַרדינאַל פּאולוס"" אין „כל נדרי"""	gemini-3-flash-preview	high	auto
event:EV-0422	production	play:PL-0133	org:252	org:713	place:Q60	1921-09-01		day	56afa50350	P-3-facs_375_tr_1755856142	P-3-facs_375_tr_1755856142:2#1	"עפֿנט דעם נייעם סעזאָן (1921-1922) אין „גאַרדעןטעאַטער“ (מעדיסאָן און 27 גאַס), דעם 1 סעפּטעמבער 1921 אַלס ""יידישער קונסט-טעאַטער, מאָריס שוואַרץ — דירעקטאָר“ (די געשיכטע פֿון ""יידישן קונסט-טעאַטער“ זע אין פערטן באַנד פֿון לעקקאָן פון יידישן טעאַטער) מיט ש. אַנ-סקיס „דער דיבוק"", מוזיק פון כף טשערניאָווסקי, און שפּילט די ראָלן פֿון „חנן“"	gemini-3-flash-preview	medium	auto
event:EV-0423	production	play:NEW-0005		org:443	place:Q60	1923-08-31		day	8fda91067d	P-3-facs_375_tr_1755856142	P-3-facs_375_tr_1755856142:2#2	"דעם 31 אויגוסט 1923 ווערט דאָס טעאַטער געעפֿנט מיט „שבתי צבי"" פֿון י. זשולאָווסקי איבערזעצט פון י. י. זינגער, מיט ש. אַלס ""שבתי צבי"""	gemini-3-flash-preview	medium	auto
event:EV-0424	production	play:NEW-0022		org:443	place:Q60	1924-09-02		day	824ad7e64a	P-3-facs_375_tr_1755856142	P-3-facs_375_tr_1755856142:2#3	"עס ווערט דעם 2 סעפּטעמבער 1924 באַנייט די אויפֿפֿירונג פֿון אַנסקיס „דבוק"""	gemini-3-flash-preview	medium	auto
event:EV-0425	production	play:NEW-0024	venue:UV-0033	org:443	place:Q60	1928-09-14		day	eaf49419e4	P-3-facs_375_tr_1755856142	P-3-facs_375_tr_1755856142:2#4	"וואו ער פֿירט אויף דעם 14 סעפּטעמבער 1928, אין קיין דראַמאַטיזאַציע, „קדוש השם"" פֿון שלום אַש, שפּילנדיק די ראָל פון ""שניידערל“"	gemini-3-flash-preview	medium	auto
event:EV-0426	production	play:NEW-0024			place:Q1486	1930		year	d2006c5e16	P-3-facs_375_tr_1755856142	P-3-facs_375_tr_1755856142:2#5	"וואו ער פֿירט אויף מיט דער אַרטיקער טרופּע „טוביה דער מילכיקער“, „יוד זיס“, „גאָט פֿון נקמה"", „דעם שמידס טעכטער“, ""שווער צו זיין אַ ייד“, „הינקעמאן“, „די גייסטער“, „קדוש השם“"	gemini-3-flash-preview	high	auto
event:EV-0427	production	play:NEW-0005			place:Q1486	1930		year	249febf4a4	P-3-facs_375_tr_1755856142	P-3-facs_375_tr_1755856142:2#6	"וואו ער פֿירט אויף מיט דער אַרטיקער טרופּע „טוביה דער מילכיקער“, „יוד זיס“, „גאָט פֿון נקמה"", „דעם שמידס טעכטער“, ""שווער צו זיין אַ ייד“, „הינקעמאן“, „די גייסטער“, „קדוש השם“, „קאָנקורענטן“, „שבתי צבי"""	gemini-3-flash-preview	high	auto
event:EV-0428	production	play:NEW-0022	venue:UV-0034		place:Q1486	1942-11-20		day	7d5f27d30d	P-3-facs_375_tr_1755856142	P-3-facs_375_tr_1755856142:2#8	"דעם 20 נאָוועמבער 1942 פֿירט ש. אויף, אין שפּאַניש. אין טאַטער „נאַציאָנאַל“, אַנסקיס „דבוק"""	gemini-3-flash-preview	medium	auto
event:EV-0429	production	play:PL-0167	org_cluster:ORG-C00635_Q02	org:443	place:Q60	1945		year	5d79ed7c2a	P-3-facs_375_tr_1755856142	P-3-facs_375_tr_1755856142:2#9	"דערנאָך פֿירט ער אויף „דר. הערצל"", פֿון ה. ר. לענץ אין נ. גילאָף, מוזיק פֿון יוסף רומשינסקי, דעקאָראַציעס פֿיין ה. א. קאַנדעל (שפּילנדיק די ראָל „דר. הערצל"")"	gemini-3-flash-preview	medium	auto
event:EV-0430	production	play:NEW-0015			place:Q414	1956		year	cbea33d055	P-3-facs_375_tr_1755856142	P-3-facs_375_tr_1755856142:3#2|P-3-facs_375_tr_1755856142:3#3	"פֿאָרט צוריק קיין אָרגענטינע, צוזאַמען מיט זיין אַדאָפּטירטער טאָכטער פרענציס, פֿירט דאָרט אויף ""יאָסעלע סאָלאָוועי“, און, מיט איר, ""אסתרקע“, „קידוש השם“"	gemini-3-flash-preview	high	auto
event:EV-0431	production	play:PL-0185			place:UPL-0021	1876		year	425194d761	P-3-facs_37_tr_1752653028	P-3-facs_37_tr_1752653028:1#6|P-3-facs_37_tr_1752653028:1#7	"אונזער פּורים-פּיעסע איז, לויט מיין געדענקען, יעדן יאָר געווען די זעלביקע זאך און זי האָט געהייסן „חכמת שלמה"""	gemini-3-flash-preview	high	auto
event:EV-0432	production	play:PL-0270			place:UPL-0021	1876		year	21f3da7db2	P-3-facs_37_tr_1752653028	P-3-facs_37_tr_1752653028:1#8	"דער, וואָס איז געווען אָנגעטאָן אַלס „דוד"" אָדער שלמה המלך“, האָט זיך ממש געפילט ווי אַ קיסר"	gemini-3-flash-preview	medium	auto
event:EV-0433	production	play:PL-0180			place:Q580	1918		circa	1e7205f497	P-3-facs_398_tr_1755856092	P-3-facs_398_tr_1755856092:1#1|P-3-facs_398_tr_1755856092:1#2	"אין עלטער פֿון 17 יאָר געוואָרן אַ פּראָפעסיאנעלער אַקטיאָר אונטער דער דירעקציע פֿון היימי יאָקובאָוויטש (""צפניה"" אין „חורבן יירושלים"")"	gemini-3-flash-preview	high	auto
event:EV-0434	production	play:PL-0052			place:Q41252	1914-05-13		day	5d24f97562	P-3-facs_399_tr_1755856127	P-3-facs_399_tr_1755856127:1#2	"לאַטיינערס „דאָס יידישע האַרץ"", וואָס איר כוטער, די שוישפילערין לאה לעוועבראָוועקאַ, האָט געשפּילט צו איר ערן-אָוונט"	gemini-3-flash-preview	high	auto
event:EV-0435	production	play:PL-0228				1916	1917	circa	9e693950ea	P-3-facs_399_tr_1755856127	P-3-facs_399_tr_1755856127:1#3	"איר ערשטע ראָל איז געווען דאָס יונגעלע אין „נחום גענזעלע"""	gemini-3-flash-preview	high	auto
event:EV-0436	premiere	play:PL-0126	org:128		place:Q60	1912-06-12		day	bf65b36f7f	P-3-facs_92_r	P-3-facs_92_r:1#3	דעם 12 יוני 1912 איז די פּיעסע צום ערשטן מאָל אויפֿגעפֿירט געוואָרן אויף דער יידישער בינע אין ניו-יאָרקער קעסלערס סעקאָנד עוועניו טעאַטער, אונטער דער רעזשי פֿון יאָזעף שילדקרויט	gemini-3-flash-preview	high	auto
event:EV-0437	production	play:PL-0126	org:116		place:Q60	1919-02-18		day	ce956570f9	P-3-facs_92_r	P-3-facs_92_r:1#4	"דעם 18 פעברואר 1919 איז די קאָמעדיע אויפֿגעפֿירט געוואָרן אין ניו-יאָרקער אוירווינג פלייס טעאַטער צום בענעפיס פון לודוויק זאַץ, מיט אים אין דער ראָל פון ""יודקע"""	gemini-3-flash-preview	high	auto
event:EV-0438	production	play:PL-0126		org:1110		1922-04-11		day	4fbb29df3d	P-3-facs_92_r	P-3-facs_92_r:1#5|P-3-facs_92_r:1#6|P-3-facs_92_r:1#7|P-3-facs_92_r:1#8	"דעם 11 אַפּריל 1922 — דורך מאָריס שוואַרץ אין ""יידישן קונסט-טעאַטער“, מיט אים אין דער ראָל פון „כאָניע“"	gemini-3-flash-preview	high	auto
event:EV-0439	production	play:PL-0126		org_cluster:ORG-C05701	place:Q1297	1923-10-15		day	7db9d361ac	P-3-facs_92_r	P-3-facs_92_r:1#9	"דעם 15 אקטאָבער 1923 — דורך דער ""יידיש ליטעראַריש-דראַמאַטישער געזעלשאַפט"" אין שיקאַגאָ, א""ר פֿון מאַרק שווייד"	gemini-3-flash-preview	high	auto
event:EV-0440	production	play:PL-0126		org:UO-0024	place:Q270	1927-01		month	23b5116556	P-3-facs_92_r	P-3-facs_92_r:1#10|P-3-facs_92_r:1#11|P-3-facs_92_r:1#12	"אין יאַנואַר 1927 אין וואַרשע דורך „וויקט"" א""ר פֿון זיגמונט טורקאָוו"	gemini-3-flash-preview	medium	auto
event:EV-0441	production	play:PL-0126	venue:UV-0035		place:Q64	1911-02-02		day	4d6774004e	P-3-facs_92_r	P-3-facs_92_r:1#14	דעם 2 פעברואר 1911 אויפֿגעפֿירט געוואָרן אונטער דער דירעקציע פֿון מאַקס ריינהארט אין בערלינער „דויטשעס טעאַטער“	gemini-3-flash-preview	high	auto
event:EV-0442	production	play:PL-0126	org_cluster:ORG-C07106	org_cluster:ORG-C05966	place:Q60	1920-10-04		day	263a46138c	P-3-facs_92_r	P-3-facs_92_r:1#16|P-4-facs_325_tr_1754998561:1#2	"דעם 4 אַקטאָבער 1920 אויפֿגעפֿירט געוואָרן דורך דער „טעאַטער גילד"" אין ניו יאָרקער געריק-טעאַטער א""ר פֿון עמאַנועל רייכער"	gemini-3-flash-preview	high	auto
event:EV-0443	production	play:PL-0247	venue:UV-0036		place:Q1218	1921-10-24		day	b804026b87	P-3-facs_92_r	P-3-facs_92_r:1#17	געשפּילט געוואָרן אין טעאַטער „ציון“ אין ירושלים	gemini-3-flash-preview	low	auto
event:EV-0444	production	play:PL-0167		org:713	place:Q60	1945		year	bca97c6b5d	P-4-facs_100_r	P-4-facs_100_r:1#2	"ק. האָט אויך געשאַפן די דעקאָראַציעס צו סענדער ""בלאַנק"" פון שלום עליכם, אויפֿגעפֿירט פון יעקב ראָטבאום אין ""יידישער קונסט טעאַטער“, צו לייוויקס „דער נס פון געטאָ“ און „מיר וועלן לעבן"" פון דוד בערגעלסאָן, אויפֿגעפֿירט דורך יעקב בן עמי (1944), „די דריי מתנות"" פֿון י. ל. פרץ און „דר. הערצל' אין ""יידישער קונסט טעאַטער“ (1945)"	gemini-3-flash-preview	medium	auto
event:EV-0445	production	play:PL-0071	org:134		place:Q60	1903		circa	86e7801e7a	P-4-facs_103_tr_1753681918	P-4-facs_103_tr_1753681918:1#1|P-4-facs_103_tr_1753681918:1#2	"זי איז אין דער באַאַרבעטונג פֿון משה און אַנשל שאָר געשפּילט געוואָרן אין „די אלמנה"" אין ניו יאָרקער „ווינדזאָר-טעאַטער"	gemini-3-flash-preview	medium	auto
event:EV-0446	production	play:PL-0071			place:Q60	1908		circa	a0f4abc8f5	P-4-facs_103_tr_1753681918	P-4-facs_103_tr_1753681918:1#3	"זיין משה חייט“ האָט רעגינאַ פּראַגער געהאַט אָפּגעשפּילט אונטערן נאָמען „די אלמנה"""	gemini-3-flash-preview	high	auto
event:EV-0447	production	play:PL-0268			place:Q208473	1905		year	bc3ac846b5	P-4-facs_103_tr_1753681918	P-4-facs_103_tr_1753681918:1#4	אין פּשעמישל האָט ער אויפֿגעפֿירט זיין נייע פּיעסע שלום בית	gemini-3-flash-preview	high	auto
