entry_key	person_id	volume	xml_id	heading	entry_type	hub_id	db_id	node_id	align_evidence
4-facs_57_tr_1753681918	P-4-facs_57_tr_1753681918	4	facs_57_tr_1753681918	ראָזענבערג, ישראל	performer	HUB-P-4-facs_57_tr_1753681918		person_entry:P-4-facs_57_tr_1753681918	
4-facs_59_tr_1753681938	P-4-facs_59_tr_1753681938	4	facs_59_tr_1753681938	פֿיין, איידאָ (ראָבינאָוויטש]	performer	HUB-D1625	1625	person:1625	ra_align
4-facs_60_r_1	P-4-facs_60_r_1	4	facs_60_r_1	קויפמאַן, הערשל	performer	HUB-D2100	2100	person:2100	ra_align
4-facs_60_tr_1753681919	P-4-facs_60_tr_1753681919	4	facs_60_tr_1753681919	שוואַרץ, מאיר	writer	HUB-D2864	2864	person:2864	ra_align
4-facs_63_tr_1753681916	P-4-facs_63_tr_1753681916	4	facs_63_tr_1753681916	פורמאַן, נאָרמאַן	administrator	HUB-D1714	1714	person:1714	ra_align
4-facs_64_r_1	P-4-facs_64_r_1	4	facs_64_r_1	פֿרידלענדער, עדוואַרד	performer	HUB-D1699	1699	person:1699	ra_align
4-facs_64_r_3	P-4-facs_64_r_3	4	facs_64_r_3	העריס, אַל.	performer	HUB-D1973	1973	person:1973	ra_align
4-facs_65_tr_1753681954	P-4-facs_65_tr_1753681954	4	facs_65_tr_1753681954	ראָזענבערג ישראל	performer	HUB-D2776	2776	person:2776	ra_align
4-facs_69_tr_1753681922	P-4-facs_69_tr_1753681922	4	facs_69_tr_1753681922	קאַניעווסקי, אהרן	director_regisseur	HUB-D2074	2074	person:2074	ra_align
4-facs_69_r	P-4-facs_69_r	4	facs_69_r	רוסאַטאָ, הענרי	composer	HUB-D850	850	person:850	ra_align
4-facs_70_r	P-4-facs_70_r	4	facs_70_r	פיינמאַן, זיגמונד	performer	HUB-D714	714	person:714	ra_align
4-facs_79_tr_1753938272	P-4-facs_79_tr_1753938272	4	facs_79_tr_1753938272	רויך, יעטאָ	performer	HUB-D2768	2768	person:2768	ra_align
4-facs_79_tr_1753938275	P-4-facs_79_tr_1753938275	4	facs_79_tr_1753938275	שימאַנסקי (סיימאַן], אַברהם-שמואל	performer	HUB-D2928	2928	person:2928	ra_align
4-facs_79_tr_1753938273	P-4-facs_79_tr_1753938273	4	facs_79_tr_1753938273	פֿריימאַן, פלאַראַ	performer	HUB-D1685	1685	person:1685	ra_align
4-facs_80_tr_1753938276	P-4-facs_80_tr_1753938276	4	facs_80_tr_1753938276	שילינג, סעם [שמחה]	performer	HUB-D2848	2848	person:2848	ra_align
4-facs_82_tr_1753938284	P-4-facs_82_tr_1753938284	4	facs_82_tr_1753938284	ראָזענפעלד, מאָריס [משה יעקב, אַלטער]	writer	HUB-D946	946	person:946	ra_align
4-facs_85_tr_1753938252	P-4-facs_85_tr_1753938252	4	facs_85_tr_1753938252	זיידמאַן, מאָריס	performer	HUB-D3362	3362	person:3362	ra_align
4-facs_86_tr_1753938260	P-4-facs_86_tr_1753938260	4	facs_86_tr_1753938260	שעהנגאַלד בעני	performer	HUB-D2939	2939	person:2939	ra_align
4-facs_86_tr_1753938264	P-4-facs_86_tr_1753938264	4	facs_86_tr_1753938264	האָכבאַן, אַברהם	director_regisseur	HUB-D2008	2008	person:2008	ra_align
4-facs_87_tr_1753938277	P-4-facs_87_tr_1753938277	4	facs_87_tr_1753938277	שענקמאַן, זיגמונד (זיינוול]	performer	HUB-D727	727	person:727	ra_align
4-facs_88_tr_1753938255	P-4-facs_88_tr_1753938255	4	facs_88_tr_1753938255	שענקמאַן, דוד (?]	performer	HUB-D725	725	person:725	ra_align
4-facs_89_tr_1753938268	P-4-facs_89_tr_1753938268	4	facs_89_tr_1753938268	שטרענג, מאַקס	performer	HUB-D3032	3032	person:3032	ra_align
4-facs_89_tr_1753938266	P-4-facs_89_tr_1753938266	4	facs_89_tr_1753938266	פֿרידמאַן, ראָזע	performer	HUB-D1706	1706	person:1706	ra_align
4-facs_91_tr_1753602024	P-4-facs_91_tr_1753602024	4	facs_91_tr_1753602024	קאַרפּ, מאַקס	performer	HUB-D703	703	person:703	ra_align
4-facs_92_r_1	P-4-facs_92_r_1	4	facs_92_r_1	קאַרפּ, סאָפיע	performer	HUB-D723	723	person:723	ra_align
4-facs_95_tr_1753602022	P-4-facs_95_tr_1753602022	4	facs_95_tr_1753602022	קאַרפּ, ראָזע	performer	HUB-D2087	2087	person:2087	ra_align
4-facs_95_tr_1753602024	P-4-facs_95_tr_1753602024	4	facs_95_tr_1753602024	קירשענבוים, הירש מאיר	writer	HUB-D2120	2120	person:2120	ra_align
4-facs_96_tr_1753602020	P-4-facs_96_tr_1753602020	4	facs_96_tr_1753602020	ראָזענשטיין, לייזער	performer	HUB-D2780	2780	person:2780	ra_align
4-facs_97_tr_1753602022	P-4-facs_97_tr_1753602022	4	facs_97_tr_1753602022	רוניטש, אַסיפּ	performer	HUB-D2812	2812	person:2812	ra_align
4-facs_98_r_2	P-4-facs_98_r_2	4	facs_98_r_2	שערמאַן, פּנחס	performer	HUB-D2923	2923	person:2923	ra_align
4-facs_99_r_2	P-4-facs_99_r_2	4	facs_99_r_2	קאָוואָלסקי, מתתיהן	performer	HUB-D2148	2148	person:2148	ra_align
4-facs_100_r	P-4-facs_100_r	4	facs_100_r	קאַנדעל, ה. א.	other	HUB-P-4-facs_100_r		person_entry:P-4-facs_100_r	
4-facs_101_r_1	P-4-facs_101_r_1	4	facs_101_r_1	שאַראַוונער, דוד	performer	HUB-D2902	2902	person:2902	ra_align
4-facs_102_r_1	P-4-facs_102_r_1	4	facs_102_r_1	שאַראַוונער, סאָניאַ	performer	HUB-D2903	2903	person:2903	ra_align
4-facs_102_tr_1753681958	P-4-facs_102_tr_1753681958	4	facs_102_tr_1753681958	פּאָל, רחל-לאה	performer	HUB-D2628	2628	person:2628	ra_align
4-facs_102_tr_1753681953	P-4-facs_102_tr_1753681953	4	facs_102_tr_1753681953	סאָלאָמאָן, אַסתר	writer	HUB-D3007	3007	person:3007	ra_align
4-facs_103_tr_1753681918	P-4-facs_103_tr_1753681918	4	facs_103_tr_1753681918	ריכטער, משה	writer	HUB-D3491	3491	person:3491	ra_align
4-facs_114_tr_1753936423	P-4-facs_114_tr_1753936423	4	facs_114_tr_1753936423	פֿרומקין, אַברהם	writer	HUB-D1708	1708	person:1708	ra_align
4-facs_115_tr_1753936446	P-4-facs_115_tr_1753936446	4	facs_115_tr_1753936446	שנייער, סעם	performer	HUB-D963	963	person:963	ra_align
4-facs_120_tr_1753936413	P-4-facs_120_tr_1753936413	4	facs_120_tr_1753936413	קראַנצפעלד שרה	performer	HUB-D838	838	person:838	ra_align
4-facs_123_tr_1753936429	P-4-facs_123_tr_1753936429	4	facs_123_tr_1753936429	שאָר [שור], משה	writer	HUB-D1026	1026	person:1026	ra_align
4-facs_129_r_2	P-4-facs_129_r_2	4	facs_129_r_2	צוקערבערג, הערשל	administrator	HUB-D3427	3427	person:3427	ra_align
4-facs_130_r_2	P-4-facs_130_r_2	4	facs_130_r_2	גאָרדאָן, וויעראַ	performer	HUB-D1869	1869	person:1869	ra_align
4-facs_131_tr_1754224982	P-4-facs_131_tr_1754224982	4	facs_131_tr_1754224982	הררי, עזרא [בלומבערג]	performer	HUB-D1971	1971	person:1971	ra_align
4-facs_132_tr_1754224993	P-4-facs_132_tr_1754224993	4	facs_132_tr_1754224993	פינקעל, מאָריס [משה]	performer	HUB-D700	700	person:700	ra_align
4-facs_137_tr_1754224982	P-4-facs_137_tr_1754224982	4	facs_137_tr_1754224982	פינקעל, אַנעטא [שוואַרץ]	performer	HUB-D769	769	person:769	ra_align
4-facs_138_tr_1754224987	P-4-facs_138_tr_1754224987	4	facs_138_tr_1754224987	פינקעל, עמאַ [טאָמאַשעווסקי]	performer	HUB-D3604	3604	person:3604	ra_align
4-facs_141_tr_1754377601	P-4-facs_141_tr_1754377601	4	facs_141_tr_1754377601	קאָמפּאַנעיעץ, מאַקס [מרדכי, מאָטעק]	performer	HUB-D2133	2133	person:2133	ra_align
4-facs_141_tr_1754377600	P-4-facs_141_tr_1754377600	4	facs_141_tr_1754377600	ראַבינאָוויטש, לעאָן [לייבל]	performer	HUB-D2721	2721	person:2721	ra_align
4-facs_142_tr_1754377600	P-4-facs_142_tr_1754377600	4	facs_142_tr_1754377600	באָריסאָוואָ [בעטי קאָמפּאַנעיעץ-ראַבינאָוויטש]	performer	HUB-D1359	1359	person:1359	ra_align
4-facs_142_tr_1754377597	P-4-facs_142_tr_1754377597	4	facs_142_tr_1754377597	זשיטאָמירסקי, יוסף	writer	HUB-D3384	3384	person:3384	ra_align
4-facs_143_tr_1754377592	P-4-facs_143_tr_1754377592	4	facs_143_tr_1754377592	קעסלער, דוד	performer	HUB-D721	721	person:721	ra_align
4-facs_200_tr_1754841831	P-4-facs_200_tr_1754841831	4	facs_200_tr_1754841831	פינקעל, לוסי	performer	HUB-D1648	1648	person:1648	ra_align
4-facs_201_tr_1754998569	P-4-facs_201_tr_1754998569	4	facs_201_tr_1754998569	פינקעל, בעלאַ	performer	HUB-D1646	1646	person:1646	ra_align
4-facs_201_tr_1754998574	P-4-facs_201_tr_1754998574	4	facs_201_tr_1754998574	ראַפּעל, מישאַ [משה ראַפּאָפּאָרט]	performer	HUB-D2736	2736	person:2736	ra_align
4-facs_202_tr_1754998546	P-4-facs_202_tr_1754998546	4	facs_202_tr_1754998546	וויינבערג, ישעיהו-דניאל [ס. ד.]	writer	HUB-D3218	3218	person:3218	ra_align
4-facs_202_tr_1754998544	P-4-facs_202_tr_1754998544	4	facs_202_tr_1754998544	ראָזענפעלד, יונה	writer	HUB-D2799	2799	person:2799	ra_align
4-facs_204_tr_1754998531	P-4-facs_204_tr_1754998531	4	facs_204_tr_1754998531	קאַצמאַן, יעקב	performer	HUB-D2099	2099	person:2099	ra_align
4-facs_206_tr_1754998503	P-4-facs_206_tr_1754998503	4	facs_206_tr_1754998503	פילאָפּ	performer	HUB-D1645	1645	person:1645	ra_align
4-facs_207_tr_1754998369	P-4-facs_207_tr_1754998369	4	facs_207_tr_1754998369	שילדקרויט, רודאָלף [חיים-מרדכי]	performer	HUB-D3816	3816	person:3816	ra_align
4-facs_247_tr_1754998367	P-4-facs_247_tr_1754998367	4	facs_247_tr_1754998367	שטויב, פֿערדינאַנד	composer	HUB-D2949	2949	person:2949	ra_align
4-facs_248_tr_1754998565	P-4-facs_248_tr_1754998565	4	facs_248_tr_1754998565	שעהנהאָלץ, דוד	performer	HUB-D2853	2853	person:2853	ra_align
4-facs_248_tr_1754998566	P-4-facs_248_tr_1754998566	4	facs_248_tr_1754998566	קייזער, דזשעני	performer	HUB-D2067	2067	person:2067	ra_align
4-facs_249_tr_1754998575	P-4-facs_249_tr_1754998575	4	facs_249_tr_1754998575	רובין, גרשון	performer	HUB-D2805	2805	person:2805	ra_align
4-facs_251_tr_1754998368	P-4-facs_251_tr_1754998368	4	facs_251_tr_1754998368	קוראַזש, גאָדל [?]	performer	HUB-D711	711	person:711	ra_align
4-facs_252_tr_1754998536	P-4-facs_252_tr_1754998536	4	facs_252_tr_1754998536	שאָר [שור], אַנשל	writer	HUB-D2854	2854	person:2854	ra_align
4-facs_260_tr_1754998378	P-4-facs_260_tr_1754998378	4	facs_260_tr_1754998378	פרענקעל, יצחק	performer	HUB-D1688	1688	person:1688	ra_align
4-facs_261_tr_1754998424	P-4-facs_261_tr_1754998424	4	facs_261_tr_1754998424	קעסלער יאָזעף	performer	HUB-D761	761	person:761	ra_align
4-facs_264_tr_1754998383	P-4-facs_264_tr_1754998383	4	facs_264_tr_1754998383	קאַטץ, משה	writer	HUB-D3486	3486	person:3486	ra_align
4-facs_269_tr_1754998524	P-4-facs_269_tr_1754998524	4	facs_269_tr_1754998524	שוואַרצבערג, יוסף	writer	HUB-D2867	2867	person:2867	ra_align
4-facs_270_tr_1754998438	P-4-facs_270_tr_1754998438	4	facs_270_tr_1754998438	קאָהן, ראָזעטאַ	performer	HUB-D1463	1463	person:1463	ra_align
4-facs_270_tr_1754998433	P-4-facs_270_tr_1754998433	4	facs_270_tr_1754998433	קאָנראַד, וויליאַם	performer	HUB-D1464	1464	person:1464	ra_align
4-facs_270_tr_1754998435	P-4-facs_270_tr_1754998435	4	facs_270_tr_1754998435	שעהנגאָלד אבא [אַלבערט]	performer	HUB-D710	710	person:710	ra_align
4-facs_274_tr_1754998433	P-4-facs_274_tr_1754998433	4	facs_274_tr_1754998433	שעהנגאָלד, קלאַראַ	performer	HUB-D736	736	person:736	ra_align
4-facs_274_tr_1754998428	P-4-facs_274_tr_1754998428	4	facs_274_tr_1754998428	רובין, ראָזאַ	performer	HUB-D2808	2808	person:2808	ra_align
4-facs_274_tr_1754998431	P-4-facs_274_tr_1754998431	4	facs_274_tr_1754998431	ראָטשטיין, עליאַס	performer	HUB-D964	964	person:964	ra_align
4-facs_276_tr_1754998430	P-4-facs_276_tr_1754998430	4	facs_276_tr_1754998430	שאָר יהושע-העשל	writer	HUB-D2856	2856	person:2856	ra_align
4-facs_276_tr_1754998432	P-4-facs_276_tr_1754998432	4	facs_276_tr_1754998432	ראָזענטאַל, סאַבינאַ	performer	HUB-D858	858	person:858	ra_align
4-facs_277_tr_1754998404	P-4-facs_277_tr_1754998404	4	facs_277_tr_1754998404	קאַנער לעאָפּאָלד [לייב]	performer	HUB-D2076	2076	person:2076	ra_align
4-facs_278_tr_1754998432	P-4-facs_278_tr_1754998432	4	facs_278_tr_1754998432	קאַנער, שרה [פרילינג]	performer	HUB-D2077	2077	person:2077	ra_align
4-facs_279_tr_1754998502	P-4-facs_279_tr_1754998502	4	facs_279_tr_1754998502	קאָהען, הערי	performer	HUB-D1459	1459	person:1459	ra_align
4-facs_279_tr_1754998499	P-4-facs_279_tr_1754998499	4	facs_279_tr_1754998499	קאָברין, לעאָן	writer	HUB-D975	975	person:975	ra_align
4-facs_320_r_8	P-4-facs_320_r_8	4	facs_320_r_8	קאָברין [סעגאַל], פאַלינאַ	writer	HUB-D2128	2128	person:2128	ra_align
4-facs_321_tr_1754998460	P-4-facs_321_tr_1754998460	4	facs_321_tr_1754998460	קאָגוט, אייב	administrator	HUB-D2130	2130	person:2130	ra_align
4-facs_322_tr_1754998441	P-4-facs_322_tr_1754998441	4	facs_322_tr_1754998441	רייטין (רייצען], דוד	performer	HUB-D2747	2747	person:2747	ra_align
4-facs_322_tr_1754998436	P-4-facs_322_tr_1754998436	4	facs_322_tr_1754998436	שנייער, רע[כיענע רייזל פּעימאַן]	performer	HUB-D2851	2851	person:2851	ra_align
4-facs_323_tr_1754998449	P-4-facs_323_tr_1754998449	4	facs_323_tr_1754998449	ראָפֿאָלאַ קלאַראַ	performer	HUB-D2724	2724	person:2724	ra_align
4-facs_323_tr_1754998450	P-4-facs_323_tr_1754998450	4	facs_323_tr_1754998450	שניצער לואיס [ישראל-לייב]	administrator	HUB-D2852	2852	person:2852	ra_align
4-facs_325_tr_1754998561	P-4-facs_325_tr_1754998561	4	facs_325_tr_1754998561	רייכער, עמנואל	performer	HUB-D3490	3490	person:3490	ra_align
4-facs_328_tr_1754998393	P-4-facs_328_tr_1754998393	4	facs_328_tr_1754998393	קרישטאָל, לעאָן [לייב]	writer	HUB-D2164	2164	person:2164	ra_align
4-facs_330_tr_1754998389	P-4-facs_330_tr_1754998389	4	facs_330_tr_1754998389	שליף נייטאָן נתן שליפקאָוויטש]	performer	HUB-D2849	2849	person:2849	ra_align
4-facs_330_tr_1754998386	P-4-facs_330_tr_1754998386	4	facs_330_tr_1754998386	מאָזער בנציון [יעקב הערצאָג]	writer	HUB-D2521	2521	person:2521	ra_align
4-facs_330_tr_1754998396	P-4-facs_330_tr_1754998396	4	facs_330_tr_1754998396	פישער יעקב	performer	HUB-D1650	1650	person:1650	ra_align
4-facs_332_tr_1754998443	P-4-facs_332_tr_1754998443	4	facs_332_tr_1754998443	אינווענטאַרזש, יצחק	performer	HUB-D2037	2037	person:2037	ra_align
4-facs_332_tr_1754998445	P-4-facs_332_tr_1754998445	4	facs_332_tr_1754998445	וועליש, העלענאַ [איינווענטאַרזש]	performer	HUB-D3176	3176	person:3176	ra_align
4-facs_332_tr_1754998448	P-4-facs_332_tr_1754998448	4	facs_332_tr_1754998448	לובינסקי, לעאָן [לייבוש]	performer	HUB-D2348	2348	person:2348	ra_align
4-facs_333_tr_1754998452	P-4-facs_333_tr_1754998452	4	facs_333_tr_1754998452	זאַר, הער [גבריאל זאַרשעווסקי]	administrator	HUB-D3351	3351	person:3351	ra_align
4-facs_333_tr_1754998454	P-4-facs_333_tr_1754998454	4	facs_333_tr_1754998454	זאַרזשעווסקאַ, פאַלינאַ [קעלער]	performer	HUB-D3353	3353	person:3353	ra_align
4-facs_334_tr_1754998419	P-4-facs_334_tr_1754998419	4	facs_334_tr_1754998419	קאַהאַן, אב [רהם]	writer	HUB-D883	883	person:883	ra_align
4-facs_342_tr_1754998516	P-4-facs_342_tr_1754998516	4	facs_342_tr_1754998516	אַלס טעאַטער-קרייטיקער	writer	HUB-P-4-facs_342_tr_1754998516		person_entry:P-4-facs_342_tr_1754998516	
4-facs_351_tr_1754998561	P-4-facs_351_tr_1754998561	4	facs_351_tr_1754998561	קרויזע, שלמה	performer	HUB-D2151	2151	person:2151	ra_align
4-facs_352_tr_1754998404	P-4-facs_352_tr_1754998404	4	facs_352_tr_1754998404	פֿרידמאַן, יצחק	performer	HUB-D1694	1694	person:1694	ra_align
4-facs_354_tr_1754998470	P-4-facs_354_tr_1754998470	4	facs_354_tr_1754998470	היידען-פּריזאַמענט, גיזי	performer	HUB-D1996	1996	person:1996	ra_align
4-facs_354_tr_1754998468	P-4-facs_354_tr_1754998468	4	facs_354_tr_1754998468	קופּערמאַן, סאַמועל	administrator	HUB-D2171	2171	person:2171	human_align|ra_align
4-facs_355_tr_1754998462	P-4-facs_355_tr_1754998462	4	facs_355_tr_1754998462	שעהר, מאיר	performer	HUB-D2846	2846	person:2846	ra_align
4-facs_355_tr_1754998470	P-4-facs_355_tr_1754998470	4	facs_355_tr_1754998470	פֿאַרבאַ, אַלעקסאַנדער [סענדער זושיע פֿאַרבער]	writer	HUB-D1618	1618	person:1618	ra_align
4-facs_356_tr_1754998405	P-4-facs_356_tr_1754998405	4	facs_356_tr_1754998405	גאָלדבערג, יודל	performer	HUB-D1822	1822	person:1822	ra_align
4-facs_356_tr_1754998402	P-4-facs_356_tr_1754998402	4	facs_356_tr_1754998402	ראָגאָוו, דוד	performer	HUB-D2767	2767	person:2767	ra_align
4-facs_357_tr_1754998567	P-4-facs_357_tr_1754998567	4	facs_357_tr_1754998567	קוסמאַן, לעאָן	writer	HUB-D2174	2174	person:2174	ra_align
4-facs_358_tr_1754998513	P-4-facs_358_tr_1754998513	4	facs_358_tr_1754998513	קעניג, מאָריס [כליוונער]	performer	HUB-D2102	2102	person:2102	ra_align
4-facs_358_tr_1754998512	P-4-facs_358_tr_1754998512	4	facs_358_tr_1754998512	קאָפּלאַן, סעם [זכריה]	performer	HUB-D2078	2078	person:2078	ra_align
4-facs_359_tr_1754998378	P-4-facs_359_tr_1754998378	4	facs_359_tr_1754998378	ראָזענטאַל, יאַשאַ [יעקב-בער]	performer	HUB-D2784	2784	person:2784	ra_align
4-facs_360_tr_1754998576	P-4-facs_360_tr_1754998576	4	facs_360_tr_1754998576	קאָדיסאָן, לייב [שוסטער]	director_regisseur	HUB-D3808	3808	person:3808	ra_align
4-facs_364_tr_1755030303	P-4-facs_364_tr_1755030303	4	facs_364_tr_1755030303	"„פּערהיפט"" [פרץ הירשביין פֿאָלקס טעאַטער]"	group	HUB-P-4-facs_364_tr_1755030303		person_entry:P-4-facs_364_tr_1755030303	
4-facs_372_tr_1755029967	P-4-facs_372_tr_1755029967	4	facs_372_tr_1755029967	קאָרנשטיין, מלכה	performer	HUB-D2145	2145	person:2145	ra_align
4-facs_373_tr_1755030160	P-4-facs_373_tr_1755030160	4	facs_373_tr_1755030160	קאָזיניץ, ש. י (שמואל יצחק]	writer	HUB-D3485	3485	person:3485	ra_align
4-facs_375_tr_1755029878	P-4-facs_375_tr_1755029878	4	facs_375_tr_1755029878	פֿרומקיס, זאַנוויל	writer	HUB-D1709	1709	person:1709	ra_align
4-facs_375_tr_1755029880	P-4-facs_375_tr_1755029880	4	facs_375_tr_1755029880	קאָהן, ס. ה. [נודעלמאַן]	writer	HUB-D1460	1460	person:1460	ra_align
4-facs_379_tr_1755030303	P-4-facs_379_tr_1755030303	4	facs_379_tr_1755030303	ברידזשער, דוד	writer	HUB-D1388	1388	person:1388	ra_align
4-facs_380_tr_1755030217	P-4-facs_380_tr_1755030217	4	facs_380_tr_1755030217	אַסטראָווסקי, חיים	director_regisseur	HUB-D2602	2602	person:2602	ra_align
4-facs_381_tr_1755030079	P-4-facs_381_tr_1755030079	4	facs_381_tr_1755030079	צייטלין, שרה	performer	HUB-D3366	3366	person:3366	ra_align
4-facs_381_tr_1755030081	P-4-facs_381_tr_1755030081	4	facs_381_tr_1755030081	קאַץ, בן-ציון	performer	HUB-D2093	2093	person:2093	ra_align
4-facs_381_r	P-4-facs_381_r	4	facs_381_r	שולמאַן, נייטאָן	administrator	HUB-D2858	2858	person:2858	ra_align
4-facs_382_tr_1755030077	P-4-facs_382_tr_1755030077	4	facs_382_tr_1755030077	האַלפּערן, דינה	performer	HUB-D1961	1961	person:1961	ra_align
4-facs_385_tr_1755029934	P-4-facs_385_tr_1755029934	4	facs_385_tr_1755029934	ריינגאָלד לואיס [אַלער דוד אַזשאַראָוו]	writer	HUB-D2744	2744	person:2744	ra_align
4-facs_386_tr_1755029933	P-4-facs_386_tr_1755029933	4	facs_386_tr_1755029933	ראָזאַנקאַ, וויעראַ [שרה ווינער]	performer	HUB-D2772	2772	person:2772	ra_align
4-facs_386_tr_1755029936	P-4-facs_386_tr_1755029936	4	facs_386_tr_1755029936	ראָבינער, אסתר	writer	HUB-D2718	2718	person:2718	ra_align
