node_id	node_type	label_yiddish	label_english	ext_ref_type	ext_ref_id	secondary_ids	match_status	notes	source_layer	attrs
person:1709	person	זאַנוויל פרומקיס	Zanvil Frumkis	people_db	1709	entry_person_id:P-4-facs_375_tr_1755029878	matched		bio	"{""entry_type"": ""writer"", ""volume"": ""4"", ""span"": ""3153-3153""}"
place:Q10958	place	פּיאַטערגאָרי	Neunkirchen	wikidata_qid	Q10958	"{""kima_id"": """", ""lat"": """", ""lon"": """"}"	candidate		bio	
place:Q2062891	place	מאַרקולעשט	Weißkirchen	wikidata_qid	Q2062891	"{""kima_id"": """", ""lat"": """", ""lon"": """"}"	candidate		bio	
person:2602	person	חיים אָסטראָווסקי	Chaim Ostrovsky	people_db	2602	entry_person_id:P-4-facs_380_tr_1755030217	matched		bio	"{""entry_type"": ""director_regisseur"", ""volume"": ""4"", ""span"": ""3163-3164"", ""birth_date"": ""1896-07-15"", ""credit"": ""ש. און מ. ע.""}"
place:Q1527795	place	לאכװע	Lakhva	wikidata_qid	Q1527795	"{""kima_id"": ""19050"", ""lat"": """", ""lon"": """"}"	matched		bio	
person:2093	person	בן-ציון קאַץ	Ben-Zion Katz	people_db	2093	entry_person_id:P-4-facs_381_tr_1755030081	matched		bio	"{""entry_type"": ""performer"", ""volume"": ""4"", ""span"": ""3166-3166"", ""birth_date"": ""1897"", ""death_date"": ""1945-02-01"", ""credit"": ""מ. ע. פֿון מרדכי יחסן.""}"
person:2858	person	נייטאַן שולמאַן	Nathan Schulman	people_db	2858	entry_person_id:P-4-facs_381_r	matched		bio	"{""entry_type"": ""administrator"", ""volume"": ""4"", ""span"": ""3166-3166"", ""birth_date"": ""1874"", ""death_date"": ""1931-10-06""}"
place:Q3646499	place	אָסטראָוונע	Astroŭna	wikidata_qid	Q3646499	"{""kima_id"": """", ""lat"": """", ""lon"": """"}"	candidate		bio	
place:Q6541521	place	ליבערטי	Liberty	wikidata_qid	Q6541521	"{""kima_id"": """", ""lat"": """", ""lon"": """"}"	matched		bio	
place:UPL-0124	place	הר סיני בית עולם					unmatched	attestation:unlinked	bio	
person:2744	person	לואיס ריינגאָלד (אלעזר דוד אַזשאַראַוו)	Louis Reingold	people_db	2744	entry_person_id:P-4-facs_385_tr_1755029934	matched		bio	"{""entry_type"": ""writer"", ""volume"": ""4"", ""span"": ""3173-3174"", ""birth_date"": ""1875-11-20"", ""death_date"": ""1944-08-27"", ""credit"": ""ש. ע. און מ. ע.""}"
place:Q182563	place	טשעכאַנאָוו	Ciechanów	wikidata_qid	Q182563	"{""kima_id"": """", ""lat"": """", ""lon"": """"}"	candidate		bio	
person:2772	person	וויעראַ ראָזאַנקאָ (שפרע ווינער)	Vera Rosanko	people_db	2772	entry_person_id:P-4-facs_386_tr_1755029933	matched		bio	"{""entry_type"": ""performer"", ""volume"": ""4"", ""span"": ""3175-3175"", ""credit"": ""מ. ע. פֿון ישראל ראָזענבערג.""}"
person:2718	person	אסתר ראַבינער	Esther Rabiner	people_db	2718	entry_person_id:P-4-facs_386_tr_1755029936	matched		bio	"{""entry_type"": ""writer"", ""volume"": ""4"", ""span"": ""3176-3176"", ""birth_date"": ""1898-03-18"", ""death_date"": ""1941-08-05"", ""credit"": ""ש. ע. פֿון ליפּע לערער.""}"
person_entry:P-4-facs_387_tr_1755030250	person	וועליטשאַנסקי, ישראל		entry_person_id	P-4-facs_387_tr_1755030250		unmatched		bio	"{""entry_type"": ""performer"", ""volume"": ""4"", ""span"": ""3177-3177"", ""credit"": ""מ. ע.""}"
person:2098	person	אַדאָלף קאַצער	Adolph Katzer	people_db	2098	entry_person_id:P-4-facs_387_r	matched		bio	"{""entry_type"": ""performer"", ""volume"": ""4"", ""span"": ""3178-3178"", ""credit"": ""מ. ע. פֿון הערי מילער און לואיס קרעמער.""}"
person:2750	person	עדווין רעלקין (אַראָלד, אברהם)	Edwin A. Relkin	people_db	2750	entry_person_id:P-4-facs_394_tr_1755030217	matched		bio	"{""entry_type"": ""administrator"", ""volume"": ""4"", ""span"": ""3192-3198"", ""birth_date"": ""1880"", ""death_date"": ""1952-10-11"", ""credit"": ""ש. ע. פֿון וואָלף מערקור.""}"
place:Q827229	place	בערשאַד	Bershad	wikidata_qid	Q827229	"{""kima_id"": ""18919"", ""lat"": """", ""lon"": """"}"	matched		bio	
person:2172	person	יעקב קורלענדער	Yakov Kurlender	people_db	2172	entry_person_id:P-4-facs_400_tr_1755030252	matched		bio	"{""entry_type"": ""performer"", ""volume"": ""4"", ""span"": ""3204-3205"", ""birth_date"": ""1904-12-20"", ""credit"": ""ש. ע.""}"
place:Q152406	place	קרית גת	Kiryat Gat	wikidata_qid	Q152406	"{""kima_id"": ""478"", ""lat"": ""31.606111"", ""lon"": ""34.771667""}"	candidate		bio	
person:1395	person	חיים בּריסמאַן	Chaim Brisman	people_db	1395	entry_person_id:P-4-facs_404_tr_1755030317	matched		bio	"{""entry_type"": ""director_regisseur"", ""volume"": ""4"", ""span"": ""3211-3213"", ""birth_date"": ""1903-05-01"", ""credit"": ""מ. ע.""}"
place:Q587155	place	קאָלנע	Kolno	wikidata_qid	Q587155	"{""kima_id"": """", ""lat"": """", ""lon"": """"}"	matched		bio	
person:2281	person	שרה ליבערט (לאה)	Sarah L. Libert	people_db	2281	entry_person_id:P-4-facs_405_tr_1755029979	matched		bio	"{""entry_type"": ""writer"", ""volume"": ""4"", ""span"": ""3214-3215"", ""birth_date"": ""1892-04-27"", ""death_date"": ""1955-01-28"", ""credit"": ""ש. ע. פֿון איר שוועסטער רעגינע ליבערט.""}"
person_entry:P-4-facs_409_r_1	person	שיקאַגער דראַמאַטישע געזעלשאַפט		entry_person_id	P-4-facs_409_r_1		unmatched		bio	"{""entry_type"": ""group"", ""volume"": ""4"", ""span"": ""382-3268"", ""birth_date"": ""1908"", ""credit"": ""ש. ע. פֿון מאָריס מייסאָן און ש. רובינשטיין.""}"
person:3035	person	חנה סטראַמבערג	Chana Stromberg	people_db	3035	entry_person_id:P-4-facs_445_tr_1755030294	matched		bio	"{""entry_type"": ""performer"", ""volume"": ""4"", ""span"": ""3294-3294"", ""credit"": ""שע.""}"
person:3377	person	לאהלע זיידענבערג-סאַנטאׇפּ	Leale Zeydenberg-Santop	people_db	3377	entry_person_id:P-4-facs_446_tr_1755029997	matched		bio	"{""entry_type"": ""performer"", ""volume"": ""4"", ""span"": ""3295-3295"", ""credit"": ""ש. ע.""}"
place:Q1116456	place	מיאָדל	badminton at the 1990 Commonwealth Games	wikidata_qid	Q1116456	"{""kima_id"": """", ""lat"": """", ""lon"": """"}"	candidate		bio	
person:3303	person	מרדכי ירדני (מאָטל שערמאַן)	Mordechai Yardeini	people_db	3303	entry_person_id:P-4-facs_446_tr_1755029998	matched		bio	"{""entry_type"": ""performer"", ""volume"": ""4"", ""span"": ""3296-3297"", ""birth_date"": ""1906-07-16"", ""credit"": ""ש. און מ. ע.""}"
place:Q1023005	place	סלאָוועשנע	CB Cantabria	wikidata_qid	Q1023005	"{""kima_id"": """", ""lat"": """", ""lon"": """"}"	candidate		bio	
person_entry:P-4-facs_451_tr_1755030302	person	יידישע טעאַטריקל עלייענס		entry_person_id	P-4-facs_451_tr_1755030302		unmatched		bio	"{""entry_type"": ""union"", ""volume"": ""4"", ""span"": ""3307-3806"", ""birth_date"": ""1917-12-31"", ""credit"": ""ש. ע. פֿון מרדכי ירדני.""}"
person:2379	person	ישראל מאַנדעל (מאַדזשעוויצקי)	Israel Mandel	people_db	2379	entry_person_id:P-4-facs_452_tr_1755030299	matched		bio	"{""entry_type"": ""performer"", ""volume"": ""4"", ""span"": ""3308-3308"", ""birth_date"": ""1902"", ""death_date"": ""1962-09-16"", ""credit"": ""ש. ע. פֿון יעקב בערגרין און זיין שוועגערין מרס. מאַזאָוו.""}"
place:Q104740	place	ראדעם	Radom	wikidata_qid	Q104740	"{""kima_id"": ""636"", ""lat"": ""51.416667"", ""lon"": ""21.150000""}"	matched		bio	
place:Q849499	place	פּעריעסלאָוו	Pereiaslav	wikidata_qid	Q849499	"{""kima_id"": """", ""lat"": """", ""lon"": """"}"	candidate		bio	
person_entry:P-4-facs_564_tr_1755029956	person	"""שלום-עליכם סטודיאָ“ (טעאַטער)"		entry_person_id	P-4-facs_564_tr_1755029956		unmatched		bio	"{""entry_type"": ""group"", ""volume"": ""4"", ""span"": ""3532-3532""}"
person_entry:P-4-facs_565_tr_1755029876	person	אָפּשאַצונגען		entry_person_id	P-4-facs_565_tr_1755029876		unmatched		bio	"{""entry_type"": ""writer"", ""volume"": ""4"", ""span"": ""3533-3867"", ""credit"": ""ש. ע. פֿון שעפטל זאַק, דוד לייכט, ל. מאַן, דוד בערעזער, נתן כספּי און משה שולווייס.""}"
place:UPL-0125	place	קאָמענקאָיע					unmatched	attestation:misresolved	bio	
person:1545	person	הירש עהרענרייך	Hirsh Ehrenreich	people_db	1545	entry_person_id:P-4-facs_590_tr_1755030075	matched		bio	"{""entry_type"": ""administrator"", ""volume"": ""4"", ""span"": ""3584-3584"", ""birth_date"": ""188X"", ""death_date"": ""1953-06-03"", ""credit"": ""ש. ע. פֿון חיים עהרענרייך.""}"
place:Q60498333	place	סוכאַרי	Sukharia	wikidata_qid	Q60498333	"{""kima_id"": """", ""lat"": ""23.129280"", ""lon"": ""88.443250""}"	matched		bio	
place:UPL-0126	place	אַ דאָרף נעבן שאַריווקע, גיט ווייט פון פּראָסקוראָוו					unmatched	attestation:unlinked	bio	
place:Q1022993	place	טרייסק	Phillipsburg	wikidata_qid	Q1022993	"{""kima_id"": """", ""lat"": """", ""lon"": """"}"	matched		bio	
person:2999	person	חיים סלאַוועס	Chaim Sloves	people_db	2999	entry_person_id:P-4-facs_593_tr_1755030177	matched		bio	"{""entry_type"": ""writer"", ""volume"": ""4"", ""span"": ""3590-3889"", ""birth_date"": ""1905-06-19"", ""credit"": ""ש. ע.""}"
place:Q165940	place	נאָוואַראַדאָמסק	typhlosole	wikidata_qid	Q165940	"{""kima_id"": """", ""lat"": """", ""lon"": """"}"	candidate		bio	
person:2080	person	זעלדע קאַפּלאַן	Zelda Kaplan	people_db	2080	entry_person_id:P-4-facs_597_tr_1755030190	matched		bio	"{""entry_type"": ""performer"", ""volume"": ""4"", ""span"": ""3597-3597"", ""birth_date"": ""1935-01-22"", ""credit"": ""מ. ע.""}"
person_entry:P-4-facs_598_tr_1755029985	person	באַמבערגער יידישע דראַמאַטישע סטודיע		entry_person_id	P-4-facs_598_tr_1755029985		unmatched		bio	"{""entry_type"": ""group"", ""volume"": ""4"", ""span"": ""3599-3601"", ""birth_date"": ""1946-02-20"", ""death_date"": ""1947"", ""credit"": ""מ. ע. פֿון שלמה זינשטיין.""}"
person:2918	person	משה שמש	Moshe Shemesh	people_db	2918	entry_person_id:P-4-facs_599_tr_1755030067	matched		bio	"{""entry_type"": ""writer"", ""volume"": ""4"", ""span"": ""3602-3602"", ""birth_date"": ""1881-01-29"", ""death_date"": ""1951-12-31"", ""credit"": ""מ. ע. פֿון לואיס מאַרקאָוויטש.""}"
place:Q973946	place	זבאַראָוו	Rip Her to Shreds	wikidata_qid	Q973946	"{""kima_id"": """", ""lat"": """", ""lon"": """"}"	candidate		bio	
person:2610	person	פייגעלע פּאַניץ	Feigele Panitz	people_db	2610	entry_person_id:P-4-facs_600_tr_1755030245	matched		bio	"{""entry_type"": ""performer"", ""volume"": ""4"", ""span"": ""3603-3604"", ""birth_date"": ""1893"", ""credit"": ""ש. ע. פֿון יוסף פּאָניץ.""}"
person:1812	person	איטשע גאָלדבּערג	Itshe Goldberg	people_db	1812	entry_person_id:P-4-facs_613_tr_1755030200	matched		bio	"{""entry_type"": ""writer"", ""volume"": ""4"", ""span"": ""3630-3631"", ""credit"": ""ש. ע.""}"
person:2737	person	שאול ראַסקין	Saul Raskin	people_db	2737	entry_person_id:P-4-facs_614_tr_1755030236	matched		bio	"{""entry_type"": ""other"", ""volume"": ""4"", ""span"": ""3632-3635"", ""birth_date"": ""1878-08-15"", ""credit"": ""ש. ע. פֿון ה. וואַקסבערג.""}"
place:Q869809	place	נאַגאָיסק (נאַגייסקי)	Nahoysk	wikidata_qid	Q869809	"{""kima_id"": """", ""lat"": """", ""lon"": """"}"	candidate		bio	
person:3167	person	פייוול ווייסבּערג	Feivl Vaysberg	people_db	3167	entry_person_id:P-4-facs_618_tr_1755029882	matched		bio	"{""entry_type"": ""performer"", ""volume"": ""4"", ""span"": ""3639-3639"", ""birth_date"": ""1896-09-22"", ""credit"": ""ש. ע.""}"
place:Q1221977	place	דראָהייטשין	Silesian Parliament	wikidata_qid	Q1221977	"{""kima_id"": """", ""lat"": """", ""lon"": """"}"	candidate		bio	
place:Q485027	place	דיניווייל	body armor	wikidata_qid	Q485027	"{""kima_id"": """", ""lat"": """", ""lon"": """"}"	candidate		bio	
place:Q40357	place	טורמע	prison	wikidata_qid	Q40357	"{""kima_id"": """", ""lat"": """", ""lon"": """"}"	candidate		bio	
person:3364	person	אהרן צייטלין (אליעזר)	Aaron Zeitlin	people_db	3364	entry_person_id:P-4-facs_622_tr_1755030211	matched		bio	"{""entry_type"": ""writer"", ""volume"": ""4"", ""span"": ""3647-3650"", ""birth_date"": ""1898-06-03"", ""credit"": ""מ. ע.""}"
place:Q852786	place	אַוואַראָוויטשי	Avaravichy	wikidata_qid	Q852786	"{""kima_id"": """", ""lat"": """", ""lon"": """"}"	candidate		bio	
person:1504	person	משה דלוזשנאָווסקי	Moshe Dluznowsky	people_db	1504	entry_person_id:P-4-facs_625_tr_1755029931	matched		bio	"{""entry_type"": ""writer"", ""volume"": ""4"", ""span"": ""3654-3656"", ""birth_date"": ""1906-02-22""}"
place:Q157994	place	טאָמעשעוו	Tomaszów Mazowiecki	wikidata_qid	Q157994	"{""kima_id"": ""10105"", ""lat"": """", ""lon"": """"}"	matched		bio	
person:2807	person	מנחם רובין (עקהייזער, קייזער)	Menachem Rubin	people_db	2807	entry_person_id:P-4-facs_627_tr_1755030085	matched		bio	"{""entry_type"": ""performer"", ""volume"": ""4"", ""span"": ""3659-3865"", ""birth_date"": ""1892"", ""death_date"": ""1962-06-18"", ""credit"": ""מ. ע. פֿון יוליוס אַדלער. מ. גערץ — רובינס „סטעמפּעניו, „פרימאָרגן“, ריגע, 8, אַפּריל 1929.""}"
place:Q1261285	place	אַדימאָוו	Drummeholm	wikidata_qid	Q1261285	"{""kima_id"": """", ""lat"": """", ""lon"": """"}"	candidate		bio	
place:Q4441722	place	סטעפּעניץ	Stepanetske	wikidata_qid	Q4441722	"{""kima_id"": """", ""lat"": """", ""lon"": """"}"	matched		bio	
person_entry:P-4-facs_639_tr_1755030118	person	פֿילאָדעלפֿיער יידישע דראָמ. געזעלשאַפטן		entry_person_id	P-4-facs_639_tr_1755030118		unmatched		bio	"{""entry_type"": ""group"", ""volume"": ""4"", ""span"": ""3681-3685"", ""birth_date"": ""1885-02""}"
place:Q1022960	place	שוועקסנע	Třemošnice	wikidata_qid	Q1022960	"{""kima_id"": ""84456"", ""lat"": """", ""lon"": """"}"	candidate		bio	
place:Q1086702	place	דובראָווע	20371 Ekladyous	wikidata_qid	Q1086702	"{""kima_id"": """", ""lat"": """", ""lon"": """"}"	candidate		bio	
person_entry:P-4-facs_651_tr_1755030221	person	נח און גאָס ריינעם		entry_person_id	P-4-facs_651_tr_1755030221		unmatched		bio	"{""entry_type"": ""other"", ""volume"": ""4"", ""span"": ""[1]-[1]"", ""birth_date"": ""1878""}"
place:UPL-0127	place	יאַשאָנאָווקי					unmatched	attestation:misresolved	bio	
person_entry:P-4-facs_651_tr_1755030219	person	אונדזערע בויער		entry_person_id	P-4-facs_651_tr_1755030219		unmatched		bio	"{""entry_type"": ""administrator"", ""volume"": ""4"", ""span"": ""[1]"", ""death_date"": ""1947-06-22""}"
person_entry:P-4-facs_651_tr_1755030222	person	אַלעקס שניידמאַן		entry_person_id	P-4-facs_651_tr_1755030222		unmatched		bio	"{""entry_type"": ""performer"", ""volume"": ""4"", ""span"": ""[2]-[2]""}"
person_entry:P-4-facs_652_r_1	person	נחמן זיידענוועבער		entry_person_id	P-4-facs_652_r_1		unmatched		bio	"{""entry_type"": ""administrator"", ""volume"": ""4"", ""span"": ""[2]"", ""birth_date"": ""1899-03-28""}"
place:Q4086068	place	בעכעווע	Becheve	wikidata_qid	Q4086068	"{""kima_id"": """", ""lat"": """", ""lon"": """"}"	matched		bio	
person_entry:P-4-facs_652_tr_1755030209	person	מאָריס פֿאַרבער		entry_person_id	P-4-facs_652_tr_1755030209		unmatched		bio	"{""entry_type"": ""administrator"", ""volume"": ""4"", ""span"": ""[3]-[3]""}"
place:Q178090	place	פעאָדאַסיע	Partizansk	wikidata_qid	Q178090	"{""kima_id"": """", ""lat"": """", ""lon"": """"}"	candidate		bio	
person_entry:P-4-facs_653_tr_1755030266	person	מאַניאַ פֿאַרבער		entry_person_id	P-4-facs_653_tr_1755030266		unmatched		bio	"{""entry_type"": ""performer"", ""volume"": ""4"", ""span"": ""[3]-[3]""}"
person_entry:P-4-facs_653_tr_1755030263	person	לאָניאַ בימקאָ		entry_person_id	P-4-facs_653_tr_1755030263		unmatched		bio	"{""entry_type"": ""other"", ""volume"": ""4"", ""span"": ""[3]"", ""birth_date"": ""1900"", ""death_date"": ""1949-05-15""}"
person_entry:P-4-facs_654_tr_1755029981	person	דר. וועלוול אַסטראָווסקי		entry_person_id	P-4-facs_654_tr_1755029981		unmatched		bio	"{""entry_type"": ""writer"", ""volume"": ""4"", ""span"": ""[4]-[4]"", ""birth_date"": ""1888"", ""death_date"": ""1941""}"
person_entry:P-4-facs_654_tr_1755029982	person	מאיר אַסטראָווסקי		entry_person_id	P-4-facs_654_tr_1755029982		unmatched		bio	"{""entry_type"": ""administrator"", ""volume"": ""4"", ""span"": ""[4]"", ""birth_date"": ""1897-07-14"", ""death_date"": ""1960-10-21""}"
place:Q4225915	place	קאַשאַוואַטע	Noda	wikidata_qid	Q4225915	"{""kima_id"": """", ""lat"": """", ""lon"": """"}"	matched		bio	
person_entry:P-4-facs_655_tr_1755030266	person	יוסף אַרנאָלד		entry_person_id	P-4-facs_655_tr_1755030266		unmatched		bio	"{""entry_type"": ""administrator"", ""volume"": ""4"", ""span"": ""[5]-[5]""}"
place:UPL-0128	place	קאַזשעמינקי					unmatched	attestation:misresolved	bio	
person_entry:P-4-facs_655_tr_1755030265	person	יודל (יוליוס) באָרענשטיין		entry_person_id	P-4-facs_655_tr_1755030265		unmatched		bio	"{""entry_type"": ""administrator"", ""volume"": ""4"", ""span"": ""[5]"", ""birth_date"": ""1889-09-25""}"
place:Q165843	place	ראַכאָוו	Audi Type K	wikidata_qid	Q165843	"{""kima_id"": """", ""lat"": """", ""lon"": """"}"	candidate		bio	
person_entry:P-4-facs_655_tr_1755030260	person	יעקב דובאָוו		entry_person_id	P-4-facs_655_tr_1755030260		unmatched		bio	"{""entry_type"": ""administrator"", ""volume"": ""4"", ""span"": ""[6]-[6]""}"
