_ - chunk_number	Archive	File	_ - xml:id	_ - heading	_ - span	_ - entry	_ - credit	_ - subheading	_ - organizations - _ - org_type	_ - organizations - _ - title	clustered organization	_ - organizations - _ - descriptive_name	_ - organizations - _ - relations - _ - category	_ - organizations - _ - relations - _ - specific_relation	_ - organizations - _ - relations - _ - original_sentence	_ - organizations - _ - relations - _ - role_title	_ - organizations - _ - relations - _ - date_start - date	_ - organizations - _ - relations - _ - date_end - date	_ - organizations - _ - locations - _ - settlement	_ - organizations - _ - locations - _ - Venue	_ - organizations - _ - locations - _ - country	_ - organizations - _ - locations - _ - province	_ - organizations - _ - locations - _ - address	_ - organizations - _ - locations - _ - datefrom - date	_ - organizations - _ - locations - _ - dateto - date	_ - organizations - _ - founding_date - date	_ - endnotes - endnotes	_ - family_background - _ - description	_ - family_background - _ - financial	_ - family_background - _ - religion	_ - family_background - _ - theater_connection	_ - family_background - _ - structure
	drive-download-20260308T052916Z-1-001.zip	volume_2IIIorg.json	facs_77_tr_1744131366	יונגווירט, ערנעסטינע [קערנער]	937-937														טשערנאָוויץ									איר שוועסטער, פֿאַני, שפּילט אויף דער יידישער בינע			connected	
	drive-download-20260308T052916Z-1-001.zip	volume_2IIIorg.json	facs_77_tr_1744131366	יונגווירט, ערנעסטינע [קערנער]	937-937														בוקאַרעסט					1921	1923							
	drive-download-20260308T052916Z-1-001.zip	volume_2IIIorg.json	facs_77_tr_1744131362	יושקעוויטש, סעמיאָן	937-940								Production_Distribution	produced_by	"דעם 17 פעברואר אויפֿגעפֿירט געוואָרן אין יידישן קונסטטעאַטער (רעזשי — מאָריס שוואַרץ) זיין קאָמעדיע „די געשיכטע פֿון ה' סאָנקין“ א'נ „אַן אָרימאַנס ליבע"""		1921-02-17										"ב. גאָרין — נייע שטיקער אויף דער אידישער ביהנע, „מא""זש“, נ. י., 9 אָקט. 1918."					
	drive-download-20260308T052916Z-1-001.zip	volume_2IIIorg.json	facs_77_tr_1744131362	יושקעוויטש, סעמיאָן	937-940								Production_Distribution	produced_by	"אין 1917 האָט „די ווילנער טרופּע"" אויפֿגעפירט י.'ס פּיעסע ""Miserere"""		1917										"אב. קאַהאַן — סעמיאָן יישקעוויטש'עס טאַלאַנט, „פאָרוו"", נ. י. 11 פעבר. 1921."					
	drive-download-20260308T052916Z-1-001.zip	volume_2IIIorg.json	facs_79_r_1	"„פאַריין יידישע בינע""."	941-941								Leadership_Ownership	founder	איז געגרינדעט געוואָרן אין 1927 דורך... ישעיה פּאָדעמסקי (סעם פּאָדעם)	סופֿלער און שפּילער	1927															
	drive-download-20260308T052916Z-1-001.zip	volume_2IIIorg.json	facs_79_r_1	"„פאַריין יידישע בינע""."	941-941								Affiliation_Membership	member	די מיטגלידער זיינען באַשטאַנען פֿון אַרבעטער, אָנגעשטעלטע און סוחרים	מיטגלידער																
	drive-download-20260308T052916Z-1-001.zip	volume_2IIIorg.json	facs_79_r_1	"„פאַריין יידישע בינע""."	941-941								Employment_Performance	performer	די סטאַבילע אַקטיווע שפּילער זיינען געווען	סטאַבילע אַקטיווע שפּילער																
	drive-download-20260308T052916Z-1-001.zip	volume_2IIIorg.json	facs_79_r_1	"„פאַריין יידישע בינע""."	941-941								Employment_Performance	artistic_staff	דעקאראַציעס האָט געמאַכט בזשאצקי	דעקאראַציעס האָט געמאַכט																
	drive-download-20260308T052916Z-1-001.zip	volume_2IIIorg.json	facs_79_r_5	"""יידישע דראַמאַטישע שול"""	942-942								Employment_Performance	artistic_staff	לערער אין דער שול זיינען געווען: דר. מ. ווייכערט, ש קאַזשדאַן, ש. מענדעלסאָן, טאַציאַנאַ וויסאָצקאַ, דער מוזיקער הירשין און דר. פרענדלער	לערער											"בער י. ראָזען — 10 יאָר יידישע דראַמאַטישע שול, „וואָכנשריפט"", ווארשע, 7, 1933."					
	drive-download-20260308T052916Z-1-001.zip	volume_2IIIorg.json	facs_79_r_5	"""יידישע דראַמאַטישע שול"""	942-942								Employment_Performance	artistic_staff	אין צווייטן למוד-יאָר זיינען צוגעצויגן געוואָרן דוד הערמאַן און דר. שיפּער	לערער																
	drive-download-20260308T052916Z-1-001.zip	volume_2IIIorg.json	facs_79_r_5	"""יידישע דראַמאַטישע שול"""	942-942								Employment_Performance	artistic_staff	אַ געוויסע צייט האָבן אויך געלערנט די אַקטיאָרן וואָלף זילבערבערג, זיגמונט טורקאָוו און וו. גאָדיק	געלערנט די אַקטיאָרן																
	drive-download-20260308T052916Z-1-001.zip	volume_2IIIorg.json	facs_79_r_5	"""יידישע דראַמאַטישע שול"""	942-942								Employment_Performance	artistic_staff	פֿאַרבעטן געוואָרן אַלס ספּעציעלע לעקטאָרן אויף גאַנצע ציקלען דער פּוילישער טעאַטער-טוער לימאַנאָווסקי און דער פּוילישער שוישפּילער אַלעקסאַנדער זעלוועראָוויטש	ספּעציעלע לעקטאָרן																
	drive-download-20260308T052916Z-1-001.zip	volume_2IIIorg.json	facs_79_r_5	"""יידישע דראַמאַטישע שול"""	942-942								Education_Formation	graduate	די שול האָט עקסיסטירט 2 יאָר און אַרויסגעלאָזט אַ גרופּע פֿון 20 תלמידים. 12 פֿון די אַבסאָלווענטן זיינען דערנאָך געוואָרן מיט-גלידער אין די בעסערע יידישע טרופּעס (דוד בירנבוים, זלמן הירשפעלד, סיני וויינשטאָק, אַברהם וואָלפשטאַט, מאַנסדאָרף, מעלניק, פּאָזנאַנסקי, פּאָטאַשינסקי, פּערל קאָן, יעקב קורלענדער, בת-שבע קראַמאַרזש און מאַניע ראַפעל) און 2 (ברייזבלאַט און מ. פּערענסאָן) פֿירן אָן מיט דראַמאַטישע קרייזן	תלמידים / אַבסאָלווענטן		1924														
	drive-download-20260308T052916Z-1-001.zip	volume_2IIIorg.json	facs_79_r_5	"""יידישע דראַמאַטישע שול"""	942-942								Production_Distribution	produced_by	"אונטער דער רעזשי פֿון דוד הערמאַן איז (צום ערשטן מאָל) אויפֿגעפֿירט געוואָרן פרץס ""ביינאַכט אויפֿן אַלטן מאַרק"" און ""שוועסטער“, פרץ הירשבייןס „גרינע פעלדער“ און „אליהו הנביא“, אַנסקיס „דבוק"""	אויפֿגעפֿירט געוואָרן																
	drive-download-20260308T052916Z-1-001.zip	volume_2IIIorg.json	facs_79_r_5	"""יידישע דראַמאַטישע שול"""	942-942								Leadership_Ownership	owner_manager	די יידישע שול-אַרגאַניזאַציע מאַטעריעל געשטיצט די דראַמאַטישע שול	מאַטעריעל געשטיצט																
	drive-download-20260308T052916Z-1-001.zip	volume_2IIIorg.json	facs_79_tr_1744131391	יידיש טעאַטער אין ארץ-ישראל.	942-944								Leadership_Ownership	founder	מ. גנעסין, מיטגרינדער פֿון העברעאישן טעאַטער אין ארץ-ישראל	מיטגרינדער											"זלמן זילבערצווייג — „הינטערן פאַרהאַנג"", ווילנע, 1928, זז. 140-156."					
	drive-download-20260308T052916Z-1-001.zip	volume_2IIIorg.json	facs_79_tr_1744131391	יידיש טעאַטער אין ארץ-ישראל.	942-944								Employment_Performance	artistic_staff	אריה בינשטיין (דעקאָראַטאָר)	דעקאָראַטאָר																
	drive-download-20260308T052916Z-1-001.zip	volume_2IIIorg.json	facs_79_tr_1744131391	יידיש טעאַטער אין ארץ-ישראל.	942-944								Affiliation_Membership	member	די מיטגלידער פֿון „אונזער ווינקל“ זיינען געווען: מרדכי פּוטערשניט (לאָדזש — איצט אין מאָנטרעאל) בראָניאַ זעליקאָוויטש (לענטשיץ), יהושע שער (בעסאַראַביע), נאָטע אַש (ווילנע)	מיטגלידער																
	drive-download-20260308T052916Z-1-001.zip	volume_2IIIorg.json	facs_81_r_2	יידישע מלוכה-טעאַטערס.	946-946								Employment_Performance	artistic_staff	אַלס רעזשיסער איז באַשטימט געוואָרן י. בערטאַנאָוו	רעזשיסער																
	drive-download-20260308T052916Z-1-001.zip	volume_2IIIorg.json	facs_81_r_2	יידישע מלוכה-טעאַטערס.	946-946								Employment_Performance	performer	אַ טייל פֿון פישזאָןס טרופּע מיט מישע פישזאַן בראש																	
	drive-download-20260308T052916Z-1-001.zip	volume_2IIIorg.json	facs_81_r_2	יידישע מלוכה-טעאַטערס.	946-946								Employment_Performance	performer	בערטאַנאָוו מיט זיין פרוי																	
	drive-download-20260308T052916Z-1-001.zip	volume_2IIIorg.json	facs_81_tr_1744131362	ווילנער יידישע מלוכה-טעאַטער.	946-946															לאָדזש							"ב. אָרשאַנסקי — „טעאַטער-שלאַכטן"", 1931, זז. 107-117."					
	drive-download-20260308T052916Z-1-001.zip	volume_2IIIorg.json	facs_81_tr_1744131362	ווילנער יידישע מלוכה-טעאַטער.	946-946								Leadership_Ownership	owner_manager	אַלס קאָמיסאַר-אָנפירער ווערט באַשטימט ה' נעלסאָן [קאַצענעלסאָן]	קאָמיסאַר-אָנפירער																
	drive-download-20260308T052916Z-1-001.zip	volume_2IIIorg.json	facs_81_tr_1744131362	ווילנער יידישע מלוכה-טעאַטער.	946-946								Leadership_Ownership	executive	אַלס קאָמיסאַר איז שפּעטער באַשטימט געוואָרן ב. אָרשאַנסקי	קאָמיסאַר																
	drive-download-20260308T052916Z-1-001.zip	volume_2IIIorg.json	facs_81_tr_1744131362	ווילנער יידישע מלוכה-טעאַטער.	946-946								Employment_Performance	performer	די טרופּע איז באַשטאַנען פֿון מענער: אזרא, בולקין, המכבי, טייטעלבוים, שלמה קאָן, שערמאַן און שוואַרץ. דאַמען: אָרשאַנסקאַ, בראז, בודינא, דאָרינא, עלמית און ריווקין.	אַקטיאָרן																
	drive-download-20260308T052916Z-1-001.zip	volume_2IIIorg.json	facs_81_tr_1744131362	ווילנער יידישע מלוכה-טעאַטער.	946-946								Employment_Performance	artistic_staff	איז דער רעזשיסער פֿון דער טרופּע געווען א. אזרא	רעזשיסער																
	drive-download-20260308T052916Z-1-001.zip	volume_2IIIorg.json	facs_82_tr_1744131388	"כאַרקאָווער ""קוּנסט-ווינקל""."	947-947															פּראָווינץ		פּראָווינץ										
	drive-download-20260308T052916Z-1-001.zip	volume_2IIIorg.json	facs_82_tr_1744131388	"כאַרקאָווער ""קוּנסט-ווינקל""."	947-947														מינסק													
	drive-download-20260308T052916Z-1-001.zip	volume_2IIIorg.json	facs_82_r	פראָנט-טעאַטער.	948-948								Employment_Performance	performer	די טרופּע האָט געשפּילט פאַר די יידישע רויטאַרמעער און דערהויפּט פֿאַר די אַרבעטער און אַרבעטנדיקער יידישער באַפֿעלקערונג																	
	drive-download-20260308T052916Z-1-001.zip	volume_2IIIorg.json	facs_82_tr_1744131384	ים, א. [יעקב-אברהם יערוכאָמאָוויטש — י. א. מעריסאָן]	948-948								Affiliation_Membership	delegate_official	מיטגליד פֿון רעדאַקציע-קאָלעגיע אין „דיא וואַרהייט“ (1899)	מיטגליד פֿון רעדאַקציע-קאָלעגיע	1899															
	drive-download-20260308T052916Z-1-001.zip	volume_2IIIorg.json	facs_82_tr_1744131384	ים, א. [יעקב-אברהם יערוכאָמאָוויטש — י. א. מעריסאָן]	948-948								Production_Distribution	published_by	"ביידע פּיעסעס אַרויסגעגעבן דורך מייזעל-פֿאַרלאַג אין 1926 אין איבסעןס „געזאַמלטע ווערק"""		1926															
	drive-download-20260308T052916Z-1-001.zip	volume_2IIIorg.json	facs_84_tr_1744131380	יערמאָלינאַ=ווייסמאן, ראָזאַ [רחל יאַרמאָלינצער]	952-952								Employment_Performance	performer	שפּילט י. 1917 אין פּעטערבורג און מאָסקווע מיט פישזאָנען		1917		מאָסקווע		רוסלאַנד			1917								
	drive-download-20260308T052916Z-1-001.zip	volume_2IIIorg.json	facs_85_r	כאַליף, א.	953-953								Leadership_Ownership	owner_manager	שפּעטער געוואָרן דער אָנפֿירער פֿון דאָזיקן קרייז	אָנפֿירער																
	drive-download-20260308T052916Z-1-001.zip	volume_2IIIorg.json	facs_85_r	כאַליף, א.	953-953								Employment_Performance	artistic_staff	רעזשיסער	רעזשיסער	1928	1929														
	drive-download-20260308T052916Z-1-001.zip	volume_2IIIorg.json	facs_85_tr_1744131380	כאַראַז, לעאָן	954-954								Employment_Performance	performer	אָנגאַזשירט אים ווידער א. ר. קאַמינסקאַ צו זיך קיין וואַרשע																	
	drive-download-20260308T052916Z-1-001.zip	volume_2IIIorg.json	facs_85_tr_1744131380	כאַראַז, לעאָן	954-954								Employment_Performance	performer	איינער פֿון די... הויפּטשפּילער פֿון דער טרופע אין צענטראל-טעאַטער אין וואַרשע	הויפּטשפּילער																
	drive-download-20260308T052916Z-1-001.zip	volume_2IIIorg.json	facs_86_tr_1744131447	כריסטעסקאָ פּראָפיראַ קאָנסטאַנטינאָוואַ [קריסטערמאַן]	956-956								Employment_Performance	performer	3 יאָר שפּעטער איבערגעגאַנגען אויף סוברעטין-און פּרימאַדאָנע-ראָלן	סוברעטין-און פּרימאַדאָנע-ראָלן																
	drive-download-20260308T052916Z-1-001.zip	volume_2IIIorg.json	facs_87_tr_1744131445	לאָבּעל, סאָלאָמאָן [לייבעל]	958-958								Employment_Performance	artistic_staff	ביי וועלכע ער פלעגט אויך טיילמאָל סופלירן	סופלירן																
