db_id	name	name_yiddish	n_clusters	n_sents	cluster_ids	text_source	tags	confidence	evidence	review_flags	source
1436	מינדליןס טרופּע	מינדליןס טרופּע	1	1	ORG-C04425	linked	Impresario Company	low (base only)	Impresario Company ⟵ base: eponymous manager-led troupe [base]		Claude-draft
1437	דיר. דימאַרסקי	דיר. דימאַרסקי	1	1	ORG-C04973	linked	Impresario Company	low (base only)	Impresario Company ⟵ base: eponymous manager-led troupe [base]		Claude-draft
1438	וואַנדער-טרופּע פֿון זאַקסישן הויף-שוישפּילער מאַקסים עלווינג	וואַנדער-טרופּע פֿון זאַקסישן הויף-שוישפּילער מאַקסים עלווינג	1	1	ORG-C04491	linked	Impresario Company	low (base only)	Impresario Company ⟵ base: eponymous manager-led troupe [base]		Claude-draft
1439	וואלערשטיין און וואַקסמאָןס טרופּע	זיינע עלטערנס און וואַקסמאָןס טרופּע	1	1	ORG-C06538	linked	Ad Hoc Company | Impresario Company	medium	Ad Hoc Company ⟵ joined names «וואלערשטיין און וואַקסמאָןס» [text-low] ; Impresario Company ⟵ base: eponymous manager-led troupe [base]		Claude-draft
1440	הענריעטאַ שניצער	הענריעטאַ שניצער	1	1	ORG-C05954	linked	Impresario Company	low (base only)	Impresario Company ⟵ base: eponymous manager-led troupe [base]		Claude-draft
1441	עדעלשטייןס מענעדזשמענט	עדעלשטייןס מענעדזשמענט	1	1	ORG-C06131	linked	Impresario Company	low (base only)	Impresario Company ⟵ base: eponymous manager-led troupe [base]		Claude-draft
1442	"פּראָווינץ-טרופּע א""פ פֿון בולמאַן און זילבערקאָסטען"	"פּראָווינץ-טרופּע א""פ פֿון בולמאַן און זילבערקאָסטען"	1	1	ORG-C06209	linked	Ad Hoc Company | Institutional Company	medium	"Ad Hoc Company ⟵ joined names «בולמאַן און זילבערקאָסטען» [text-low] ; Institutional Company ⟵ «פּראָווינץ-טרופּע א""פ פֿון בולמאַן און זילבערקאָסטען» [text]"		Claude-draft
1443	רוסישער אָפּערעטע פֿון קרוטשינין	רוסישער אָפּערעטע פֿון קרוטשינין	1	1	ORG-C05977	linked	Operetta / Opera Company | Impresario Company	high	Operetta / Opera Company ⟵ «אָפּערעט» [text] ; Impresario Company ⟵ base: eponymous manager-led troupe [base]		Claude-draft
1444	טרופּע אייזיקאָוויטש און נאַטאָנסאָן	טרופּע אייזיקאָוויטש און נאַטאָנסאָן	1	1	ORG-C06583	linked	Ad Hoc Company | Impresario Company	medium	Ad Hoc Company ⟵ joined names «אייזיקאָוויטש און נאַטאָנסאָן» [text-low] ; Impresario Company ⟵ base: eponymous manager-led troupe [base]		Claude-draft
1445	רוסישער טרופּע פֿון נעזלאָבין	רוסישער טרופּע פֿון נעזלאָבין	1	1	ORG-C04440	linked	Impresario Company	low (base only)	Impresario Company ⟵ base: eponymous manager-led troupe [base]		Claude-draft
1446	רוסישער טרופּע פֿון באָריסאָוו און וולאַדימיראָוו	רוסישער טרופּע פֿון באָריסאָוו און וולאַדימיראָוו	1	1	ORG-C04592	linked	Ad Hoc Company | Impresario Company	medium	Ad Hoc Company ⟵ joined names «באָריסאָוו און וולאַדימיראָוו» [text-low] ; Impresario Company ⟵ base: eponymous manager-led troupe [base]		Claude-draft
1447	רוסישער דראָמאַטישער טרופּע א'א פֿון נ. ק. מילאָסלאָווסקי	רוסישער דראָמאַטישער טרופּע א'א פֿון נ. ק. מילאָסלאָווסקי	1	1	ORG-C04748	linked	Impresario Company	low (base only)	Impresario Company ⟵ base: eponymous manager-led troupe [base]		Claude-draft
1448	רוסישער טרופּע א'ל פֿון פרוי כרעניקאָוואַ	רוסישער טרופּע א'ל פֿון פרוי כרעניקאָוואַ	1	1	ORG-C00092	linked	Impresario Company	low (base only)	Impresario Company ⟵ base: eponymous manager-led troupe [base]		Claude-draft
1449	וואַנדערנדע חברים-טרופּע א'א פֿון גרשם ראָט	וואַנדערנדע חברים-טרופּע א'א פֿון גרשם ראָט	1	1	ORG-C03689	linked	Impresario Company	low (base only)	Impresario Company ⟵ base: eponymous manager-led troupe [base]		Claude-draft
1450	דובאָווסקי	דובאָווסקי	1	1	ORG-C04125	linked	Impresario Company	low (base only)	Impresario Company ⟵ base: eponymous manager-led troupe [base]		Claude-draft
1451	פֿאַראייניקטער טרופּע מיט ווייסמאַן מערוויעדאַוואָ	פֿאַראייניקטער טרופּע מיט ווייסמאַן מערוויעדאַוואָ	1	1	ORG-C04690	linked	Impresario Company	low (base only)	Impresario Company ⟵ base: eponymous manager-led troupe [base]		Claude-draft
1452	קאָלעקטיוו פֿון רודאָלף זאַסלאווסקי	קאָלעקטיוו פֿון רודאָלף זאַסלאווסקי	1	1	ORG-C04970	linked	Cooperative Company | Star Company	medium	Cooperative Company ⟵ «קאָלעקטיוו» [text] ; Star Company ⟵ known star: Zaslavsky [knowledge]		Claude-draft
1453	טרופּע א'א פֿון מרים טרילינג און קאַזשדאַן	טרופּע א'א פֿון מרים טרילינג און קאַזשדאַן	1	1	ORG-C04891	linked	Ad Hoc Company | Impresario Company	medium	Ad Hoc Company ⟵ joined names «טרילינג און קאַזשדאַן» [text-low] ; Impresario Company ⟵ base: eponymous manager-led troupe [base]		Claude-draft
1454	קאָלעקטיוו פֿון מישע אָפּעלבוים	קאָלעקטיוו פֿון מישע אָפּעלבוים	1	1	ORG-C04969	linked	Cooperative Company	high	Cooperative Company ⟵ «קאָלעקטיוו» [text]		Claude-draft
1455	טרוּפּע קיידאַנאָוו-גאָלדפאַדען	טרוּפּע קיידאַנאָוו-גאָלדפאַדען	1	1	ORG-C04039	linked	Impresario Company	low (base only)	Impresario Company ⟵ base: eponymous manager-led troupe [base]		Claude-draft
1456	טרופּע פֿון שלום ברין און לידיאַ פּאטאָצקאַ	טרופּע פֿון שלום ברין און לידיאַ פּאטאָצקאַ	1	1	ORG-C04362	linked	Ad Hoc Company | Impresario Company	medium	Ad Hoc Company ⟵ joined names «ברין און לידיאַ» [text-low] ; Impresario Company ⟵ base: eponymous manager-led troupe [base]		Claude-draft
1460	צימבאַליסט-צוקער	צימבאַליסט-צוקער	1	1	ORG-C04126	name-match	Ad Hoc Company | Impresario Company	medium	Ad Hoc Company ⟵ joined names «ליסט-צוקער» [text-low] ; Impresario Company ⟵ base: eponymous manager-led troupe [base]		Claude-draft
1461	צימבאַליסט-צוקער	צימבאַליסט-צוקער	1	1	ORG-C04126	linked	Ad Hoc Company | Impresario Company	medium	Ad Hoc Company ⟵ joined names «ליסט-צוקער» [text-low] ; Impresario Company ⟵ base: eponymous manager-led troupe [base]		Claude-draft
1462	צימבאַליסט-צוקער	צימבאַליסט-צוקער	1	1	ORG-C04126	name-match	Ad Hoc Company | Impresario Company	medium	Ad Hoc Company ⟵ joined names «ליסט-צוקער» [text-low] ; Impresario Company ⟵ base: eponymous manager-led troupe [base]		Claude-draft
1463	טשאָרנעצקיס פּוילישער אָפּערעטן-טרופּע	טשאָרנעצקיס פּוילישער אָפּערעטן-טרופּע	1	1	ORG-C05978	linked	Operetta / Opera Company | Impresario Company	high	Operetta / Opera Company ⟵ «אָפּערעט» [text] ; Impresario Company ⟵ base: eponymous manager-led troupe [base]		Claude-draft
1464	רוסישע טרופּע פֿון אַקטיאָר שמיילאָ	רוסישע טרופּע פֿון אַקטיאָר שמיילאָ	2	2	ORG-C02912 | ORG-C05069	linked	Impresario Company	low (base only)	Impresario Company ⟵ base: eponymous manager-led troupe [base]		Claude-draft
1465	פּראָווינץ-טרופּע פֿון משה גאָלדוואורם	פּראָווינץ-טרופּע פֿון משה גאָלדוואורם	1	1	ORG-C04198	linked	Impresario Company	low (base only)	Impresario Company ⟵ base: eponymous manager-led troupe [base]		Claude-draft
1466	ווערטהיים	ווערטהיים	1	1	ORG-C05042	linked	Impresario Company	low (base only)	Impresario Company ⟵ base: eponymous manager-led troupe [base]		Claude-draft
1467	פּריוואַטער טרופּע א'ד פֿון בריסקין און בראַסלאָווסקי	פּריוואַטער טרופּע א'ד פֿון בריסקין און בראַסלאָווסקי	1	1	ORG-C05099	linked	Ad Hoc Company | Impresario Company	medium	Ad Hoc Company ⟵ joined names «בריסקין און בראַסלאָווסקי» [text-low] ; Impresario Company ⟵ base: eponymous manager-led troupe [base]		Claude-draft
1468	פּראָווינץ- טרופּע א'אַ פֿון רייף	פּראָווינץ- טרופּע א'אַ פֿון רייף	1	1	ORG-C03010	linked	Impresario Company	low (base only)	Impresario Company ⟵ base: eponymous manager-led troupe [base]		Claude-draft
1469	יידישער טרופּע פֿון טשעטשעלניצקי	יידישער טרופּע פֿון טשעטשעלניצקי	1	1	ORG-C04181	linked	Impresario Company	low (base only)	Impresario Company ⟵ base: eponymous manager-led troupe [base]		Claude-draft
1470	פֿראַנץ סטעפּאַנסקיס טרופּע	פֿראַנץ סטעפּאַנסקיס טרופּע	1	1	ORG-C02672	linked	Impresario Company	low (base only)	Impresario Company ⟵ base: eponymous manager-led troupe [base]		Claude-draft
1471	גרובינסקיס אָפּערעטן-דראַמאַטישער טרופּע	גרובינסקיס אָפּערעטן-דראַמאַטישער טרופּע	1	1	ORG-C02893	linked	Ad Hoc Company | Operetta / Opera Company | Impresario Company	medium	Ad Hoc Company ⟵ joined names «ערעטן-דרא» [text-low] ; Operetta / Opera Company ⟵ «אָפּערעט» [text] ; Impresario Company ⟵ base: eponymous manager-led troupe [base]		Claude-draft
1472	גאָלדענבורג און צילע אַדלער	גאָלדענבורג און צילע אַדלער	1	1	ORG-C02321	linked	Ad Hoc Company | Star Company | Impresario Company	medium	Ad Hoc Company ⟵ joined names «גאָלדענבורג און צילע» [text-low] ; Star Company ⟵ known star: Adler [knowledge] ; Impresario Company ⟵ base: eponymous manager-led troupe [base]		Claude-draft
1473	Chaim Meir Segalesko troupe	חיים מאירט טרופּע	1	1	ORG-C05164	linked	Impresario Company	low (base only)	Impresario Company ⟵ base: eponymous manager-led troupe [base]		Claude-draft
1474	פישזאָן-זאָסלאָווסקאַ אַנסאַמבל	פישזאָן-זאָסלאָווסקאַ אַנסאַמבל	1	1	ORG-C02763	linked	Star Company | Impresario Company	medium	Star Company ⟵ known star: Fishzon [knowledge] ; Impresario Company ⟵ base: eponymous manager-led troupe [base]		Claude-draft
1475	ברידער וויינבערג	ברידער וויינבערג	1	1	ORG-C06240	linked	Family Company | Impresario Company	high	Family Company ⟵ «ברידער» [text] ; Impresario Company ⟵ base: eponymous manager-led troupe [base]		Claude-draft
1476	פֿאַכלערס מיניאַטור-טרופּע	פֿאַכלערס מיניאַטור-טרופּע	1	2	ORG-C03640	linked	Kleinkunst / Revue / Cabaret Company | Impresario Company	high	Kleinkunst / Revue / Cabaret Company ⟵ «מיניאַטור» [text] ; Impresario Company ⟵ base: eponymous manager-led troupe [base]		Claude-draft
1477	קאָרדינאַליס טרופּע	קאָרדינאַליס טרופּע	1	1	ORG-C06739	linked	Impresario Company	low (base only)	Impresario Company ⟵ base: eponymous manager-led troupe [base]		Claude-draft
1478	הערטאָ וויטשס טרופּע	הערטאָ וויטשס טרופּע	1	1	ORG-C05722	linked	Impresario Company	low (base only)	Impresario Company ⟵ base: eponymous manager-led troupe [base]		Claude-draft
1479	צו לאָך עס	צו לאָך עס	1	1	ORG-C07284	linked	Impresario Company	low (base only)	Impresario Company ⟵ base: eponymous manager-led troupe [base]		Claude-draft
1480	אָפּערעטעס-טרופּע א'א פֿון מישע אָפּעלבוים און קאַלמאַנאָוויטש	אָפּערעטעס-טרופּע א'א פֿון מישע אָפּעלבוים און קאַלמאַנאָוויטש	1	1	ORG-C04479	linked	Ad Hoc Company | Operetta / Opera Company | Impresario Company	medium	Ad Hoc Company ⟵ joined names «אָפּעלבוים און קאַלמאַנאָוויטש» [text-low] ; Operetta / Opera Company ⟵ «אָפּערעט» [text] ; Impresario Company ⟵ base: eponymous manager-led troupe [base]		Claude-draft
1481	פֿאַראייניקטער טרופּע פֿון גוזיק-זשעלאַזאָ-קרויזע	פֿאַראייניקטער טרופּע פֿון גוזיק-זשעלאַזאָ-קרויזע	1	1	ORG-C05944	linked	Ad Hoc Company | Impresario Company	medium	Ad Hoc Company ⟵ joined names «גוזיק-זשעלא» [text-low] ; Impresario Company ⟵ base: eponymous manager-led troupe [base]		Claude-draft
1482	יעקב און לאה ראַטבאום	יעקב און לאה ראַטבאום	1	1	ORG-C00392	linked	Ad Hoc Company | Impresario Company	medium	Ad Hoc Company ⟵ joined names «יעקב און לאה» [text-low] ; Impresario Company ⟵ base: eponymous manager-led troupe [base]		Claude-draft
1483	לעאָן שפּאַצער	לעאָן שפּאַצער	1	1	ORG-C05112	linked	Impresario Company	low (base only)	Impresario Company ⟵ base: eponymous manager-led troupe [base]		Claude-draft
1484	רוסישאוקראַאינישע טרופּעס פֿון א. ס-סלאָוו, ד. היידעמאַקו, טשערנאָוו און סוכאָדאָלסקי	רוסישאוקראַאינישע טרופּעס פֿון א. ס-סלאָוו, ד. היידעמאַקו, טשערנאָוו און סוכאָדאָלסקי	1	1	ORG-C04812	linked	Ad Hoc Company | Impresario Company	medium	Ad Hoc Company ⟵ joined names «טשערנאָוו און סוכאָדאָלסקי» [text-low] ; Impresario Company ⟵ base: eponymous manager-led troupe [base]		Claude-draft
