cluster_id	canonical_yiddish	org_type	sampling_stratum	top_candidate_db_id	top_candidate_score	n_candidates	draft_decision	draft_aligned_db_id	confidence	rationale	drafted_at	model	raw_response
ORG-C04490	העברעישע ליבהאָבער-פֿאָרשטעלונגען	Traveling Company	no_candidates			0	GENERIC		high	The name translates to 'Hebrew amateur performances', which is a descriptive category rather than a specific organization name.	2026-05-17T15:11:45+00:00	gemini-3-flash-preview	
ORG-C04491	וואַנדער-טרופּע פֿון זאַקסישן הויף-שוישפּילער מאַקסים עלווינג	Traveling Company	no_candidates			0	NEW		high	Specific traveling company name with no candidates in DB; likely a unique entity not yet recorded.	2026-05-17T15:11:46+00:00	gemini-3-flash-preview	
ORG-C04492	קאַרל שולץ-טעאַטער	Theatre	low_score	529	0.647	1	NEW		high	Specific theatre name (Carl Schultze-Theater) in Hamburg; no matching candidate in DB.	2026-05-17T15:11:47+00:00	gemini-3-flash-preview	
ORG-C04493	גערעכטיגקייט	Journals/ Newspapers	no_candidates			0	NEW		high	Specific newspaper title (Gerechtigkeit) not found in DB; no candidates provided.	2026-05-17T15:11:48+00:00	gemini-3-flash-preview	
ORG-C04494	דער פֿאָלקסוועכטער	Journals/ Newspapers	no_candidates			0					2026-05-17T15:11:49+00:00	gemini-3-flash-preview	
ORG-C04495	John W. Luce and Company	Publisher	no_candidates			0	NEW		high	Specific English-named publisher in Boston with no DB candidates; likely a real entity missing from the current database.	2026-05-17T15:11:50+00:00	gemini-3-flash-preview	
ORG-C04496	פֿיינשטייןס יידישע קינדער-טרופּע	Traveling Company	no_candidates			0	NEW		high	Specific named troupe (Feinstein's) not present in DB; no candidates found.	2026-05-17T15:11:51+00:00	gemini-3-flash-preview	
ORG-C04497	ליבערט- זאָסלאַווסקי	Traveling Company	no_candidates			0	NEW		high	Specific troupe name (Libert-Zaslavski) not found in DB; likely a small traveling company active in Russia.	2026-05-17T15:11:52+00:00	gemini-3-flash-preview	
ORG-C04498	פילאדעלפֿיער גאָרדען-טעאַטער	Theatre	no_candidates			0	NEW		high	Specific theatre name and location (Philadelphia Garden Theatre) are consistent across variants, but no match exists in the database.	2026-05-17T15:11:53+00:00	gemini-3-flash-preview	
ORG-C04499	ערשטן יידישן קוואָרטעט	Traveling Company	no_candidates			0	NEW		high	Specific ensemble name (First Yiddish Quartet) in Odessa; no candidates found in DB.	2026-05-17T15:11:54+00:00	gemini-3-flash-preview	
ORG-C04500	ברוקלינער סינגער-האָל	Theatre	no_candidates			0	NEW		high	Specific venue name (Singer Hall) in Brooklyn; no candidates found in DB.	2026-05-17T15:11:55+00:00	gemini-3-flash-preview	
ORG-C04501	שוואגער-האָל	Theatre	no_candidates			0	NEW		high	Specific venue name (Schwager Hall) in Newark; no candidates found in DB.	2026-05-17T15:11:56+00:00	gemini-3-flash-preview	
ORG-C04502	גערמאניק-האָל	Theatre	no_candidates			0	NEW		high	Specific venue name (Germanic Hall) in Baltimore not found in DB; no candidates provided.	2026-05-17T15:11:57+00:00	gemini-3-flash-preview	
ORG-C04503	פֿראָנט סטריט טעאַטער	Theatre	low_score	513	0.632	1	NEW		high	Specific venue (Front Street Theatre) in Baltimore not found in DB; candidate is a different street-named theatre in NYC.	2026-05-17T15:11:58+00:00	gemini-3-flash-preview	
ORG-C04504	מושב זקנים	Welfare/Aid organization	no_candidates			0	SPLIT		high	Generic name for old age homes; settlements include both Baltimore and Los Angeles, indicating distinct local institutions.	2026-05-17T15:11:59+00:00	gemini-3-flash-preview	
ORG-C04505	לובלינער ישיבה	Education	no_candidates			0	NEW		high	Specific educational institution (Yeshiva of Lublin) not present in DB; name is clear and distinct.	2026-05-17T15:12:00+00:00	gemini-3-flash-preview	
ORG-C04506	סטאַניסלאַווער גאָלדפֿאַדען-פאַראיין	Traveling Company	no_candidates			0	NEW		high	Specific organization name and location (Stanisławów) provided, but no matching candidates exist in the database.	2026-05-17T15:12:01+00:00	gemini-3-flash-preview	
ORG-C04507	בזשאָזאַ-פאַרלאג	Publisher	no_candidates			0	NEW		high	Specific publisher name (Brzoza) with location (Warsaw) and no candidates found in the database.	2026-05-17T15:12:02+00:00	gemini-3-flash-preview	
ORG-C04508	יידישער גמינע	Religious institutions/organizations	no_candidates			0	NEW		high	Specific religious organization (Warsaw Jewish Community) not found in DB; name and location are clear.	2026-05-17T15:12:04+00:00	gemini-3-flash-preview	
ORG-C04509	פרץס פאַרשיידענע אויסגאבן	Publisher	no_candidates			0	GENERIC		high	The name translates to 'Peretz's various editions/publications', likely referring to a collection of works rather than a specific publishing house.	2026-05-17T15:12:05+00:00	gemini-3-flash-preview	
ORG-C04510	סטאָניסלאווער גאָלדפאַדען-פאַראיין	Theatre	no_candidates			0	NEW		high	Specific local organization (Stanisławów Goldfaden Association) with no candidates in DB; name and settlement are consistent.	2026-05-17T15:12:06+00:00	gemini-3-flash-preview	
ORG-C04511	ראָזענקראַנץ-שרייפטזעצער	Publisher	no_candidates			0	NEW		high	Specific publisher/typesetter in Vilna not found in DB; name is distinct and consistent across cluster.	2026-05-17T15:12:07+00:00	gemini-3-flash-preview	
ORG-C04512	לאדזשער „הבימה העברית“	Theatre	no_candidates			0	NEW		high	Specific Hebrew-language theatre group in Lodz not found in DB; name and location are clear and distinct.	2026-05-17T15:12:08+00:00	gemini-3-flash-preview	
ORG-C04513	קונסט-טעאַטער „אונזער ווינקל“	Theatre	no_candidates			0	NEW		high	Specific theatre name (Unzer Vinkl) in Kharkov with no DB candidates; likely a distinct entity not yet cataloged.	2026-05-17T15:12:09+00:00	gemini-3-flash-preview	
ORG-C04514	העברעישן קינדער-פאַרלאג „הספר“	Publisher	no_candidates			0	NEW		high	Specific Hebrew children's publisher 'Ha-Sefer' in Kharkov; no candidates found in DB.	2026-05-17T15:12:10+00:00	gemini-3-flash-preview	
ORG-C04515	„טעאַטער-זכרונות“	Journals/ Newspapers	no_candidates			0	NEW		high	Specific publication title (Theater Memoirs) not found in DB; no candidates provided.	2026-05-17T15:12:11+00:00	gemini-3-flash-preview	
ORG-C04517	אומאַנער ישיבה	Education	no_candidates			0	NEW		high	Specific educational institution (Uman Yeshiva) with no candidates in DB; name and settlement are consistent.	2026-05-17T15:12:13+00:00	gemini-3-flash-preview	
ORG-C04518	יונייטער דראַמאָטיק סוירקל אָף בראַנזוויל	Traveling Company	no_candidates			0	NEW		high	Specific organization name with settlement (Brownsville) not found in DB; no candidates provided.	2026-05-17T15:12:14+00:00	gemini-3-flash-preview	
ORG-C04519	טרופּע פֿון לעאָן גאָלובאָק און וואָלפֿזאָן	Traveling Company	no_candidates			0	NEW		high	Specific troupe name with identifiable directors (Golubok and Wolfson) not found in DB; no candidates provided.	2026-05-17T15:12:15+00:00	gemini-3-flash-preview	
ORG-C04521	האַנטווערקער-תלמוד-תורה	Education	no_candidates			0	NEW		high	Specific educational institution in Lodz with no existing DB candidates; name is distinct and non-generic.	2026-05-17T15:12:17+00:00	gemini-3-flash-preview	
ORG-C04522	דער נייער וועג	Journals/ Newspapers	low_score	632	0.625	1	NEW		high	Specific Vilna journal title not found in DB; candidate 'דער פרייער פויגל' is a distinct publication.	2026-05-17T15:12:19+00:00	gemini-3-flash-preview	
ORG-C04523	קינדער-היים פֿאַר יתומים	Education	no_candidates			0	NEW		high	Specific orphanage in Sokolow, Poland; no candidates found in DB.	2026-05-17T15:12:20+00:00	gemini-3-flash-preview	
ORG-C04524	קלוב פֿון קאָמ. יוגנט-פֿאַרבאַנד	Theatre	no_candidates			0	NEW		high	Specific organization (Communist Youth League Club) in Vitebsk not found in DB; no candidates provided.	2026-05-17T15:12:21+00:00	gemini-3-flash-preview	
ORG-C04525	רוסישער דראַמסטוריע א'פ פֿון אונגערן	Education	no_candidates			0	DISCUSS		high	Unique educational entity with no database candidates; requires verification of the specific institution and its relation to Ungern.	2026-05-17T15:12:22+00:00	gemini-3-flash-preview	
ORG-C04526	באַלעט-שול א'פ פֿון אַנדערסאָן	Education	no_candidates			0	NEW		high	Specific ballet school named after Anderson; no candidates found in DB, likely a unique entity.	2026-05-17T15:12:23+00:00	gemini-3-flash-preview	
ORG-C04527	ווייסרוסישן הויך אינסטיטוט פֿון טעאַטראַלער קונסט	Education	no_candidates			0	NEW		high	Specific educational institution (Belarusian State Institute of Theatre Arts) not present in DB; name and location (Moscow/Minsk context) are consistent.	2026-05-17T15:12:24+00:00	gemini-3-flash-preview	
ORG-C04529	יידישן קאָמעדיע-און אָפּערעטעס-טעאַטער	Theatre	no_candidates			0	NEW		high	Specific theater name in Latvia with no candidates in DB; likely a distinct entity.	2026-05-17T15:12:26+00:00	gemini-3-flash-preview	
ORG-C04530	ניי-רוסישן אוניווערזיטעט	Education	low_score	530 	0.652	3	NEW		high	Specific historical institution (Novorossiya University in Odessa) not present in DB; candidates are other unrelated universities.	2026-05-17T15:12:27+00:00	gemini-3-flash-preview	
ORG-C04531	Одесский Вѣстник	Journals/ Newspapers	no_candidates			0	NEW		high	Specific Russian-language newspaper title (Odesskiy Vestnik) not present in DB; no candidates found.	2026-05-17T15:12:28+00:00	gemini-3-flash-preview	
ORG-C04532	עמק שושנים	Journals/ Newspapers	no_candidates			0	NEW		high	Specific journal title (Emek Shoshanim) published in Vienna; no candidates found in DB.	2026-05-17T15:12:29+00:00	gemini-3-flash-preview	
ORG-C04533	Записки Гражданина	Journals/ Newspapers	no_candidates			0	NEW		high	Specific Russian title (Notes of a Citizen) published in Bucharest; no candidates exist in the database.	2026-05-17T15:12:30+00:00	gemini-3-flash-preview	
ORG-C04535	Русскія Вѣдомости	Journals/ Newspapers	no_candidates			0	NEW		high	Specific Russian newspaper title (Russkiye Vedomosti) not found in DB; cluster is distinct and well-formed.	2026-05-17T15:12:31+00:00	gemini-3-flash-preview	
ORG-C04536	י. אַלאַפּין	Publisher	no_candidates			0	NEW		high	Specific publisher name (J. Alapin) in Warsaw; no candidates found in DB.	2026-05-17T15:12:32+00:00	gemini-3-flash-preview	
ORG-C04537	פאַמיליען פֿריינד	Journals/ Newspapers	no_candidates			0	NEW		high	Specific Warsaw-based publication (Der Familien-fraynd) not found in DB; name and location are consistent within the cluster.	2026-05-17T15:12:33+00:00	gemini-3-flash-preview	
ORG-C04538	דער הויז-פֿריינד	Journals/ Newspapers	no_candidates			0	NEW		high	Specific literary journal title (Der Hoyz-fraynd) not found in DB; no candidates provided.	2026-05-17T15:12:35+00:00	gemini-3-flash-preview	
ORG-C04539	Новороссійскій Телеграфъ	Journals/ Newspapers	no_candidates			0	NEW		high	Specific Russian-language newspaper title (Novorossiyskiy Telegraf) not present in DB; no candidates found.	2026-05-17T15:12:36+00:00	gemini-3-flash-preview	
ORG-C04540	חבת-ציון	Jewish political bodies	no_candidates			0	NEW		high	Specific historical organization (Hibat Zion) not present in DB; no candidates found.	2026-05-17T15:12:37+00:00	gemini-3-flash-preview	
ORG-C04541	הויפפריינד	Journals/ Newspapers	no_candidates			0	NEW		high	Specific newspaper name (The House Friend) with no candidates in the database; likely a new entry.	2026-05-17T15:12:38+00:00	gemini-3-flash-preview	
ORG-C04542	פערלאָג יודישע ביהנע	Publisher	no_candidates			0	NEW		high	Specific publisher name and location (Warsaw) provided; no candidates found in DB.	2026-05-17T15:12:39+00:00	gemini-3-flash-preview	
ORG-C04543	רומענישער לאָיד	Journals/ Newspapers	no_candidates			0	NEW		high	Specific newspaper name (Romanian Lloyd) with no candidates in DB; likely a real entity not yet indexed.	2026-05-17T15:12:40+00:00	gemini-3-flash-preview	
ORG-C04546	ווערטהיימער	Theatre	no_candidates			0	NEW		high	Specific venue (Wertheimer) in Budapest with consistent settlement and venue type; no candidates found in DB.	2026-05-17T15:12:42+00:00	gemini-3-flash-preview	
ORG-C04547	איריס	Traveling Company	no_candidates			0	DISCUSS		high	Single mention with no candidates; name 'Iris' is ambiguous without further context or location.	2026-05-17T15:12:43+00:00	gemini-3-flash-preview	
ORG-C04548	מאָריענהאָף אין גלאַזונאָוו	Traveling Company	no_candidates			0	NEW		high	Specific traveling company name with clear location (Buenos Aires) not found in current database candidates.	2026-05-17T15:12:44+00:00	gemini-3-flash-preview	
ORG-C04549	לאָבעל און באָריס אויערבאַך	Traveling Company	no_candidates			0	DISCUSS		high	No candidates found; name refers to specific individuals (Lobel and Boris Auerbach) acting as a company, requiring PI review.	2026-05-17T15:12:45+00:00	gemini-3-flash-preview	
ORG-C04550	סאָקאָלאָוו	Traveling Company	no_candidates			0	DISCUSS		high	Single name 'Sokolov' without location or context is ambiguous; could be a person, place, or troupe name.	2026-05-17T15:12:46+00:00	gemini-3-flash-preview	
ORG-C04552	רי יצחק אַלחנןס ישיבה	Education	no_candidates			0	NEW		high	Specific educational institution (Rabbi Isaac Elchanan Theological Seminary) not found in DB; no candidates provided.	2026-05-17T15:12:49+00:00	gemini-3-flash-preview	
ORG-C04553	געבילס 116 סטריט-טעאַטער	Theatre	no_candidates			0	NEW		high	Specific theatre name (Gabel's 116th St Theatre) not found in DB; no candidates provided.	2026-05-17T15:12:50+00:00	gemini-3-flash-preview	
ORG-C04554	גרענד מוזיקהאָל	Theatre	no_candidates			0	NEW		medium	Specific venue name (Grand Music Hall) not found in DB; no candidates provided.	2026-05-17T15:12:51+00:00	gemini-3-flash-preview	
