pair_id	cluster_id_i	cluster_id_j	name_i	name_j	org_type	settlement	similarity	location_conflict	entry_id_i	entry_id_j	file_i	file_j	heading_i	heading_j	sentence_i	sentence_j	location_i	location_j	decision	reviewer_settlement	reviewer_address	reviewer_notes	reviewer	reviewed_at
PAIR-01914	ORG-C01144	ORG-C04931	בעסערן יידישן טעאַטער	באָסטאָנע יידישן טעאַטער	theatre		0.8095		facs_313_tr_1756043369	facs_322_tr_1744365731	Volume_3IIIorg.json	volume_2IIIorg.json	פֿאַכלער ראָזאַ	נעסטאָר משה	געשפּילט אין אָדעס מיט מישע פישזאָן און בערטאַנאָוו אין בעסערן יידישן טעאַטער	באָסטאָנע יידישן טעאַטער. 1923 — איז אין באָסטאַנער יידישן טעאַטער אויפֿגעפֿירט געוואָרן נ.'ס 4-אַקטיקע דראַמע „פֿאַרשיידענע וועגן“	אָדעס	באָסטאָן · באָסטאָנע יידישן טעאַטער						
PAIR-01915	ORG-C01275	ORG-C03219	אָרטיקן יידישן טעאַטער (דיר. גימפּעל)	כאָר פֿון יידישן טעאַטער	theatre		0.8095		facs_467_tr_1747930273	facs_263_tr_1739220950	volume6IIIorg.json	Volume5IIIorg.json	פֿישלער בערטאָ	סמאַרגאַנסקי (שמאַרגאָן), פֿאָל	צוליב איר שיינער שטים איז זיי דורך עסקרייז אַרענגענומען געוואָרן אין כאָר פֿון אָרטיקן יידישן טעאַטער (דיר. גימפּעל)	באַנוצט געוואָרן אַלס סאָלאָ-זינגער אין כאָר פֿון יידישן טעאַטער	לעמבערג · אָרטיקן יידישן טעאַטער	יידישן טעאַטער						
PAIR-01916	ORG-C01333	ORG-C06265	יידישן קינדער-טעאַטער	יידיש קינסטלער-טעאַטער	theatre		0.8095		facs_340_tr_1756106824	facs_276_r	Volume_3IIIorg.json	volume_1IIIorg.json	זאַהאָוואַ, רוט [גאָלדשטיין)	גראָנעמאַן, סאמי דר	אויפֿפֿירונג פֿון כאַווער-פּאָווערס „זאָג נישט קיינמאָל“ פֿון יידישן קינדער-טעאַטער	וואָס האָט געגרינדעט אַ יידיש קינסטלער-טעאַטער אין בערלין	יידישן קינדער-טעאַטער	בערלין						
PAIR-01917	ORG-C01467	ORG-C02044	גליקמאַןס פּאַלאַס-טעאַטער	גערמאָןס פאָלקס-טעאַטער	theatre		0.8095		facs_398_r_2	facs_302_tr_1744365753	Volume_3IIIorg.json	volume_2IIIorg.json	פישביין, כנימין	נאַדאָלסקי, סאָניאַ [שרה קאַץ]	"אויפֿגעטראָטן אַלס „לייזער בדחן“ אין גאָרדינס „גאַט, מענטש און טייוול"" אין גליקמאַנס „פּאַלאַס“-טעאַטער"	1931-32 — געשפּילט אין גערמאָןס פאָלקס-טעאַטער	גליקמאַנס „פּאַלאַס“-טעאַטער							
PAIR-01918	ORG-C01542	ORG-C02474	יידישע וואָדעוויל-הייזער	יידישן וואָדעוויל-טעאַטער	theatre		0.8095		facs_21_r_2	facs_642_tr_1747930358	volume6IIIorg.json	volume6IIIorg.json	אַדלער, היימאַן [באַרטפּעלד]	שעכטער לעאָן	א. איז דורכגעגאַנגען אַ סך יידישע וואָדעוויל-הייזער אין ני- יאָרק אַלס פֿאָט און דערנאָך קאָמיקער	צוזאַמען מיט זיין ברודער יעקב געעפֿנט דאָרט דאָס ערשטע יידישע וואָדעוויל-טעאַטער	ני-יאָרק · יידישע וואָדעוויל-הייזער	מיאמי · יידישע וואָדעוויל-טעאַטער						
PAIR-01919	ORG-C01542	ORG-C04410	יידישע וואָדעוויל-הייזער	יידיש וואָדעוויל-הויז	theatre		0.8095		facs_21_r_2	facs_148_r	volume6IIIorg.json	volume_2IIIorg.json	אַדלער, היימאַן [באַרטפּעלד]	ליליען, איזידאָר	א. איז דורכגעגאַנגען אַ סך יידישע וואָדעוויל-הייזער אין ני- יאָרק אַלס פֿאָט און דערנאָך קאָמיקער	אַריינגעטראָטן... אין אַ יידיש וואָדעוויל-הויז, וואו ער צייכנט זיך אויס נישט נאָר אַלס אַקטיאָר, נאָך אויך אַלס פֿאַרפֿאַסער	ני-יאָרק · יידישע וואָדעוויל-הייזער							
PAIR-01920	ORG-C03013	ORG-C02849	יידישן מלוכהשן טעאַטער	יידישע מלוכה-טעאַטער	theatre		0.8095		facs_180_tr_1736588912	facs_213_tr_1739221759	Volume5IIIorg.json	Volume5IIIorg.json	גרובער, אסתר	קאַמאי ישראל	דאָרט האָט זי געשפּילט אין יידישן מלוכהשן טעאַטער	טרעט ער דאָרט אַריין	לעמבערג	ווילנע						
PAIR-01921	ORG-C01944	ORG-C04633	קאָוונער יידישן טעאַטער	שיקאַגער יידישן טעאַטער	theatre		0.8095		facs_142_tr_1747825180	facs_230_tr_1744280765	volume6IIIorg.json	volume_2IIIorg.json	בראָנעצקי, סעם [יאָקובאָוויטש]	מאַרגאָלין, קלאַראַ [בלייכמאַן]	"אין יאָר 1934 אָנגאַזשירט אין ""קאָוונער יידישן טעאַטער"""	זינט דאָמאָלט ביזן סעזאָן 1929-30 געשפּילט אַלס פּרימאַדאַנע אין שיקאַגער יידישן טעאַטער	קאָוונע · קאָוונער יידישן טעאַטער · ליטע	שיקאַגאָ · אַמעריקע						
PAIR-01922	ORG-C01944	ORG-C05247	קאָוונער יידישן טעאַטער	פּאַריזער יידישן טעאַטער	theatre		0.8095		facs_142_tr_1747825180	facs_390_tr_1744366849	volume6IIIorg.json	volume_2IIIorg.json	בראָנעצקי, סעם [יאָקובאָוויטש]	עטינגער שרה [גליקמאַן]	"אין יאָר 1934 אָנגאַזשירט אין ""קאָוונער יידישן טעאַטער"""	1927 — אין פּאַריזער יידישן טעאַטער	קאָוונע · קאָוונער יידישן טעאַטער · ליטע							
PAIR-01923	ORG-C01944	ORG-C05249	קאָוונער יידישן טעאַטער	נואָרקער יידישן טעאַטער	theatre		0.8095		facs_142_tr_1747825180	facs_391_tr_1744366853	volume6IIIorg.json	volume_2IIIorg.json	בראָנעצקי, סעם [יאָקובאָוויטש]	עלגאַרד, איזידאָר (יצחק-לייב)	"אין יאָר 1934 אָנגאַזשירט אין ""קאָוונער יידישן טעאַטער"""	1918 — אָנגעהויבן שפּילן יידיש אין נואָרקער יידישן טעאַטער (דיר. — סידני האַרט)	קאָוונע · קאָוונער יידישן טעאַטער · ליטע	נואָרקער · נואָרקער יידישן טעאַטער						
PAIR-01924	ORG-C02474	ORG-C02111	יידישן וואָדעוויל-טעאַטער	יידישן רעווי-טעאַטער אין 'נאָוואָשטשי'	theatre		0.8095		facs_642_tr_1747930358	facs_435_tr_1739222512	volume6IIIorg.json	Volume5IIIorg.json	שעכטער לעאָן	ווינדער, מאיר	צוזאַמען מיט זיין ברודער יעקב געעפֿנט דאָרט דאָס ערשטע יידישע וואָדעוויל-טעאַטער	אין 1936 איז ער... געווען דירעקטאָר פֿון יידישן רעווי-טעאַטער אין 'נאָוואָשטשי' אין וואַרשע	מיאמי · יידישע וואָדעוויל-טעאַטער	וואַרשע · ביעלאַנסקאַ גאָס · נאָוואָשטשי · פּוילן						
PAIR-01925	ORG-C02161	ORG-C04633	ווילנער יידישן טעאַטער	שיקאַגער יידישן טעאַטער	theatre		0.8095		facs_226_tr_1747928999	facs_230_tr_1744280765	volume6IIIorg.json	volume_2IIIorg.json	קאַמיען, יוסף [אָסיאַ]	מאַרגאָלין, קלאַראַ [בלייכמאַן]	אין 1918 געשפּילט מיט זיין ברודער, בולאָוו א'אַ אין ווילנער יידישן טעאַטער אונטער אָנפֿירונג און אָנטייל פֿון אַברהם מאָרעווסקי.	זינט דאָמאָלט ביזן סעזאָן 1929-30 געשפּילט אַלס פּרימאַדאַנע אין שיקאַגער יידישן טעאַטער	ווילנע · ווילנער יידישן טעאַטער	שיקאַגאָ · אַמעריקע						
PAIR-01926	ORG-C02340	ORG-C02945	אָדעסער יידישן טעאַטער	קראָקעער יידישן טעאַטער	theatre		0.8095		facs_432_tr_1747930458	facs_287_tr_1744280748	volume6IIIorg.json	volume_2IIIorg.json	שוואַרצער בנימין	מענדעלע מוכר ספרים [שלום-יעקב אַבראָמאָוויטש]	צוריקגעקומען פֿון געפאַנגענשאַפט אין 1918, טרעט ש. אַריין אין אָדעסער יידישן טעאַטער	אין סעזאָן 1926-7 איז אין קראָקעווער יידישן טעאַטער אויכגעפֿירט געוואָרן דורך יאָנאַס טורקאָוו	אָדעס	קראָקע · קראָקעווער יידישן טעאַטער						
PAIR-01927	ORG-C02340	ORG-C05247	אָדעסער יידישן טעאַטער	פּאַריזער יידישן טעאַטער	theatre		0.8095		facs_432_tr_1747930458	facs_390_tr_1744366849	volume6IIIorg.json	volume_2IIIorg.json	שוואַרצער בנימין	עטינגער שרה [גליקמאַן]	צוריקגעקומען פֿון געפאַנגענשאַפט אין 1918, טרעט ש. אַריין אין אָדעסער יידישן טעאַטער	1927 — אין פּאַריזער יידישן טעאַטער	אָדעס							
PAIR-01928	ORG-C02787	ORG-C03191	יידישע קינסטלער-שפּילע	יידישע קינסטלערישע טעאַטער	theatre		0.8095		facs_89_tr_1733059485	facs_39_tr_1740520983	Volume5IIIorg.json	volume_1IIIorg.json	ווייסבערג, רחל	אַַזראַ, אַלעקסאַנדער [אָרליוק]	אין 1927 אין די יידישע קינסטלער-שפּילע' א'ל פֿון שלום ברין	"ווערט דעם 1טן סעפּט. 1921 געעפנט מיט פרץ הירשבייזס פּוסטע קרעטשמע"" דאָס יידישע קינסטלערישע טעאַטער אין בערלין"		בערלין · קאָמענדאַנטען-שטראָסע						
PAIR-01929	ORG-C02849	ORG-C03013	יידישע מלוכהטעאַטער אין לעמבערג	יידישן מלוכהשן טעאַטער	theatre		0.8095		facs_112_tr_1733832830	facs_180_tr_1736588912	Volume5IIIorg.json	Volume5IIIorg.json	מעסטעל, מאיר	גרובער, אסתר	ווען ס'האָט זיך שפּעטער אָרגאַניזירט דאָס יידישע מלוכהטעאַטער אין לעמבערג, האָט מעסטעל דאָרט אויך געאַרבעט	דאָרט האָט זי געשפּילט אין יידישן מלוכהשן טעאַטער		לעמבערג						
PAIR-01930	ORG-C02161	ORG-C04633	ווינער יידישן טעאַטער	שיקאַגער יידישן טעאַטער	theatre		0.8095		facs_182_tr_1736589054	facs_230_tr_1744280765	Volume5IIIorg.json	volume_2IIIorg.json	וויינבערג, הערמאַן	מאַרגאָלין, קלאַראַ [בלייכמאַן]	נאָכדעם ווי וו. איז געוואָרן אויס דירעקטאָר פֿון ווינער יידישן טעאַטער	זינט דאָמאָלט ביזן סעזאָן 1929-30 געשפּילט אַלס פּרימאַדאַנע אין שיקאַגער יידישן טעאַטער	ווין	שיקאַגאָ · אַמעריקע						
PAIR-01931	ORG-C02161	ORG-C05247	ווינער יידישן טעאַטער	פּאַריזער יידישן טעאַטער	theatre		0.8095		facs_182_tr_1736589054	facs_390_tr_1744366849	Volume5IIIorg.json	volume_2IIIorg.json	וויינבערג, הערמאַן	עטינגער שרה [גליקמאַן]	נאָכדעם ווי וו. איז געוואָרן אויס דירעקטאָר פֿון ווינער יידישן טעאַטער	1927 — אין פּאַריזער יידישן טעאַטער	ווין							
PAIR-01932	ORG-C03233	ORG-C01833	וואַרשעווער סינאַגאָגע-כאָר	וואַרשעווער סינאַגאָגע	theatre		0.8095		facs_264_tr_1739221906	facs_274_tr_1754998431	Volume5IIIorg.json	Volume_4IIIorg.json	קיפּניס, מנחם	ראָטשטיין, עליאַס	ער איז אויך אַ צייט לאַנג געווען סאָליסט פון דעם וואַרשעווער סינאַגאָגע-כאָר	פֿון 8 יאָר אַן געזונגען... אין כאָר פֿון דער „וואַרשעווער סינאַגאָגע״		וואַרשעווער סינאַגאָגע						
PAIR-01933	ORG-C02111	ORG-C02474	יידיש רעווי-טעאַטער	יידישן וואָרעוויל-טעאַטער	theatre		0.8095		facs_322_tr_1739221858	facs_135_tr_1744279211	Volume5IIIorg.json	volume_2IIIorg.json	ראָזענטאַל, ראָמאַן	ליטמאַן, יעטאַ [זילבּערמאַן]	אַ טייל פֿון זיי זיינען אַריין אין רעפּערטואָר פֿון יידישן רעווי-טעאַטער	אָנגעקומען אין יידישן וואָדעוויל-טעאַטער								
PAIR-01934	ORG-C03317	ORG-C02945	ריגער יידישן טעאַטער	קראָקעער יידישן טעאַטער	theatre		0.8095		facs_324_tr_1739221845	facs_287_tr_1744280748	Volume5IIIorg.json	volume_2IIIorg.json	בראַן, חנה	מענדעלע מוכר ספרים [שלום-יעקב אַבראָמאָוויטש]	ב. האָט זיך אויך באַטייליקט אין ריגער יידישן טעאַטער	אין סעזאָן 1926-7 איז אין קראָקעווער יידישן טעאַטער אויכגעפֿירט געוואָרן דורך יאָנאַס טורקאָוו	ריגע	קראָקע · קראָקעווער יידישן טעאַטער						
PAIR-01935	ORG-C03343	ORG-C05555	ווילנער יידישער אָפּערע	ווילנער יידישן אָפּערעטן טעאַטער	theatre		0.8095		facs_336_r	facs_65_tr_1740520954	Volume5IIIorg.json	volume_1IIIorg.json	לעוויצקאַ, ליובאַ [זוכלעוויצקאַ]	אָרליוק, שמעון	זיך באַטייליקן אין די אויפֿפֿירונגען פֿון דער ווילנער יידישער אָפּערע (איינציק יידיש אָפּערע-טעאַטער) אונטער דער לייטונג פֿון מוזיק-דיריגענט און פּעדאַגאָג ר. רובינשטיין	גייט איבער אין ווילנער יידישן אָפּערעטן טעאַטער (לייטונג שריפטזעצער)	ווילנע	ווילנע · ווילנער יידישן אָפּערעטן טעאַטער						
