person_id	xml_id	heading	primary_form	alias_form	source
P-5-facs_114_tr_1733832736	facs_114_tr_1733832736	סארנאַ, צעשאַ [הירשפעלד, עליאַן).	צעשאַ  . סארנאַ	צעשע עליאַן	names_variant
P-5-facs_115_tr_1733832744	facs_115_tr_1733832744	גאָטליב, העלענאַ [שלאַגמאַן]	העלענאַ גאָטליב	שלאַגמאַן	heading_bracket
P-5-facs_115_tr_1733832744	facs_115_tr_1733832744	גאָטליב, העלענאַ [שלאַגמאַן]	העלענאַ גאָטליב	פרוי גאָטליב	names_variant
P-5-facs_115_tr_1733832744	facs_115_tr_1733832744	גאָטליב, העלענאַ [שלאַגמאַן]	העלענאַ גאָטליב	העלענאַ גאַטליב	names_variant
P-5-facs_115_tr_1733832744	facs_115_tr_1733832744	גאָטליב, העלענאַ [שלאַגמאַן]	העלענאַ גאָטליב	פרוי גאַטליב	names_variant
P-5-facs_115_tr_1733832744	facs_115_tr_1733832744	גאָטליב, העלענאַ [שלאַגמאַן]	העלענאַ גאָטליב	דאָבע	names_variant
P-5-facs_116_tr_1733832781	facs_116_tr_1733832781	סטאָבער אַברהם	סטאָבער אַברהם	סטאָבער	names_variant
P-5-facs_117_tr_1733832750	facs_117_tr_1733832750	פֿרידמאַן, פעליקס (פישל)	פעליקס פֿרידמאַן	פישל	heading_bracket
P-5-facs_117_tr_1733832750	facs_117_tr_1733832750	פֿרידמאַן, פעליקס (פישל)	פעליקס פֿרידמאַן	פעליקס פרידמאַן	names_variant
P-5-facs_117_tr_1733832750	facs_117_tr_1733832750	פֿרידמאַן, פעליקס (פישל)	פעליקס פֿרידמאַן	פישעלע	names_variant
P-5-facs_117_tr_1733832750	facs_117_tr_1733832750	פֿרידמאַן, פעליקס (פישל)	פעליקס פֿרידמאַן	פישעלע מאַליאַזש	names_variant
P-5-facs_117_tr_1733832750	facs_117_tr_1733832750	פֿרידמאַן, פעליקס (פישל)	פעליקס פֿרידמאַן	פעליקס (פישל) פרידמאַן	names_variant
P-5-facs_117_tr_1733832750	facs_117_tr_1733832750	פֿרידמאַן, פעליקס (פישל)	פעליקס פֿרידמאַן	פ. פרידמאַן	names_variant
P-5-facs_123_tr_1733832749	facs_123_tr_1733832749	בערגמאַן, יואל	יואל בערגמאַן	ר' יואל	names_variant
P-5-facs_123_tr_1733832749	facs_123_tr_1733832749	בערגמאַן, יואל	יואל בערגמאַן	יואָל בערמאַן	names_variant
P-5-facs_123_tr_1733832749	facs_123_tr_1733832749	בערגמאַן, יואל	יואל בערגמאַן	יואָל בערגמאַן	names_variant
P-5-facs_124_tr_1733832663	facs_124_tr_1733832663	אייזענשטאַט, מרים	מרים אייזענשטאַט	מאַרישאַ	names_variant
P-5-facs_124_tr_1733832663	facs_124_tr_1733832663	אייזענשטאַט, מרים	מרים אייזענשטאַט	דער נאַכטיגאַל פֿון וואַרשעווער געטאָ	names_variant
P-5-facs_124_tr_1733832663	facs_124_tr_1733832663	אייזענשטאַט, מרים	מרים אייזענשטאַט	מרים-מאַרישאַ אייזענשטאַט	names_variant
P-5-facs_124_tr_1733832663	facs_124_tr_1733832663	אייזענשטאַט, מרים	מרים אייזענשטאַט	מאַרישע	names_variant
P-5-facs_126_tr_1733832831	facs_126_tr_1733832831	דעססער קלאַראַ [קיילע-טויבע]	דעססער קלאַראַ	קיילע-טויבע	heading_bracket
P-5-facs_126_tr_1733832831	facs_126_tr_1733832831	דעססער קלאַראַ [קיילע-טויבע]	דעססער קלאַראַ	דעססער	names_variant
P-5-facs_126_tr_1733832830	facs_126_tr_1733832830	אַריעל, חיים-דוד	חיים-דוד אַריעל	אַריעל	names_variant
P-5-facs_126_tr_1733832829	facs_126_tr_1733832829	קאַרפּינאָוויטש, משה	משה קאַרפּינאָוויטש	משהלע	names_variant
P-5-facs_126_tr_1733832829	facs_126_tr_1733832829	קאַרפּינאָוויטש, משה	משה קאַרפּינאָוויטש	משה קאַרפינאָוויטש	names_variant
P-5-facs_126_tr_1733832829	facs_126_tr_1733832829	קאַרפּינאָוויטש, משה	משה קאַרפּינאָוויטש	מיישקע קאַרפּינאָוויטש	names_variant
P-5-facs_126_tr_1733832829	facs_126_tr_1733832829	קאַרפּינאָוויטש, משה	משה קאַרפּינאָוויטש	רב משה	names_variant
P-5-facs_133_tr_1733832671	facs_133_tr_1733832671	רייכענבערג, נתן	נתן רייכענבערג	רייכענבערג	names_variant
P-5-facs_134_tr_1733832740	facs_134_tr_1733832740	לאַכטיגער הענרי	לאַכטיגער הענרי	הענרי לאַכטיגער	names_variant
P-5-facs_134_tr_1733832740	facs_134_tr_1733832740	לאַכטיגער הענרי	לאַכטיגער הענרי	לאַכטיגער	names_variant
P-5-facs_134_tr_1733832740	facs_134_tr_1733832740	לאַכטיגער הענרי	לאַכטיגער הענרי	לאַכטינגער	names_variant
P-5-facs_136_tr_1733832804	facs_136_tr_1733832804	לאַנדוי- [לאַנדאָ] קלעקוי שמואל	לאַנדוי-   קלעקוי שמואל	לאַנדאָ	heading_bracket
P-5-facs_136_tr_1733832804	facs_136_tr_1733832804	לאַנדוי- [לאַנדאָ] קלעקוי שמואל	לאַנדוי-   קלעקוי שמואל	שמואל לאַנדוי	names_variant
P-5-facs_136_tr_1733832804	facs_136_tr_1733832804	לאַנדוי- [לאַנדאָ] קלעקוי שמואל	לאַנדוי-   קלעקוי שמואל	סטאַלסקי	names_variant
P-5-facs_136_tr_1733832804	facs_136_tr_1733832804	לאַנדוי- [לאַנדאָ] קלעקוי שמואל	לאַנדוי-   קלעקוי שמואל	שמואל לאַנדע	names_variant
P-5-facs_136_tr_1733832804	facs_136_tr_1733832804	לאַנדוי- [לאַנדאָ] קלעקוי שמואל	לאַנדוי-   קלעקוי שמואל	לאַנדע	names_variant
P-5-facs_136_tr_1733832804	facs_136_tr_1733832804	לאַנדוי- [לאַנדאָ] קלעקוי שמואל	לאַנדוי-   קלעקוי שמואל	לאַנדוי	names_variant
P-5-facs_136_tr_1733832804	facs_136_tr_1733832804	לאַנדוי- [לאַנדאָ] קלעקוי שמואל	לאַנדוי-   קלעקוי שמואל	מרוק	names_variant
P-5-facs_136_tr_1733832804	facs_136_tr_1733832804	לאַנדוי- [לאַנדאָ] קלעקוי שמואל	לאַנדוי-   קלעקוי שמואל	קרומער האָקן	names_variant
P-5-facs_136_tr_1733832804	facs_136_tr_1733832804	לאַנדוי- [לאַנדאָ] קלעקוי שמואל	לאַנדוי-   קלעקוי שמואל	לאַנדאו	names_variant
P-5-facs_143_tr_1733832807	facs_143_tr_1733832807	צוקער, שלום	שלום צוקער	צוקער	names_variant
P-5-facs_145_tr_1733832655	facs_145_tr_1733832655	ריבאַ, הענריק [חיים]	הענריק ריבאַ	ריבאַ	names_variant
P-5-facs_146_tr_1733832663	facs_146_tr_1733832663	רעלעס, יעקב	יעקב רעלעס	יענקל לייזער רעלעס	names_variant
P-5-facs_146_tr_1733832663	facs_146_tr_1733832663	רעלעס, יעקב	יעקב רעלעס	רעלעס	names_variant
P-5-facs_147_tr_1733832799	facs_147_tr_1733832799	קורץ, אַברהם	אַברהם קורץ	אברהם קורץ	names_variant
P-5-facs_148_tr_1733832676	facs_148_tr_1733832676	שניאור, מ.	מ. שניאור	שניאור	names_variant
P-5-facs_152_tr_1735651764	facs_152_tr_1735651764	סוריץ, משה	משה סוריץ	סוריץ	names_variant
P-5-facs_152_tr_1735651764	facs_152_tr_1735651764	סוריץ, משה	משה סוריץ	סוריצן	names_variant
P-5-facs_152_tr_1735651774	facs_152_tr_1735651774	ראָזענטאַל, לייב	לייב ראָזענטאַל	ל. ראָזענטאַל	names_variant
P-5-facs_154_tr_1735652626	facs_154_tr_1735652626	זיינפעלד, אברהם	אברהם זיינפעלד	אַברהם זיינפעלד	names_variant
P-5-facs_154_tr_1735652626	facs_154_tr_1735652626	זיינפעלד, אברהם	אברהם זיינפעלד	זיינפעלד	names_variant
P-5-facs_158_tr_1735652602	facs_158_tr_1735652602	פאַקעל, דאָראַ (דבורה)	דאָראַ פאַקעל	דבורה	heading_bracket
P-5-facs_158_tr_1735652602	facs_158_tr_1735652602	פאַקעל, דאָראַ (דבורה)	דאָראַ פאַקעל	דבורה פאַקעל	names_variant
P-5-facs_158_tr_1735652602	facs_158_tr_1735652602	פאַקעל, דאָראַ (דבורה)	דאָראַ פאַקעל	ד. פאַקעל	names_variant
P-5-facs_160_tr_1735652649	facs_160_tr_1735652649	פֿישער, הערמאַן	הערמאַן פֿישער	הערמאַן פישער	names_variant
P-5-facs_160_tr_1735652649	facs_160_tr_1735652649	פֿישער, הערמאַן	הערמאַן פֿישער	פישער	names_variant
P-5-facs_161_tr_1735652635	facs_161_tr_1735652635	ראָזען, שמחה	שמחה ראָזען	ראָזען	names_variant
P-5-facs_161_tr_1735652635	facs_161_tr_1735652635	ראָזען, שמחה	שמחה ראָזען	גלית	names_variant
P-5-facs_164_tr_1735652626	facs_164_tr_1735652626	שטאָקפעדער, אַברהם [משה]	אַברהם שטאָקפעדער	אַברהם משה שטאָקפעדער	names_variant
P-5-facs_164_tr_1735652626	facs_164_tr_1735652626	שטאָקפעדער, אַברהם [משה]	אַברהם שטאָקפעדער	משה שטאָקפעדער	names_variant
P-5-facs_164_tr_1735652626	facs_164_tr_1735652626	שטאָקפעדער, אַברהם [משה]	אַברהם שטאָקפעדער	שטאָקפעדער	names_variant
P-5-facs_165_tr_1735652613	facs_165_tr_1735652613	אַזאַרך, יצחק	יצחק אַזאַרך	אַזאַרך	names_variant
P-5-facs_167_tr_1735652645	facs_167_tr_1735652645	סטאַוו, ליאָנעק [לייבעלע הערבסט]	ליאָנעק סטאַוו	לייבעלע הערבסט	heading_bracket
P-5-facs_167_tr_1735652645	facs_167_tr_1735652645	סטאַוו, ליאָנעק [לייבעלע הערבסט]	ליאָנעק סטאַוו	ליאָנעק הערבסט	names_variant
P-5-facs_167_tr_1735652645	facs_167_tr_1735652645	סטאַוו, ליאָנעק [לייבעלע הערבסט]	ליאָנעק סטאַוו	ליאָנעק	names_variant
P-5-facs_167_tr_1735652645	facs_167_tr_1735652645	סטאַוו, ליאָנעק [לייבעלע הערבסט]	ליאָנעק סטאַוו	לייבעלע	names_variant
P-5-facs_168_tr_1735652657	facs_168_tr_1735652657	נחמה [ליפּשיץ, קדיש]	נחמה	ליפּשיץ, קדיש	heading_bracket
P-5-facs_169_tr_1735652581	facs_169_tr_1735652581	סיגאַל, בן-ציון	בן-ציון סיגאַל	סיגאַל	names_variant
P-5-facs_169_tr_1735652581	facs_169_tr_1735652581	סיגאַל, בן-ציון	בן-ציון סיגאַל	סיגאָל	names_variant
P-5-facs_169_tr_1735652587	facs_169_tr_1735652587	יונגווירט, ערנעסטינע [קערנער]	ערנעסטינע יונגווירט	קערנער	heading_bracket
P-5-facs_169_tr_1735652587	facs_169_tr_1735652587	יונגווירט, ערנעסטינע [קערנער]	ערנעסטינע יונגווירט	יונגווירט	names_variant
P-5-facs_170_tr_1735652615	facs_170_tr_1735652615	לידין, ב. [אַליהו-ברוך ליוועראַנט]	ב. לידין	אַליהו-ברוך ליוועראַנט	heading_bracket
P-5-facs_170_tr_1735652620	facs_170_tr_1735652620	אָלקעניצקי, אומע (פֿרומע)	אומע אָלקעניצקי	פֿרומע	heading_bracket
P-5-facs_170_tr_1735652620	facs_170_tr_1735652620	אָלקעניצקי, אומע (פֿרומע)	אומע אָלקעניצקי	אומע אָלקעניצקאַ	names_variant
P-5-facs_170_tr_1735652620	facs_170_tr_1735652620	אָלקעניצקי, אומע (פֿרומע)	אומע אָלקעניצקי	אומע אָלקאַנעצקי	names_variant
P-5-facs_170_tr_1735652620	facs_170_tr_1735652620	אָלקעניצקי, אומע (פֿרומע)	אומע אָלקעניצקי	אומע	names_variant
P-5-facs_170_tr_1735652620	facs_170_tr_1735652620	אָלקעניצקי, אומע (פֿרומע)	אומע אָלקעניצקי	ח'טע אָלקעניצקאַ	names_variant
P-5-facs_172_tr_1736589034	facs_172_tr_1736589034	זעלווער משה	זעלווער משה	משה זעלווער	names_variant
P-5-facs_172_tr_1736589034	facs_172_tr_1736589034	זעלווער משה	זעלווער משה	זעלווער	names_variant
P-5-facs_173_tr_1736588922	facs_173_tr_1736588922	זובאַק סאַראַ	זובאַק סאַראַ	סאַראַ זובאַק	names_variant
P-5-facs_173_tr_1736588921	facs_173_tr_1736588921	באָלק, זייגמונט	זייגמונט באָלק	זיגמונד באָלק	names_variant
P-5-facs_173_tr_1736588921	facs_173_tr_1736588921	באָלק, זייגמונט	זייגמונט באָלק	זיגמונט באָלק	names_variant
P-5-facs_173_r	facs_173_r	זובאַק ישראל	זובאַק ישראל	ישראל זובאַק	names_variant
P-5-facs_174_tr_1736589029	facs_174_tr_1736589029	ראָזאַניעצקי, אָזיאַש	אָזיאַש ראָזאַניעצקי	ראָזאַניעצקי	names_variant
P-5-facs_175_tr_1736588934	facs_175_tr_1736588934	אַמזעל, וואָלף	וואָלף אַמזעל	אַמועל	names_variant
P-5-facs_175_tr_1736588953	facs_175_tr_1736588953	בורשטיין, מינאַ [האַלפּערן]	מינאַ בורשטיין	האַלפּערן	heading_bracket
P-5-facs_176_tr_1736589046	facs_176_tr_1736589046	דורמאַשקין, וואָלף	וואָלף דורמאַשקין	וואולף דורמאַשקין	names_variant
P-5-facs_176_tr_1736589046	facs_176_tr_1736589046	דורמאַשקין, וואָלף	וואָלף דורמאַשקין	וו. דורמאַשקין	names_variant
P-5-facs_177_tr_1736589074	facs_177_tr_1736589074	וויידע, משה	משה וויידע	וויידע	names_variant
P-5-facs_177_tr_1736589074	facs_177_tr_1736589074	וויידע, משה	משה וויידע	פּראָפעסיאָנעלער אַמאַטאָר	names_variant
P-5-facs_178_tr_1736588955	facs_178_tr_1736588955	וויינבערג, קאַרל [חיים הערבסט]	קאַרל וויינבערג	חיים הערבסט	heading_bracket
P-5-facs_179_tr_1736589024	facs_179_tr_1736589024	זיידערמאַן, האַרי	האַרי זיידערמאַן	האָרי זיידערמאַן	names_variant
P-5-facs_180_tr_1736588913	facs_180_tr_1736588913	מאַרסאַלאָוו, ר. [ראובן מאַנדעלבוים]	ר. מאַרסאַלאָוו	ראובן מאַנדעלבוים	heading_bracket
P-5-facs_181_tr_1736588970	facs_181_tr_1736588970	קאַרפּינאָוויטש, דאָראַ (דבורה)	דאָראַ קאַרפּינאָוויטש	דבורה	heading_bracket
P-5-facs_181_tr_1736588970	facs_181_tr_1736588970	קאַרפּינאָוויטש, דאָראַ (דבורה)	דאָראַ קאַרפּינאָוויטש	קאַרפּינאָוויטש	names_variant
P-5-facs_184_tr_1736588987	facs_184_tr_1736588987	זיידערמאַן, משה	משה זיידערמאַן	זיידערמאַן	names_variant
P-5-facs_185_tr_1736588943	facs_185_tr_1736588943	מאָשקאָוויטש, אסתר [געליבטער, גאָטליב]	אסתר מאָשקאָוויטש	געליבטער, גאָטליב	heading_bracket
P-5-facs_185_tr_1736588943	facs_185_tr_1736588943	מאָשקאָוויטש, אסתר [געליבטער, גאָטליב]	אסתר מאָשקאָוויטש	א'נ גאָטליב	names_variant
P-5-facs_185_tr_1736588943	facs_185_tr_1736588943	מאָשקאָוויטש, אסתר [געליבטער, גאָטליב]	אסתר מאָשקאָוויטש	געליבטער	names_variant
P-5-facs_185_tr_1736588927	facs_185_tr_1736588927	שעפנער, יעקב	יעקב שעפנער	שעפנער	names_variant
P-5-facs_186_tr_1736588957	facs_186_tr_1736588957	מאָפּו	מאָפּו	מאַפּו	names_variant
P-5-facs_186_tr_1736588948	facs_186_tr_1736588948	שערמאַן, אַננאַ [פּאָפּערנא]	אַננאַ שערמאַן	פּאָפּערנא	heading_bracket
P-5-facs_186_tr_1736588948	facs_186_tr_1736588948	שערמאַן, אַננאַ [פּאָפּערנא]	אַננאַ שערמאַן	חנה שערמאַן	names_variant
P-5-facs_187_tr_1736589011	facs_187_tr_1736589011	וואַלדבערג, יצחק	יצחק וואַלדבערג	וואַלדבערג	names_variant
P-5-facs_187_tr_1736589011	facs_187_tr_1736589011	וואַלדבערג, יצחק	יצחק וואַלדבערג	קאָקעלע	names_variant
P-5-facs_188_tr_1736589047	facs_188_tr_1736589047	שוואַרץ, לאה [שאַצקי]	לאה שוואַרץ	שאַצקי	heading_bracket
P-5-facs_188_tr_1736589047	facs_188_tr_1736589047	שוואַרץ, לאה [שאַצקי]	לאה שוואַרץ	שוואַרץ	names_variant
P-5-facs_189_tr_1736589041	facs_189_tr_1736589041	שאַדאָווסקי, מאַקס (מרדכי)	מאַקס שאַדאָווסקי	מאַקס שאָדאָווסקי	names_variant
