person_id	xml_id	volume	heading	names_variants	birth_year	death_year	entry_type	candidate_db_ids	candidate_scores	candidate_names	decision	aligned_db_id	reviewer	reviewer_notes	reviewed_at
P-3-facs_338_tr_1756106571	facs_338_tr_1756106571	3	ראַטבלום, ישראל					2786|3817	1.000|0.400	ישראל ראָטבלום|יצחק ראָטבלום (רויטבּלום)					
P-3-facs_338_tr_1756106568	facs_338_tr_1756106568	3	ראַטבלום [רויטבלום], יצחק					3817|2786	1.000|0.875	יצחק ראָטבלום (רויטבּלום)|ישראל ראָטבלום					
P-3-facs_340_tr_1756106824	facs_340_tr_1756106824	3	זאַהאָוואַ, רוט [גאָלדשטיין)					3335|1844|897|1856|1855	1.000|0.778|0.667|0.667|0.667	רוט זאַהאַוואַ (גאָלדשטיין)|ב. גאָלדשטיין (ברוך)|דזשעני גאָלדשטיין|זינאַ גאָלדשטיין|שכר גאָלדשטיין					
P-3-facs_340_tr_1756106830	facs_340_tr_1756106830	3	פֿריינטליך-שעף, אָניטאָ [חנה]					1689	0.700	אַניטאַ פריינטלעך-שעף (חנה)					
P-3-facs_341_tr_1756106971	facs_341_tr_1756106971	3	לערער שפרה					2236|2235|366|3366|1827	1.000|0.600|0.333|0.333|0.333	שפרה לערער|מרים לערער|שפרה הורן|שפרה צייטלין|שפרה גאָלדענבּורג (האַזענבערג)					
P-3-facs_341_tr_1756106968	facs_341_tr_1756106968	3	וויטלער, בן ציון					3272	1.000	בן-ציון וויטלער					
P-3-facs_342_tr_1756107070	facs_342_tr_1756107070	3	ביראָ, פעלאַ [פֿיינרייך]					1318	1.000	פעלא בּירא (פיינרייך)					
P-3-facs_343_tr_1756107174	facs_343_tr_1756107174	3	שוואַרץ, סעם					2866|2861|3793|2864|2860	1.000|0.455|0.429|0.417|0.417	סעם שוואַרץ|לאה שוואַרץ (שאַצקי)|וויליאַם שוואַרץ|מאיר שוואַרץ|פעני שוואַרץ (גלאַזער, גרינבּערג)					
P-3-facs_343_tr_1756107173	facs_343_tr_1756107173	3	ראָזענטאָל, קלאַראַ					2783|2800|2801|2784|2156	1.000|0.571|0.533|0.533|0.533	קלאַראַ ראָזענטאַל|לייבּ ראָזענטאַל|סאַשאַַ ראָזענטאַל (פישנאָוו שמעיה)|יאַשאַ ראָזענטאַל (יעקב-בּער)|סאַשאַ ראָזענטאַל (פישנאָוו שמעיה)					
P-3-facs_345_r	facs_345_r	3	גרובער מירעלע								ALIGN	1518			
P-3-facs_345_tr_1756107437	facs_345_tr_1756107437	3	וויינראַט, י י [יצחק יוסף]					3225|672|3230|567|1052	1.000|0.667|0.333|0.333|0.333	י.י. וויינראָט (יצחק יוסף)|יצחק בר-יוסף|יוסף וויינשטאָק|יוסף רט|יוסף וויינשטאק					
P-3-facs_348_tr_1756107767	facs_348_tr_1756107767	3	פישמאַן, סילוויאַ					1662|1926|3043|1664|1663	1.000|0.400|0.375|0.333|0.333	סילוויאַ פישמאַן|סילוויאַ גראָסמאַן|סאַראַ סילוויאַ (גאָלדשטיין)|יוסף פישמאַן|יעקב פישמאַן					
P-3-facs_349_tr_1756107917	facs_349_tr_1756107917	3	קרייצבערג, בערטאָ [לעסער]					2153|2154	1.000|0.600	בערטאַ קרייצבערג (לעסער)|יאַשאַ קרייצבערג (סאַקסאַנסקי)					
P-3-facs_349_tr_1756107919	facs_349_tr_1756107919	3	פֿרידלענדער, מאַקס					1700|1699	0.625|0.450	מאַקס פרידלאַנדער|עדוואַרד פרידלענדער					
P-3-facs_349_tr_1756107920	facs_349_tr_1756107920	3	צווערלינג, יעטאַ					3437|3436	1.000|0.421	יעטאַ צווערלינג|סעמיואל צווערלינג					
P-3-facs_350_tr_1756108023	facs_350_tr_1756108023	3	לעוו, זיגמונט [אש-זעליג]					2246|3374|3365|2712|3331	1.000|0.643|0.571|0.500|0.400	זיגמונט לעוו (אשר זעליג)|לעוו זעווין|לעוו צייטלין (אהרון-לייבּ)|לעוו פּולווער|זעליג זאַבּאָלינסקי					
P-3-facs_351_tr_1756108349	facs_351_tr_1756108349	3	ראָזענצווייג, ראוז-לי					2803|2802	1.000|0.526	ראָוז-לי ראָזענצווייג|רעגינאַ ראָזענצווייג					
P-3-facs_351_tr_1756108353	facs_351_tr_1756108353	3	רוסקין, שמעון					2814	1.000	שמעון רוסקין					
P-3-facs_353_r_2	facs_353_r_2	3	טראָסבערג, משה					3030	0.615	משה שטראַסבערג					
P-3-facs_355_tr_1755856094	facs_355_tr_1755856094	3	רייזען, זלמן					785|2746|3654	1.000|0.455|0.357	זלמן רייזען|שרה רייזען|אברהם רייזען					
P-3-facs_359_tr_1755856143	facs_359_tr_1755856143	3	באַנוס, בען					1353	1.000	בּען בּאָנוס					
P-3-facs_359_tr_1755856144	facs_359_tr_1755856144	3	בערן [בערנהאָלין), מינאַ					1280|1430|1205	1.000|0.462|0.357	מינאַ בּערן (בערנהאָלץ)|מינאַ בּורשטין (האַלפּערן)|מינאַ אַקסעלראד (בּלייכמאַן)					
P-3-facs_372_r_4	facs_372_r_4	3	זינגער יעקב					2990|3350|3407|3409|2989	1.000|0.617|0.517|0.417|0.417	יעקב זינגער|יעקב זאַנגער|אַדעלאַ זינגער|יוסף זינגער|ישראל-יהושע זינגער					
P-3-facs_373_tr_1755856146	facs_373_tr_1755856146	3	ראָזען, מאַקס [מאַנעס ראָזענצווייג]					2775|2803|2802|3782|2774	1.000|0.500|0.500|0.364|0.364	מאַקס ראָזען|ראָוז-לי ראָזענצווייג|רעגינאַ ראָזענצווייג|לאה ראָזען|גערטאַ ראָזען					
P-3-facs_373_tr_1755856139	facs_373_tr_1755856139	3	באַרזעל, וואָלף [אייזענבערג]					1230|1605|1604|1603|1554	1.000|0.800|0.800|0.800|0.700	וואָלף בּאַרזעל (אייזענבערג)|אַוראָם אייזענבערג|אברהם אייזענבּערג|אהרון אייזענבערג|מאַיר אייזענבערג					
P-3-facs_374_tr_1755856111	facs_374_tr_1755856111	3	ניומאַן (ניימאַן], יעקב					2559|774|2563|2562|2561	1.000|0.667|0.667|0.667|0.667	יעקב ניומאַן (ניימאַן)|ניימאַן|יחזקאל-משה ניימאַן|יצחק ניימאַן|אהרן ניימאַן					
P-3-facs_374_r_1	facs_374_r_1	3	שולווייס, משה					2954|3171|1055	1.000|0.333|0.333	משה שולווייס|משה ווייספעלד|משה ווייספעלד					
P-3-facs_375_tr_1755856142	facs_375_tr_1755856142	3	שוואַרץ, מאָריס [אַברהם משה]					2863|1185|2866|2861|3147	1.000|0.455|0.385|0.385|0.367	מאָריס שוואַרץ|אברהם אַש (אברהם אווערבוך)|סעם שוואַרץ|לאה שוואַרץ (שאַצקי)|משה וואַרשע					
P-3-facs_396_r_1	facs_396_r_1	3	רעכצייט, סימאָר (שמעון ישעיהו]					2742|475|72	0.643|0.357|0.333	סימאָר רעכטצייט (שמעון, ישעיה)|נעמה ישעיהו|ישעיהו קורן					
P-3-facs_397_tr_1755856120	facs_397_tr_1755856120	3	קרעסין, מרים					2163	1.000	מרים קרעסין					
P-3-facs_398_r_2	facs_398_r_2	3	פישביין, כנימין					1651	0.846	בנימין פישביין					
P-3-facs_398_tr_1755856092	facs_398_tr_1755856092	3	באָזשיק, מאַקס [באָזשיקאָווסקי]					1374|1375|2820|1373	1.000|0.357|0.333|0.333	מאַקס בּאָזשיק (באזנשיקאָווסקי)|רייזל בּאָזשיק (לעוועבראָווסקאַ)|מאַקס שאַדאווסקי (מרדכי)|אַברהמלע בּאָזשיק					
P-3-facs_399_tr_1755856127	facs_399_tr_1755856127	3	באַזשיק, רייזל [לעוועבראווסקאַ]					1375|1374|1373	1.000|0.357|0.333	רייזל בּאָזשיק (לעוועבראָווסקאַ)|מאַקס בּאָזשיק (באזנשיקאָווסקי)|אַברהמלע בּאָזשיק					
P-3-facs_399_tr_1755856125	facs_399_tr_1755856125	3	זיגעלבוים, אַברהם					3438|3061|1018|3388	1.000|0.500|0.467|0.444	אברהם זיגעלבוים|אברהם טייעלבּוים (שלום, סעם)|אברהם טייעלבוים (שלום, סעם)|פּיניע זיגעלבוים					
P-3-facs_400_tr_1755856076	facs_400_tr_1755856076	3	רובין, יעקב					2809|2640|2808|2806|1705	1.000|0.525|0.500|0.500|0.500	יעקב רובין|רובין פּערקאָף|ראָזאַ רובין|מלך רובין|רובין פרידמאַן (מאיר רובין)					
P-3-facs_400_tr_1755856074	facs_400_tr_1755856074	3	פֿרידמאַן, רובין (מאיר רובין]					1705|1691|2809|2808|2807	1.000|0.571|0.543|0.543|0.543	רובין פרידמאַן (מאיר רובין)|פרידמאַַן|יעקב רובין|ראָזאַ רובין|מנחם רובין (עקהייזער, קייזער)					
P-3-facs_401_tr_1755856142	facs_401_tr_1755856142	3	אַדלער, דזשוליוס [יואל]					1124|1123|1122|988|987	1.000|0.692|0.543|0.471|0.471	דזשוליוס אַדלער (יואל)|יוליוס אַדלער|דזשוליא אַדלער|סטעלא אדלער|ישראל אדלער					
P-3-facs_401_tr_1755856147	facs_401_tr_1755856147	3	פעלד הערי					3483	1.000	הערי פעלד					
P-3-facs_402_tr_1755856047	facs_402_tr_1755856047	3	רומשינסקי, יוסף [רומשיסקי]					916	1.000	יוסף רומשינסקי (רומשיסקין)					
P-3-facs_415_tr_1755856164	facs_415_tr_1755856164	3	אוישער משה					2605	1.000	משה אוישער					
P-4-facs_11_r	facs_11_r	4	קאַליש, בערטאָ	בערטאַ קאַליך | בערטאָ קאַליש | בערטאַ קאָליש | קאַליך | קאַליש | קאָליש | ק. | מאָדאַם קאַליש | מאָדאָם קאָליש | מאָדאַם בערטאַ קאַליש | מאָדאַם בערטאָ קאַליש	1872	1939	performer	2068	1.000	בערטאַ קאַליש	ALIGN	2068			
P-4-facs_27_r_14	facs_27_r_14	4	אַניסמאַן, הערי	א.	1893	1950	performer	1157	1.000	הערי אַניסמאַן	ALIGN	1157			
P-4-facs_28_r	facs_28_r	4	שאצקי, יעקב, דר.	יעקב שאַצקי | קובעק | יעקב | ש.	1893	1956	writer	3586	1.000	יעקב שאַצקי	ALIGN	3586			
P-4-facs_34_r_1	facs_34_r_1	4	ריינהאָרט פעני [זלאטע-פֿייגע בראון]	פעני ריינהאָרט | מאַדאָם ריינהאָרט | פעני בראַון | פעני ריינהארט | פעני ריינארט | ר.	1874	1952	performer	2745	1.000	פעני ריינהאַרט	ALIGN	2745			
P-4-facs_35_r_2	facs_35_r_2	4	קאָרנבליט, ז[ישע]	ז. קאָרנבליט | קאָרנבליט | ז. הילעלסאָן | ק.	1872	1929	writer	2142	1.000	ז. קאָרנבליט (זישע)	ALIGN	2142			
P-4-facs_39_tr_1752612112	facs_39_tr_1752612112	4	ראָזענשטיין, סעמועל [שמואל]	ראָזענשטיין | שמואל | סאַמועל | ר. | מאַטינע איידל | דער נאָכמיטאָג-ליבלינג | יידישער רודאָלף וואָלענטינאָ | שמואל ראָזענשטיין | סאַמועל ראָזענשטיין	1879	1930	performer	2781	1.000	סעמועל ראָזענשטיין	ALIGN	2781			
P-4-facs_41_r_2	facs_41_r_2	4	ראָזענטאַל, מאַקס	מאַקס ראָזענטאַל | מאַקס ראָזענטאָל | ראָזענטאַל | ראָזענטאָל | מאַקס	1865	1938	performer				ALIGN	2046			
P-4-facs_43_r	facs_43_r	4	שאַרקאַנסקי, אַברהם מיכל	א. מ. שאַרקאַנסקי | שאַרקאַנסקי | אברהם מיכל שאַרקאַנסקי | ש. | מ. ש.	1869	1907	writer	696	1.000	אברהם-מיכל שאַרקאַנסקי	ALIGN	696			
P-4-facs_47_r_2	facs_47_r_2	4	ראַקאָוו, נ.	נחום ראַקאָוו | נ. ראַקאָוו	1866	1927	writer				ALIGN	1144			
P-4-facs_51_r	facs_51_r	4	קאַמראַש, וואָלף	ק. | וואָלף קאַמראַש | וואָלף קאַמראָש	1822		writer	3487	1.000	וואָלף קאַמראַש	ALIGN	3487			
P-4-facs_55_tr_1753681940	facs_55_tr_1753681940	4	צוקערמאַן, לייזער	צוקערמאַן | לייזער צוקערמאַן | אַליעזר עבך אַברהם | צ.	1850	1922	performer	3807	1.000	לייזער צוקערמאַן	ALIGN	3807			
P-4-facs_57_tr_1753681918	facs_57_tr_1753681918	4	ראָזענבערג, ישראל	ישראל ראָזענבערג | ראָזענבערג | ישראל ראָזנבערג | ר.			performer	3630|2776|598|2794|2793	1.000|1.000|0.889|0.889|0.889	ישראל ראָזענבּערג (רוסלאַנד)|ישראל ראָזענבּערג (אַמעריקע)|יהודה יודל ראזענבערג|טוביה-גדליה ראָזענבּערג|שרה (-שיינדל) ראָזענבּערג (הערמאַן)					
P-4-facs_59_tr_1753681938	facs_59_tr_1753681938	4	פֿיין, איידאָ (ראָבינאָוויטש]	איידאַ פיין | פ. | איידע פֿיין		1918	performer	1625	1.000	איידאַ פיין	ALIGN	1625			
P-4-facs_60_r_1	facs_60_r_1	4	קויפמאַן, הערשל	קויפמאַן | ק.	1880	1959	performer	2100	1.000	הערשל קויפמאַן	ALIGN	2100			
P-4-facs_60_tr_1753681919	facs_60_tr_1753681919	4	שוואַרץ, מאיר	מייער שוואַרץ | ש. | מ. שוואַרץ	1889		writer	2864	1.000	מאיר שוואַרץ	ALIGN	2864			
P-4-facs_63_tr_1753681916	facs_63_tr_1753681916	4	פורמאַן, נאָרמאַן	פ.	1901		administrator	1714	1.000	נאָרמאַן פורמאַן	ALIGN	1714			
P-4-facs_64_r_1	facs_64_r_1	4	פֿרידלענדער, עדוואַרד	פ.	1919		performer	1699	1.000	עדוואַרד פרידלענדער	ALIGN	1699			
P-4-facs_64_r_3	facs_64_r_3	4	העריס, אַל.	הערים | ה.	1892		performer	1973	1.000	אַל העריס	ALIGN	1973			
P-4-facs_65_tr_1753681954	facs_65_tr_1753681954	4	ראָזענבערג ישראל	ישראל ראָזענבערג | י. ראָזענבערג | ישראלקע שמש	1895		performer	2776	1.000	ישראל ראָזענבּערג (אַמעריקע)	ALIGN	2776			
P-4-facs_69_tr_1753681922	facs_69_tr_1753681922	4	קאַניעווסקי, אהרן	ק. | אהרן מאָליעס | אָרקאַניעוו | ר.	1890	1960	director_regisseur	2074	1.000	אהרן קאַניעווסקי	ALIGN	2074			
P-4-facs_69_r	facs_69_r	4	רוסאַטאָ, הענרי	ה. א. רוסאָטאָ | רוסאָטאָ | נעסווייזשסקי | ר.	1869	1925	composer	850	1.000	הענרי רוסאָטאַ (חיים נעסוויזשקי)	ALIGN	850			
P-4-facs_70_r	facs_70_r	4	פיינמאַן, זיגמונד	זיגמונד פיינמאַן | זיגמונט פיינמאַן | ס. פיינמאַן | ז. פיינמאַן | פ.	1862	1909	performer	714	1.000	זיגמונד פיינמאַן	ALIGN	714			
P-4-facs_79_tr_1753938272	facs_79_tr_1753938272	4	רויך, יעטאָ	ר.	1862	1908	performer	2768	1.000	יעטאַ רויך	ALIGN	2768			
P-4-facs_79_tr_1753938275	facs_79_tr_1753938275	4	שימאַנסקי (סיימאַן], אַברהם-שמואל	ש.	1882	1921	performer	2928	1.000	אברהם-שמואל שימאַנסקי (סיימאָן) (סיימאָן)	ALIGN	2928			
P-4-facs_79_tr_1753938273	facs_79_tr_1753938273	4	פֿריימאַן, פלאַראַ	פ.	1915		performer	1685	1.000	פלאָראַ פריימאַן	ALIGN	1685			
P-4-facs_80_tr_1753938276	facs_80_tr_1753938276	4	שילינג, סעם [שמחה]	סעם שילינג | ש. | שמחה שילינג	1868	1926	performer	2848	1.000	סעם שילינג (שמחה)	ALIGN	2848			
P-4-facs_82_tr_1753938284	facs_82_tr_1753938284	4	ראָזענפעלד, מאָריס [משה יעקב, אַלטער]	מאָריס ראָזענפעלד | ר. | ב.	1862	1923	writer	946	1.000	מאָריס ראָזענפֿעלד (משה-יעקב אַלטער)	ALIGN	946			
P-4-facs_85_tr_1753938252	facs_85_tr_1753938252	4	זיידמאַן, מאָריס	ז.	1884	1950	performer	3362	1.000	מאָריס זיידמאַן	ALIGN	3362			
P-4-facs_86_tr_1753938260	facs_86_tr_1753938260	4	שעהנגאַלד בעני	שעהנגאָלד | ש.	1881	1915	performer	2939	1.000	בעני שעהנגאָלד	ALIGN	2939			
P-4-facs_86_tr_1753938264	facs_86_tr_1753938264	4	האָכבאַן, אַברהם	אַברהם האָכבאַן | האָכבאַן | ה.	1893	1936	director_regisseur	2008	1.000	אברהם האָכבּאַן	ALIGN	2008			
P-4-facs_87_tr_1753938277	facs_87_tr_1753938277	4	שענקמאַן, זיגמונד (זיינוול]	זאַנוול שענקמאַן | שענקמאַן | ש.	1866	1932	performer	727	1.000	זיגמונד שענקמאַן (זיינוול)	ALIGN	727			
P-4-facs_88_tr_1753938255	facs_88_tr_1753938255	4	שענקמאַן, דוד (?]	דוד שענקמאַן | שענקמאַן | דער עלטערער שענקמאַן			performer	725	1.000	דוד שענקמאַן	ALIGN	725			
P-4-facs_89_tr_1753938268	facs_89_tr_1753938268	4	שטרענג, מאַקס	מאַקס שטרענג | שטרענג | ש.	1876	1928	performer	3032	1.000	מאַקס שטרענג	ALIGN	3032			
P-4-facs_89_tr_1753938266	facs_89_tr_1753938266	4	פֿרידמאַן, ראָזע	ראָזע פרידמאַן | בריינדעלע קאָזאַק | רייזיל בת ר' אַברהם פרידמאַן | מאָדאָם פֿרידמאַן | פ.		1918	performer	1706	1.000	ראָזע פרידמאַן	ALIGN	1706			
P-4-facs_91_tr_1753602024	facs_91_tr_1753602024	4	קאַרפּ, מאַקס	קאַרפּ | ברודער קאַרפּ | מאַקס קאַרפּ	1856	1898	performer	703	1.000	מאַקס קאַרפּ	ALIGN	703			
