mention_id	host_person_id	volume	host_xml_id	host_heading	name	gender	person_description	relation
M-3-facs_286_tr_1755674601-011	P-3-facs_286_tr_1755674601	3	facs_286_tr_1755674601	שלאָסבערג, יצחק	מינקאָווסקי	זכר		דער סוביעקט האָט דיריגירט די מוזיק וואָס ער האָט קאָמפּאָנירט.
M-3-facs_286_tr_1755674601-012	P-3-facs_286_tr_1755674601	3	facs_286_tr_1755674601	שלאָסבערג, יצחק	קאַמינסקי	זכר	פֿאַרמאָגט א יידישע טרופּע	דער סוביעקט איז געווען דיריגענט און קאָמפּאָזיטאָר אין זיין טרופּע.
M-3-facs_286_tr_1755674601-013	P-3-facs_286_tr_1755674601	3	facs_286_tr_1755674601	שלאָסבערג, יצחק	קאָמפּאַנעעץ	זכר	פֿאַרמאָגט א יידישע טרופּע	דער סוביעקט איז געווען דיריגענט און קאָמפּאָזיטאָר אין זיין טרופּע.
M-3-facs_286_tr_1755674601-014	P-3-facs_286_tr_1755674601	3	facs_286_tr_1755674601	שלאָסבערג, יצחק	יצחק אויערבאַך	זכר		"דער סוביעקט האָט באַאַרבעט די מוזיק צו זיין אָפּערעטע „בוסתנאי""."
M-3-facs_286_tr_1755674601-015	P-3-facs_286_tr_1755674601	3	facs_286_tr_1755674601	שלאָסבערג, יצחק	פּראָפ. הורוויץ	זכר		דער סוביעקט האָט באַאַרבעט די מוזיק צו זיינע אָפּערעטעס.
M-3-facs_286_tr_1755674601-016	P-3-facs_286_tr_1755674601	3	facs_286_tr_1755674601	שלאָסבערג, יצחק	מנחם	זכר		"דער סוביעקט האָט געשריבן אָריגינעלע קאָמפּאָזיציעס צו זיין פּיעסע „האַנקא""."
M-3-facs_286_tr_1755674601-017	P-3-facs_286_tr_1755674601	3	facs_286_tr_1755674601	שלאָסבערג, יצחק	יעקב וואַקסמאַן	זכר		דער סוביעקט האָט געשריבן אָריגינעלע קאָמפּאָזיציעס צו זיינע פּיעסן.
M-3-facs_286_tr_1755674601-018	P-3-facs_286_tr_1755674601	3	facs_286_tr_1755674601	שלאָסבערג, יצחק	מאָריס מאָשקאָוויטשן	זכר		דער סוביעקט האָט אויפֿגעשריבן דעם „מלאַכים-כאָר' פאַר אים.
M-3-facs_286_tr_1755674601-019	P-3-facs_286_tr_1755674601	3	facs_286_tr_1755674601	שלאָסבערג, יצחק	סיראָטאָ	זכר		"ער האָט זיך פֿאַרשאָפֿט אַ וועלט-נאָמען מיט דעם סוביעקטס קאָמפּאָזיציע „רצה""."
M-3-facs_286_tr_1755674601-020	P-3-facs_286_tr_1755674601	3	facs_286_tr_1755674601	שלאָסבערג, יצחק	ניטשע	זכר		דעם סוביעקטס קאָפּ האָט אָפֿט דערמאָנט אָן אים.
M-3-facs_286_tr_1755674601-021	P-3-facs_286_tr_1755674601	3	facs_286_tr_1755674601	שלאָסבערג, יצחק	אַרטור ניקיש	זכר		דעם סוביעקטס קאָפּ האָט אָפֿט דערמאָנט אָן אים.
M-3-facs_286_tr_1755674601-022	P-3-facs_286_tr_1755674601	3	facs_286_tr_1755674601	שלאָסבערג, יצחק	לעאָן זעלמאַן	זכר	דיריגענט און קאָמפּאָזיטאָר	ער האָט געגעבן אן אָפּשאַצונג וועגן דעם סוביעקט.
M-3-facs_286_tr_1755674601-023	P-3-facs_286_tr_1755674601	3	facs_286_tr_1755674601	שלאָסבערג, יצחק	לעוואָנדאָווסקין	זכר		לעאָן זעלמאַן פֿאַרגלייכט דעם סוביעקטס כאָרן מיט אים.
M-3-facs_286_tr_1755674601-024	P-3-facs_286_tr_1755674601	3	facs_286_tr_1755674601	שלאָסבערג, יצחק	זלמן זילבערצווייג	זכר		ער האָט באַמערקט וועגן דעם סוביעקט.
M-3-facs_286_tr_1755674601-025	P-3-facs_286_tr_1755674601	3	facs_286_tr_1755674601	שלאָסבערג, יצחק	מ. קיפּניס	זכר	זינגער און שרייבער, דער קדוש	ער האָט כאַראַקטעריזירט דעם סוביעקט אַלס דיריגענט.
M-3-facs_286_tr_1755674601-026	P-3-facs_286_tr_1755674601	3	facs_286_tr_1755674601	שלאָסבערג, יצחק	מ. גוטווערק	זכר	כאָר-דיריגענט	ער האָט געשריבן וועגן דעם סוביעקטס ליטורגישער מוזיק.
M-3-facs_286_tr_1755674601-027	P-3-facs_286_tr_1755674601	3	facs_286_tr_1755674601	שלאָסבערג, יצחק	סאָניא	נקבה	א יידישע פּרימאַדאָנע	זי איז געווען דעם סוביעקטס פֿרוי.
M-3-facs_286_tr_1755674601-028	P-3-facs_286_tr_1755674601	3	facs_286_tr_1755674601	שלאָסבערג, יצחק	מאַניאַ (מאָלי מאַרקאָ, מאַלי פיקוס, מרים שלאָסבערג)	נקבה	א יידישע שוישפּילערין	זי איז געווען דעם סוביעקטס טאָכטער.
M-3-facs_286_tr_1755674601-029	P-3-facs_286_tr_1755674601	3	facs_286_tr_1755674601	שלאָסבערג, יצחק	ליזע שלאַסבערג	נקבה	א יידישע שוישפּילערין	זי איז געווען דעם סוביעקטס טאָכטער.
M-3-facs_289_tr_1755803001-000	P-3-facs_289_tr_1755803001	3	facs_289_tr_1755803001	קראָהן, הערי [צבי-הערש]	עלטערן*		מעל-סוחרים	זיינען די עלטערן פֿון דעם סוביעקט.
M-3-facs_289_tr_1755803001-001	P-3-facs_289_tr_1755803001	3	facs_289_tr_1755803001	קראָהן, הערי [צבי-הערש]	יידישן לערער*	male		דער סוביעקט האָט ביי אים געלערנט.
M-3-facs_289_tr_1755803001-002	P-3-facs_289_tr_1755803001	3	facs_289_tr_1755803001	קראָהן, הערי [צבי-הערש]	סאָבסיי	male	וויינקעלערזינגער	איז געווען אַ חבר פֿון דעם סוביעקט אין זיינע יינגל-יאָרן.
M-3-facs_289_tr_1755803001-003	P-3-facs_289_tr_1755803001	3	facs_289_tr_1755803001	קראָהן, הערי [צבי-הערש]	פּערלמוטער	male	וויינקעלערזינגער	איז געווען אַ חבר פֿון דעם סוביעקט אין זיינע יינגל-יאָרן.
M-3-facs_289_tr_1755803001-004	P-3-facs_289_tr_1755803001	3	facs_289_tr_1755803001	קראָהן, הערי [צבי-הערש]	קראַן	male	וויינקעלערזינגער (נישט קיין קרוב)	איז געווען אַ חבר פֿון דעם סוביעקט אין זיינע יינגל-יאָרן.
M-3-facs_289_tr_1755803001-005	P-3-facs_289_tr_1755803001	3	facs_289_tr_1755803001	קראָהן, הערי [צבי-הערש]	גאָלדפֿאַדענס	male	מחבר פֿון דער פּיעסע „שולמית“	דער סוביעקט האָט אַראַנזשירט אַ יידישע אויפֿפֿירונג פֿון זיין פּיעסע.
M-3-facs_289_tr_1755803001-006	P-3-facs_289_tr_1755803001	3	facs_289_tr_1755803001	קראָהן, הערי [צבי-הערש]	יוסף דזשייקאָבסאַנס	male	האָט געהאַט אַ יידישער טרופּע	דער סוביעקט האָט געאַרבעט אין זיין יידישער טרופּע.
M-3-facs_289_tr_1755803001-007	P-3-facs_289_tr_1755803001	3	facs_289_tr_1755803001	קראָהן, הערי [צבי-הערש]	שוועסטער פֿון דוד קעסלער*	female		איז די פֿרוי פֿון דעם סוביעקט.
M-3-facs_289_tr_1755803001-008	P-3-facs_289_tr_1755803001	3	facs_289_tr_1755803001	קראָהן, הערי [צבי-הערש]	דוד קעסלער	male	האָט געהאַט אַ טעאַטער	דער סוביעקט איז געווען פֿאַרהייראָט מיט זיין שוועסטער און האָט באַקומען אַ שטעלע אין זיין טעאַטער.
M-3-facs_289_tr_1755803001-009	P-3-facs_289_tr_1755803001	3	facs_289_tr_1755803001	קראָהן, הערי [צבי-הערש]	יאָזער קעסלער	male	געעפֿנט אַ יידיש טעאַטער אין סט. לואיס צוזאַמען מיט דעם סוביעקט	איז געווען אַ שותף פֿון דעם סוביעקט אין עפֿענען אַ טעאַטער און האָט אויפגעפֿירט זיינע פּיעסעס.
M-3-facs_289_tr_1755803001-010	P-3-facs_289_tr_1755803001	3	facs_289_tr_1755803001	קראָהן, הערי [צבי-הערש]	מישע אָפּעלבוים	male	געשפּילט אַ טיטל-ראָל אין דעם סוביעקטס אָפּערעטע „יהודה און תמר“	האָט געשפּילט אין דעם סוביעקטס אָפּערעטע.
M-3-facs_289_tr_1755803001-011	P-3-facs_289_tr_1755803001	3	facs_289_tr_1755803001	קראָהן, הערי [צבי-הערש]	מיני אַקסעלראָד	female	געשפּילט אַ טיטל-ראָל אין דעם סוביעקטס אָפּערעטע „יהודה און תמר“	האָט געשפּילט אין דעם סוביעקטס אָפּערעטע.
M-3-facs_289_tr_1755803006-000	P-3-facs_289_tr_1755803006	3	facs_289_tr_1755803006	קעשיר איזידאָר [זישע קאַסירער]	זיידע*	זכר	שוחט	זיין זיידע האָט אים דערצויגן.
M-3-facs_289_tr_1755803006-001	P-3-facs_289_tr_1755803006	3	facs_289_tr_1755803006	קעשיר איזידאָר [זישע קאַסירער]	פֿאָטער*	זכר	שוחט אין אַ דערפל	ער איז פֿאַריתומט געוואָרן פֿון אים צו זעקס יאָר.
M-3-facs_289_tr_1755803006-002	P-3-facs_289_tr_1755803006	3	facs_289_tr_1755803006	קעשיר איזידאָר [זישע קאַסירער]	אַמעריקאַנער פעטערס*	זכר		זיי האָבן אים געבראַכט קיין אַמעריקע.
M-3-facs_289_tr_1755803006-003	P-3-facs_289_tr_1755803006	3	facs_289_tr_1755803006	קעשיר איזידאָר [זישע קאַסירער]	יעקב פּ. אַדלער	זכר	אַקטיאָר און רעזשיסער	ער איז געווען זיין רעזשיסער און קעשיר איז געווען זיין „פּאַטריאָט“.
M-3-facs_289_tr_1755803006-004	P-3-facs_289_tr_1755803006	3	facs_289_tr_1755803006	קעשיר איזידאָר [זישע קאַסירער]	בועז יאָנג	זכר		ער דערציילט וועגן אים אין זיינע זכרונות.
M-3-facs_289_tr_1755803006-005	P-3-facs_289_tr_1755803006	3	facs_289_tr_1755803006	קעשיר איזידאָר [זישע קאַסירער]	יאָשאַ ראָזענטאָל	זכר	פּאַטריאָט פֿון אַדלערן	ער איז געווען אַ חבר און אַ „פּאַטריאָט“ צוזאַמען מיט קעשירן.
M-3-facs_289_tr_1755803006-006	P-3-facs_289_tr_1755803006	3	facs_289_tr_1755803006	קעשיר איזידאָר [זישע קאַסירער]	טאָמאַשעווסקי	זכר		ער האָט געוואָלט קויפן אַ פּיעסע ביי גאָרדינען.
M-3-facs_289_tr_1755803006-007	P-3-facs_289_tr_1755803006	3	facs_289_tr_1755803006	קעשיר איזידאָר [זישע קאַסירער]	גאָרדין	זכר	דראַמאַטורג	קעשיר האָט געשפּילט אין זיינע פּיעסן.
M-3-facs_289_tr_1755803006-008	P-3-facs_289_tr_1755803006	3	facs_289_tr_1755803006	קעשיר איזידאָר [זישע קאַסירער]	יוסף רומשינסקי	זכר		ער דערציילט וועגן קעשירס איבערגעבנקייט צום טעאַטער.
M-3-facs_289_tr_1755803006-009	P-3-facs_289_tr_1755803006	3	facs_289_tr_1755803006	קעשיר איזידאָר [זישע קאַסירער]	ליזע	נקבה	שכנס טאָכטער	אַ כאַראַקטער אין אַ פּיעסע וואָס קעשיר האָט געזען.
M-3-facs_289_tr_1755803006-010	P-3-facs_289_tr_1755803006	3	facs_289_tr_1755803006	קעשיר איזידאָר [זישע קאַסירער]	בערטאָ קאַליש	נקבה	ענגלישע אַקטריסע	קעשיר איז געווען דער רעזשיסער פֿון איר רעפּערטואַר.
M-3-facs_289_tr_1755803006-011	P-3-facs_289_tr_1755803006	3	facs_289_tr_1755803006	קעשיר איזידאָר [זישע קאַסירער]	מאָריס שוואַרץ	זכר	רעזשיסער אין יידישן קונסט-טעאַטער	קעשיר האָט אָנגעהויבן ביי אים צו שפּילן אַלס פֿולשטענדיקער אַקטיאָר.
M-3-facs_289_tr_1755803006-012	P-3-facs_289_tr_1755803006	3	facs_289_tr_1755803006	קעשיר איזידאָר [זישע קאַסירער]	סאַראַ אַדלער	נקבה	אַקטריסע	ער האָט געשפּילט מיט איר אין נאָוועלטי טעאַטער.
M-3-facs_289_tr_1755803006-013	P-3-facs_289_tr_1755803006	3	facs_289_tr_1755803006	קעשיר איזידאָר [זישע קאַסירער]	רודאָלף שילדקרויט	זכר	אַקטיאָר	ער האָט געשפּילט מיט אים אין נאָוועלטי טעאַטער.
M-3-facs_289_tr_1755803006-014	P-3-facs_289_tr_1755803006	3	facs_289_tr_1755803006	קעשיר איזידאָר [זישע קאַסירער]	דר. א. מוקדוני	זכר	קריטיקער	ער האָט געשריבן קריטיק וועגן קעשירס שפּילן.
M-3-facs_289_tr_1755803006-015	P-3-facs_289_tr_1755803006	3	facs_289_tr_1755803006	קעשיר איזידאָר [זישע קאַסירער]	א. ה. ביאלין	זכר	שריפטשטעלער	ער שרייבט וועגן קעשירן אין זיין בוך.
M-3-facs_289_tr_1755803006-016	P-3-facs_289_tr_1755803006	3	facs_289_tr_1755803006	קעשיר איזידאָר [זישע קאַסירער]	איזידאָר בוזעט	זכר		ער האָט צוזאַמען מיט קעשירן איבערגענומען דאָס מעקינלי סקווער טעאַטער.
M-3-facs_289_tr_1755803006-017	P-3-facs_289_tr_1755803006	3	facs_289_tr_1755803006	קעשיר איזידאָר [זישע קאַסירער]	ראָזעטאַ ביאַליס	נקבה	אַקטריסע	זי האָט געשפּילט מיט אים אין עטלעכע פּיעסן און פֿילמען.
M-3-facs_289_tr_1755803006-018	P-3-facs_289_tr_1755803006	3	facs_289_tr_1755803006	קעשיר איזידאָר [זישע קאַסירער]	יעקב באַטאָשאַנסקי	זכר	שרייבער	ער שרייבט וועגן קעשירס גאַסטשפּילן אין בוענאָס איירעס.
M-3-facs_289_tr_1755803006-019	P-3-facs_289_tr_1755803006	3	facs_289_tr_1755803006	קעשיר איזידאָר [זישע קאַסירער]	דר. ל. זשיטניצקי	זכר		ער שרייבט וועגן קעשירס ראָלע אין „מיעשטשאַניע“.
M-3-facs_289_tr_1755803006-020	P-3-facs_289_tr_1755803006	3	facs_289_tr_1755803006	קעשיר איזידאָר [זישע קאַסירער]	ש. ראָזשאַנסקי	זכר		ער כאַראַקטעריזירט קעשירס רעאַליסטישן שפּילן.
M-3-facs_289_tr_1755803006-021	P-3-facs_289_tr_1755803006	3	facs_289_tr_1755803006	קעשיר איזידאָר [זישע קאַסירער]	יעקב בן-עמי	זכר	דירעקטאָר פֿון יידישן פֿאָלקס-טעאַטער	קעשיר האָט געשפּילט אין זיין טעאַטער.
M-3-facs_289_tr_1755803006-022	P-3-facs_289_tr_1755803006	3	facs_289_tr_1755803006	קעשיר איזידאָר [זישע קאַסירער]	יוסף גרין	זכר	דירעקטאָר פֿון יידישן פֿאָלקס-טעאַטער	קעשיר האָט געשפּילט אין זיין טעאַטער.
M-3-facs_289_tr_1755803006-023	P-3-facs_289_tr_1755803006	3	facs_289_tr_1755803006	קעשיר איזידאָר [זישע קאַסירער]	חנה אָפּעל	נקבה	אַקטריסע	זי האָט געשפּילט מיט אים אין פֿילם „געבראָכענע הערצער“.
M-3-facs_289_tr_1755803006-024	P-3-facs_289_tr_1755803006	3	facs_289_tr_1755803006	קעשיר איזידאָר [זישע קאַסירער]	חיים טויבער	זכר		קעשיר האָט געשפּילט אין זיין פֿילם „דער יידישער ניגון“.
M-3-facs_289_tr_1755803006-025	P-3-facs_289_tr_1755803006	3	facs_289_tr_1755803006	קעשיר איזידאָר [זישע קאַסירער]	עדגאָר דזש. אולמער	זכר	רעזשיסער	ער האָט רעזשיסירט דעם פֿילם „די קליאַטשע“ וואו קעשיר האָט געשפּילט.
M-3-facs_289_tr_1755803006-026	P-3-facs_289_tr_1755803006	3	facs_289_tr_1755803006	קעשיר איזידאָר [זישע קאַסירער]	וואָלף מערקור	זכר	טעכנישער אַסיסטענט	ער האָט געאַרבעט אויפֿן פֿילם „די קליאַטשע“ מיט קעשירן.
