xml_id	person_id	heading	draft_decision	draft_aligned_db_id	draft_merge_xml_id	confidence	rationale	raw
facs_172_tr_1736589034	P-5-facs_172_tr_1736589034	זעלווער משה	ALIGN	3372		high	Exact name match at score 1.0; birth and death years align with the period of this performer.	"{""draft_decision"": ""ALIGN"", ""draft_aligned_db_id"": ""3372"", ""draft_merge_xml_id"": """", ""confidence"": ""high"", ""rationale"": ""Exact name match at score 1.0; birth and death years align with the period of this performer.""}"
facs_229_tr_1739222567	P-5-facs_229_tr_1739222567	גאָלדפֿאַרב, שמואל	MERGE		facs_204_tr_1741260321	high	Identical name and matching birth year 1891 in volume 1; both entries describe the same performer, written twice by Zylbercweig.	"{""draft_decision"": ""MERGE"", ""draft_aligned_db_id"": """", ""draft_merge_xml_id"": ""facs_204_tr_1741260321"", ""confidence"": ""high"", ""rationale"": ""Identical name and matching birth year 1891 in volume 1; both entries describe the same performer, written twice by Zylbercweig.""}"
facs_270_tr_1739220577	P-5-facs_270_tr_1739220577	דייכעס לייזע	NEW			high	Clear specific entry with birth/death years, but no matching candidates in DB or other volumes; likely a unique person not yet indexed.	"{""draft_decision"": ""NEW"", ""draft_aligned_db_id"": """", ""draft_merge_xml_id"": """", ""confidence"": ""high"", ""rationale"": ""Clear specific entry with birth/death years, but no matching candidates in DB or other volumes; likely a unique person not yet indexed.""}"
facs_271_tr_1739221101	P-5-facs_271_tr_1739221101	קופּערמאַן, סאַמועל	ALIGN	2171		high	Exact name match at 1.0; dedup candidate in vol 4 confirms the person with consistent heading; no contradictory signals.	"{""draft_decision"": ""ALIGN"", ""draft_aligned_db_id"": ""2171"", ""draft_merge_xml_id"": """", ""confidence"": ""high"", ""rationale"": ""Exact name match at 1.0; dedup candidate in vol 4 confirms the person with consistent heading; no contradictory signals.""}"
facs_271_tr_1739221089	P-5-facs_271_tr_1739221089	ליבגאָלד, באַסיע	ALIGN	2290		high	Exact name match to DB candidate 2290; dedup candidate in vol 2 confirms the identity; death year 1942 is consistent.	"{""draft_decision"": ""ALIGN"", ""draft_aligned_db_id"": ""2290"", ""draft_merge_xml_id"": """", ""confidence"": ""high"", ""rationale"": ""Exact name match to DB candidate 2290; dedup candidate in vol 2 confirms the identity; death year 1942 is consistent.""}"
facs_276_tr_1739221992	P-5-facs_276_tr_1739221992	לעווין, חנה	MERGE	2257	facs_181_r_8	high	Exact match for DB id 2257; also matches Vol 2 entry with same name and birth year 1894.	"{""draft_decision"": ""MERGE"", ""draft_aligned_db_id"": ""2257"", ""draft_merge_xml_id"": ""facs_181_r_8"", ""confidence"": ""high"", ""rationale"": ""Exact match for DB id 2257; also matches Vol 2 entry with same name and birth year 1894.""}"
facs_296_tr_1739220884	P-5-facs_296_tr_1739220884	ראָטשיין, שאַיעלע	ALIGN	3448		high	Exact name match at score 1.0; birth and death years (1870-1942) are consistent with DB record; no competing candidates.	"{""draft_decision"": ""ALIGN"", ""draft_aligned_db_id"": ""3448"", ""draft_merge_xml_id"": """", ""confidence"": ""high"", ""rationale"": ""Exact name match at score 1.0; birth and death years (1870-1942) are consistent with DB record; no competing candidates.""}"
facs_347_r_5	P-5-facs_347_r_5	שקליאַר,	DISAMBIG			low	Bare surname with no dates or variants; while db_id 2930 is a surname match, context is insufficient to verify identity.	"{""draft_decision"": ""DISAMBIG"", ""draft_aligned_db_id"": """", ""draft_merge_xml_id"": """", ""confidence"": ""low"", ""rationale"": ""Bare surname with no dates or variants; while db_id 2930 is a surname match, context is insufficient to verify identity.""}"
facs_347_r_2	P-5-facs_347_r_2	ליפשיץ,	DISAMBIG			low	Bare surname heading with no given name, dates, or variants to distinguish between multiple same-surname candidates in the DB.	"{""draft_decision"": ""DISAMBIG"", ""draft_aligned_db_id"": """", ""draft_merge_xml_id"": """", ""confidence"": ""low"", ""rationale"": ""Bare surname heading with no given name, dates, or variants to distinguish between multiple same-surname candidates in the DB.""}"
facs_347_r_1	P-5-facs_347_r_1	יאַפע, יאַקוב,	ALIGN	3313		high	Exact name match at score 1.0; no conflicting data or competing candidates for this specific given name.	"{""draft_decision"": ""ALIGN"", ""draft_aligned_db_id"": ""3313"", ""draft_merge_xml_id"": """", ""confidence"": ""high"", ""rationale"": ""Exact name match at score 1.0; no conflicting data or competing candidates for this specific given name.""}"
facs_373_r_6	P-5-facs_373_r_6	וויקטאָראָוו, ווייטיא (אביגדור),	ALIGN	3182		high	Heading matches DB hebname 3182 including the bracketed Hebrew name 'Avigdor'; variant notes he is the son of Berl Vaksman (DB 3134).	"{""draft_decision"": ""ALIGN"", ""draft_aligned_db_id"": ""3182"", ""draft_merge_xml_id"": """", ""confidence"": ""high"", ""rationale"": ""Heading matches DB hebname 3182 including the bracketed Hebrew name 'Avigdor'; variant notes he is the son of Berl Vaksman (DB 3134).""}"
facs_423_r_4	P-5-facs_423_r_4	רובינשטיין, נחום,	ALIGN	2810		high	Exact name match at score 1.0; no conflicting data or close candidates.	"{""draft_decision"": ""ALIGN"", ""draft_aligned_db_id"": ""2810"", ""draft_merge_xml_id"": """", ""confidence"": ""high"", ""rationale"": ""Exact name match at score 1.0; no conflicting data or close candidates.""}"
facs_438_r_2	P-5-facs_438_r_2	בעלעזאָווסקי, נחום,	ALIGN	1245		high	Exact name match at score 1.0; 'composer' type likely matches Nachum Belezavsky (prominent musician); no competing candidates.	"{""draft_decision"": ""ALIGN"", ""draft_aligned_db_id"": ""1245"", ""draft_merge_xml_id"": """", ""confidence"": ""high"", ""rationale"": ""Exact name match at score 1.0; 'composer' type likely matches Nachum Belezavsky (prominent musician); no competing candidates.""}"
facs_438_r_3	P-5-facs_438_r_3	דאָווידאָוו, דאָוויד,	ALIGN	3820		high	Exact name match at 1.0; DB candidate 3820 (Davidov I) is the standard match for this heading; 3821 represents a different individual (Ratsik).	"{""draft_decision"": ""ALIGN"", ""draft_aligned_db_id"": ""3820"", ""draft_merge_xml_id"": """", ""confidence"": ""high"", ""rationale"": ""Exact name match at 1.0; DB candidate 3820 (Davidov I) is the standard match for this heading; 3821 represents a different individual (Ratsik).""}"
facs_438_r_4	P-5-facs_438_r_4	זעלדיטש יאקאוו	ALIGN	3368		high	Exact name match at score 1.0; DB hebname יאַקאָוו זעלדיטש matches heading perfectly; other candidates are distant matches.	"{""draft_decision"": ""ALIGN"", ""draft_aligned_db_id"": ""3368"", ""draft_merge_xml_id"": """", ""confidence"": ""high"", ""rationale"": ""Exact name match at score 1.0; DB hebname יאַקאָוו זעלדיטש matches heading perfectly; other candidates are distant matches.""}"
facs_438_r_16	P-5-facs_438_r_16	בראדסקי	DISAMBIG			low	Bare surname; three same-surname DB rows tie at 0.714 and the entry has no given name or dates to discriminate between them.	"{""draft_decision"": ""DISAMBIG"", ""draft_aligned_db_id"": """", ""draft_merge_xml_id"": """", ""confidence"": ""low"", ""rationale"": ""Bare surname; three same-surname DB rows tie at 0.714 and the entry has no given name or dates to discriminate between them.""}"
facs_438_r_10	P-5-facs_438_r_10	רינסלער,	ALIGN	2761		high	Heading is a bare surname matching the only DB candidate for this rare name at a high similarity score.	"{""draft_decision"": ""ALIGN"", ""draft_aligned_db_id"": ""2761"", ""draft_merge_xml_id"": """", ""confidence"": ""high"", ""rationale"": ""Heading is a bare surname matching the only DB candidate for this rare name at a high similarity score.""}"
facs_438_r_15	P-5-facs_438_r_15	לאנדאָ שמעון,	ALIGN	2186		high	Full name match to DB hebname at score 1.0; other surname-only matches score significantly lower.	"{""draft_decision"": ""ALIGN"", ""draft_aligned_db_id"": ""2186"", ""draft_merge_xml_id"": """", ""confidence"": ""high"", ""rationale"": ""Full name match to DB hebname at score 1.0; other surname-only matches score significantly lower.""}"
facs_438_r_20	P-5-facs_438_r_20	לעאָנאָוו, לעאָניד,	ALIGN	2234		high	Exact name match at score 1.0; no conflicting data for birth/death years; Leonid Leonov (2234) is the only strong candidate.	"{""draft_decision"": ""ALIGN"", ""draft_aligned_db_id"": ""2234"", ""draft_merge_xml_id"": """", ""confidence"": ""high"", ""rationale"": ""Exact name match at score 1.0; no conflicting data for birth/death years; Leonid Leonov (2234) is the only strong candidate.""}"
facs_438_r_22	P-5-facs_438_r_22	דוליצקאיא, מאניאַ,	ALIGN	3508		high	Exact name match at 1.0; unique DB candidate; performer entry type is consistent with Zylbercweig's coverage.	"{""draft_decision"": ""ALIGN"", ""draft_aligned_db_id"": ""3508"", ""draft_merge_xml_id"": """", ""confidence"": ""high"", ""rationale"": ""Exact name match at 1.0; unique DB candidate; performer entry type is consistent with Zylbercweig's coverage.""}"
facs_438_r_12	P-5-facs_438_r_12	מיידעלמאַן, באָריס,	ALIGN	2453		high	Full name exact match to DB hebname at score 1.0; no contradictory data for the dates provided.	"{""draft_decision"": ""ALIGN"", ""draft_aligned_db_id"": ""2453"", ""draft_merge_xml_id"": """", ""confidence"": ""high"", ""rationale"": ""Full name exact match to DB hebname at score 1.0; no contradictory data for the dates provided.""}"
facs_438_r_14	P-5-facs_438_r_14	גאַרדאַן, הערשל.	ALIGN	1866		high	Exact name match at 1.0 (vowel variation גאַרדאַן/גאָרדאָן is standard); birth year 1912 matches many sources for Hershl Gordon.	"{""draft_decision"": ""ALIGN"", ""draft_aligned_db_id"": ""1866"", ""draft_merge_xml_id"": """", ""confidence"": ""high"", ""rationale"": ""Exact name match at 1.0 (vowel variation גאַרדאַן/גאָרדאָן is standard); birth year 1912 matches many sources for Hershl Gordon.""}"
facs_446_r_2	P-5-facs_446_r_2	ראָטשטיין פעליאַ	ALIGN	2788		high	Exact name match at score 1.0; no conflicting candidates or dedup entries.	"{""draft_decision"": ""ALIGN"", ""draft_aligned_db_id"": ""2788"", ""draft_merge_xml_id"": """", ""confidence"": ""high"", ""rationale"": ""Exact name match at score 1.0; no conflicting candidates or dedup entries.""}"
facs_548_r_4	P-5-facs_548_r_4	שמאַיען, נחמיה,	ALIGN	2933		high	Exact name match at score 1.0; no conflicting data for this specific performer.	"{""draft_decision"": ""ALIGN"", ""draft_aligned_db_id"": ""2933"", ""draft_merge_xml_id"": """", ""confidence"": ""high"", ""rationale"": ""Exact name match at score 1.0; no conflicting data for this specific performer.""}"
facs_548_r_5	P-5-facs_548_r_5	ביעגון,	DEFER			low	Bare surname with no given name, dates, or candidates; insufficient data to identify a specific individual without entry text.	"{""draft_decision"": ""DEFER"", ""draft_aligned_db_id"": """", ""draft_merge_xml_id"": """", ""confidence"": ""low"", ""rationale"": ""Bare surname with no given name, dates, or candidates; insufficient data to identify a specific individual without entry text.""}"
facs_548_r_3	P-5-facs_548_r_3	סטאַרקעוויטש,	ALIGN	3021		high	Heading is a bare surname matching the only DB candidate for this rare name at 0.636; no competing candidates or dates to contradict.	"{""draft_decision"": ""ALIGN"", ""draft_aligned_db_id"": ""3021"", ""draft_merge_xml_id"": """", ""confidence"": ""high"", ""rationale"": ""Heading is a bare surname matching the only DB candidate for this rare name at 0.636; no competing candidates or dates to contradict.""}"
facs_548_r_10	P-5-facs_548_r_10	ליכטענשטיין,	DISAMBIG			low	Bare surname heading with no given name, dates, or variants; multiple DB candidates share the surname, making specific alignment impossible without context.	"{""draft_decision"": ""DISAMBIG"", ""draft_aligned_db_id"": """", ""draft_merge_xml_id"": """", ""confidence"": ""low"", ""rationale"": ""Bare surname heading with no given name, dates, or variants; multiple DB candidates share the surname, making specific alignment impossible without context.""}"
facs_558_tr_1739222068	P-5-facs_558_tr_1739222068	זעלמאַן, לעאָן	MERGE		facs_414_tr_1739715068	high	Identical heading and 1880 birth year in volume 1; Lexicon write-up repeated. No DB candidates match the surname.	"{""draft_decision"": ""MERGE"", ""draft_aligned_db_id"": """", ""draft_merge_xml_id"": ""facs_414_tr_1739715068"", ""confidence"": ""high"", ""rationale"": ""Identical heading and 1880 birth year in volume 1; Lexicon write-up repeated. No DB candidates match the surname.""}"
facs_558_tr_1739222086	P-5-facs_558_tr_1739222086	יידיש טעאַטער אין דער געטאָ פֿון פּיעטריקאָוו טריבונאַלני	NEW			medium	Heading is a collective/topical title; variant provides a specific name (Mordkhe-Meir Leyzerovitsh) not found in the DB candidates.	"{""draft_decision"": ""NEW"", ""draft_aligned_db_id"": """", ""draft_merge_xml_id"": """", ""confidence"": ""medium"", ""rationale"": ""Heading is a collective/topical title; variant provides a specific name (Mordkhe-Meir Leyzerovitsh) not found in the DB candidates.""}"
