transkribus_url	transkribus_url	current_type	value	value_in_context	type_source	flag	comments
https://app.transkribus.org/collection/18874/doc/828424/edit?pageNr=8	https://app.transkribus.org/collection/18874/doc/828424/edit?pageNr=8	entrance	(קוּמט אַרַיין).	מארְטהאַ (קוּמט אַרַיין).	heuristic first-pass (auto annotations + songs 2026-05-1)	review	
https://app.transkribus.org/collection/18874/doc/828424/edit?pageNr=8	https://app.transkribus.org/collection/18874/doc/828424/edit?pageNr=8	delivery	(ווֵיינְט).	מאַרטהא → ווֶעלֶען מִיך אִין גרוּבּ אַריינטרייבּען (ווֵיינְט).	rule:auto-resolve lexicon		
https://app.transkribus.org/collection/18874/doc/828424/edit?pageNr=9	https://app.transkribus.org/collection/18874/doc/828424/edit?pageNr=9	exit	(אָבּ).	וולאַד → אַייער שׁמֶערְץ צוּ לִינְדֶערְן, אַדיע! (אָבּ).	Claude-session annotator (YiDraCor Phase-4 annotation 20)	review	
https://app.transkribus.org/collection/18874/doc/828424/edit?pageNr=10	https://app.transkribus.org/collection/18874/doc/828424/edit?pageNr=10	business	(פֿאַלט	זִי גֶעשׁרִיען: מֶערְדֶערִין, מֶערְדֶערִין! גיִט מיִר אָבּ מַיין קִינְד. (פֿאַלט.	Claude-session annotator (YiDraCor Phase-4 annotation 20)	review	
https://app.transkribus.org/collection/18874/doc/828424/edit?pageNr=10	https://app.transkribus.org/collection/18874/doc/828424/edit?pageNr=10	delivery	ווֵיינְט).	ווֵיינְט).	rule:auto-resolve lexicon		
https://app.transkribus.org/collection/18874/doc/828424/edit?pageNr=10	https://app.transkribus.org/collection/18874/doc/828424/edit?pageNr=10	entrance	(עֶס קוּמען אַריין: רב, הֶענֶעלֶע, זַאַסלאַוועק)	(עֶס קוּמען אַריין: רב, הֶענֶעלֶע, זַאַסלאַוועק)	rule:auto-resolve lexicon		
https://app.transkribus.org/collection/18874/doc/828424/edit?pageNr=10	https://app.transkribus.org/collection/18874/doc/828424/edit?pageNr=10	exit	(אָב).	זאַסל → גראַף, אַז איִהר זֶענְט דָא (אָב).	heuristic first-pass (auto annotations + songs 2026-05-1)	review	
https://app.transkribus.org/collection/18874/doc/828424/edit?pageNr=10	https://app.transkribus.org/collection/18874/doc/828424/edit?pageNr=10	business	(בּיי דעֶר טהִיר)	מארְטהא → שְׁוֶוער מיִט אִיהם צוּ רעֶדעֶן, זַייט פארזִיכטִיג (בּיי דעֶר טהִיר) זַייט	Claude-session annotator (YiDraCor Phase-4 annotation 20)	review	
https://app.transkribus.org/collection/18874/doc/828424/edit?pageNr=10	https://app.transkribus.org/collection/18874/doc/828424/edit?pageNr=10	exit	(אָב).	מארְטהא → פארְזִיכטִיג (אָב).	heuristic first-pass (auto annotations + songs 2026-05-1)	review	
https://app.transkribus.org/collection/18874/doc/828424/edit?pageNr=10	https://app.transkribus.org/collection/18874/doc/828424/edit?pageNr=10	business	(קוּמט צוּרִיק).	הֶענ → זַאַסלאַוועק (קוּמט צוּרִיק).	heuristic first-pass (auto annotations + songs 2026-05-1)	review	
https://app.transkribus.org/collection/18874/doc/828424/edit?pageNr=10	https://app.transkribus.org/collection/18874/doc/828424/edit?pageNr=10	exit	(אָבּ).	רב → בּיז איִך וֶועל בּשלום צוּריקקוּמען (אָבּ).	heuristic first-pass (auto annotations + songs 2026-05-1)	review	
https://app.transkribus.org/collection/18874/doc/828424/edit?pageNr=11	https://app.transkribus.org/collection/18874/doc/828424/edit?pageNr=11	business	(זִי וואַרפט אִיהם אַראָבּ פוּן אַ טרֶעבּ).	זאַסל → וויל קושֶׁען. (זִי וואַרפט אִיהם אַראָבּ פוּן אַ טרֶעבּ).	person:Judith (web UI)		
https://app.transkribus.org/collection/18874/doc/828424/edit?pageNr=11	https://app.transkribus.org/collection/18874/doc/828424/edit?pageNr=11	entrance	(קוּמט אַריין).	זאַסל → וולאַדיסלאַוו (קוּמט אַריין).	person:Judith (web UI)		
https://app.transkribus.org/collection/18874/doc/828424/edit?pageNr=11	https://app.transkribus.org/collection/18874/doc/828424/edit?pageNr=11	exit	(אָב)	זאסל: איִך האָבּ מִיך פערטשעפּעט אָן אַ סלוּפּ. (אָב)	rule:auto-resolve lexicon		
https://app.transkribus.org/collection/18874/doc/828424/edit?pageNr=12	https://app.transkribus.org/collection/18874/doc/828424/edit?pageNr=12	business	(גֶערוִישׁ הִינְטֶער דיִ קולִיסֶען. רב, שְׁרֵייט).	וולאַד → (גֶערוִישׁ הִינְטֶער דיִ קולִיסֶען. רב, שְׁרֵייט).	Claude-session annotator (YiDraCor Phase-4 annotation 20)	review	
https://app.transkribus.org/collection/18874/doc/828424/edit?pageNr=12	https://app.transkribus.org/collection/18874/doc/828424/edit?pageNr=12	business	(אִינְטֶען)	פֶעט: (אִינְטֶען) סאפרִיסטִי!	Claude-session annotator (YiDraCor Phase-4 annotation 20)	review	
https://app.transkribus.org/collection/18874/doc/828424/edit?pageNr=12	https://app.transkribus.org/collection/18874/doc/828424/edit?pageNr=12	exit	(אָבּ).	וולאַד → גֶעשֶׁעהֶען (אָבּ). (רב לויפֿט אַריין. פּעט: שְׁלָאגְט מיִט אַ בּייטש).	Claude-session annotator (YiDraCor Phase-4 annotation 20)	review	
https://app.transkribus.org/collection/18874/doc/828424/edit?pageNr=12	https://app.transkribus.org/collection/18874/doc/828424/edit?pageNr=12	business	(רב לויפֿט אַריין. פּעט: שְׁלָאגְט מיִט אַ בּייטש).	וולאַד → גֶעשֶׁעהֶען (אָבּ). (רב לויפֿט אַריין. פּעט: שְׁלָאגְט מיִט אַ בּייטש).	Claude-session annotator (YiDraCor Phase-4 annotation 20)	review	
https://app.transkribus.org/collection/18874/doc/828424/edit?pageNr=13	https://app.transkribus.org/collection/18874/doc/828424/edit?pageNr=13	business	(וועהרֶענְד דֶעם געזאַנג, שְׁלָאָגט דעֶר גראַף דֶעם רבּ מיִט	ביידע → (וועהרֶענְד דֶעם געזאַנג, שְׁלָאָגט דעֶר גראַף דֶעם רבּ מיִט	Claude-session annotator (YiDraCor annotate pass (additi)	review	
https://app.transkribus.org/collection/18874/doc/828424/edit?pageNr=13	https://app.transkribus.org/collection/18874/doc/828424/edit?pageNr=13	business	אַ בּייטשעל).	ביידע → אַ בּייטשעל).	Claude-session annotator (YiDraCor annotate pass (additi)	review	
https://app.transkribus.org/collection/18874/doc/828424/edit?pageNr=13	https://app.transkribus.org/collection/18874/doc/828424/edit?pageNr=13	setting	(פֿאָרהאַנג פֿאַלט.)	ביידע → (פֿאָרהאַנג פֿאַלט.)	rule:auto-resolve lexicon		
https://app.transkribus.org/collection/18874/doc/828424/edit?pageNr=14	https://app.transkribus.org/collection/18874/doc/828424/edit?pageNr=14	setting	(א אסיפה בּיים רב).	(א אסיפה בּיים רב).	rule:opening-setting (ST7b)		
https://app.transkribus.org/collection/18874/doc/828424/edit?pageNr=14	https://app.transkribus.org/collection/18874/doc/828424/edit?pageNr=14	exit	(אַלע אָבּ).	קאָהר → אָה, גאָט, אָה, הער אוּנז צוּ (אַלע אָבּ).	Claude-session annotator (YiDraCor annotate pass (additi)	review	
https://app.transkribus.org/collection/18874/doc/828424/edit?pageNr=14	https://app.transkribus.org/collection/18874/doc/828424/edit?pageNr=14	business	(זיצט).	רב → אוּנז רחמנוֹת אוּן לייז אוּנז אויס פֿוּן דֶעם בּיטערן גלוּת (זיצט).	Claude-session annotator (YiDraCor annotate pass (additi)	review	
https://app.transkribus.org/collection/18874/doc/828424/edit?pageNr=14	https://app.transkribus.org/collection/18874/doc/828424/edit?pageNr=14	business	(הִינְטֶער קולִיסֶען)	שפּרינצע: (הִינְטֶער קולִיסֶען) אַ סוֹף מוּז הַיינְט נֶעהמֶען,	Claude-session annotator (YiDraCor annotate pass (additi)	review	
https://app.transkribus.org/collection/18874/doc/828424/edit?pageNr=15	https://app.transkribus.org/collection/18874/doc/828424/edit?pageNr=15	business	(אריין)	שפּריעצע: (אריין) בּיזט אַ מבִּין, נאָר עֶר קנייפּט מִיך.	Claude-session annotator (YiDraCor annotate pass (additi)	review	
https://app.transkribus.org/collection/18874/doc/828424/edit?pageNr=15	https://app.transkribus.org/collection/18874/doc/828424/edit?pageNr=15	business	(טהוט⸗	שפּרינצע → קנייַפּען. ער האָט מיִר געמאַכט בּלאהע צַייכֶענְס אוֹיף דיִ הֶענְד (טהוט⸗	Claude-session annotator (YiDraCor annotate pass (additi)	review	
https://app.transkribus.org/collection/18874/doc/828424/edit?pageNr=15	https://app.transkribus.org/collection/18874/doc/828424/edit?pageNr=15	business	אויס אַ האַלבּע בּלוּזע, בּעווייזט דיִ האַנד).	שפּרינצע → אויס אַ האַלבּע בּלוּזע, בּעווייזט דיִ האַנד).	Claude-session annotator (YiDraCor annotate pass (additi)	review	
https://app.transkribus.org/collection/18874/doc/828424/edit?pageNr=15	https://app.transkribus.org/collection/18874/doc/828424/edit?pageNr=15	business	(קלאַפּט אָן טיש).	שפּרינצע: יאָ, אַ גט, אוּן טאקי בּאלד (קלאַפּט אָן טיש).	Claude-session annotator (YiDraCor annotate pass (additi)	review	
https://app.transkribus.org/collection/18874/doc/828424/edit?pageNr=16	https://app.transkribus.org/collection/18874/doc/828424/edit?pageNr=16	exit	(בּיידע אָבּ).	שפּרינצע → בּיזט מַיין מַאן, מוּז איִך דיִר דאָך נאכגעהן... (בּיידע אָבּ).	Claude-session annotator (YiDraCor annotate pass (additi)	review	
https://app.transkribus.org/collection/18874/doc/828424/edit?pageNr=16	https://app.transkribus.org/collection/18874/doc/828424/edit?pageNr=16	business	(לויפֿט אַריין).	רב → זאַסלאַוועק (לויפֿט אַריין).	Claude-session annotator (YiDraCor annotate pass (additi)	review	
https://app.transkribus.org/collection/18874/doc/828424/edit?pageNr=17	https://app.transkribus.org/collection/18874/doc/828424/edit?pageNr=17	exit	(אָבּ).	זאַסלאַוועק: איִך גֶעה! (אָבּ).	Claude-session annotator (YiDraCor annotate pass (additi)	review	
https://app.transkribus.org/collection/18874/doc/828424/edit?pageNr=17	https://app.transkribus.org/collection/18874/doc/828424/edit?pageNr=17	exit	(אָב).	רב → עֶרְגֶעץ הֶענֶעלֶע? (אָב).	Claude-session annotator (YiDraCor annotate pass (additi)	review	
https://app.transkribus.org/collection/18874/doc/828424/edit?pageNr=17	https://app.transkribus.org/collection/18874/doc/828424/edit?pageNr=17	entrance	(קוּמט אַריין).	רב → הֶעני (קוּמט אַריין).	Claude-session annotator (YiDraCor annotate pass (additi)	review	
https://app.transkribus.org/collection/18874/doc/828424/edit?pageNr=17	https://app.transkribus.org/collection/18874/doc/828424/edit?pageNr=17	delivery	(זינגט).	הֶעני → פוּן מַיין הארץ ניִשט אַרויסרייסען. (זינגט).	Claude-session annotator (YiDraCor annotate pass (additi)	review	
https://app.transkribus.org/collection/18874/doc/828424/edit?pageNr=17	https://app.transkribus.org/collection/18874/doc/828424/edit?pageNr=17	delivery	(בּיס)	הֶעני → (בּיס)	rule:repeat→delivery migration		
https://app.transkribus.org/collection/18874/doc/828424/edit?pageNr=18	https://app.transkribus.org/collection/18874/doc/828424/edit?pageNr=18	delivery	(בּיס)	(בּיס).	rule:repeat→delivery migration		
https://app.transkribus.org/collection/18874/doc/828424/edit?pageNr=18	https://app.transkribus.org/collection/18874/doc/828424/edit?pageNr=18	delivery	(בּיס)	(בּיס).	rule:repeat→delivery migration		
https://app.transkribus.org/collection/18874/doc/828424/edit?pageNr=18	https://app.transkribus.org/collection/18874/doc/828424/edit?pageNr=18	business	(לויפֿט אַריין).	שפרִינְצֶע (לויפֿט אַריין).	Claude-session annotator (YiDraCor annotate pass (additi)	review	
https://app.transkribus.org/collection/18874/doc/828424/edit?pageNr=19	https://app.transkribus.org/collection/18874/doc/828424/edit?pageNr=19	exit	(אָבּ)	אִין מאַרק אַריין (אָבּ).	rule:auto-resolve lexicon		
https://app.transkribus.org/collection/18874/doc/828424/edit?pageNr=19	https://app.transkribus.org/collection/18874/doc/828424/edit?pageNr=19	entrance	(קוּמט מִיט גֶעלְד)	הֶענִי → וולאַדיסלאַוו (קוּמט מִיט גֶעלְד).	Sinai proposal 2026-07-20		
https://app.transkribus.org/collection/18874/doc/828424/edit?pageNr=19	https://app.transkribus.org/collection/18874/doc/828424/edit?pageNr=19	business	(לעגט גֶעלְד	וולאַדיסלאוו → די 50 טוֹיזֶענְד גוּלדען, וואָס מַיין פָאטֶער פאָדערט פוּן זֵיי (לעגט גֶעלְד	Claude-session annotator (YiDraCor annotate pass (additi)	review	
https://app.transkribus.org/collection/18874/doc/828424/edit?pageNr=19	https://app.transkribus.org/collection/18874/doc/828424/edit?pageNr=19	business	אויפ'ן טיש).	וולאַדיסלאוו → אויפ'ן טיש).	Claude-session annotator (YiDraCor annotate pass (additi)	review	
https://app.transkribus.org/collection/18874/doc/828424/edit?pageNr=19	https://app.transkribus.org/collection/18874/doc/828424/edit?pageNr=19	business	(זינגען דועט).	הֶעני → (זינגען דועט).	Claude-session annotator (YiDraCor annotate pass (additi)	review	
