entry_id,context,source_role,source_value,clustered_value,qid,qid_source,place_qid_conflict,wikidata_label_en,wikidata_label_yi,wikidata_type,resolved_category,other_type,cemetery,burial_city,death_site,settlement,province,country,neighborhood,other,review_flags,needs_review,correction_applied,death_burial_conflict
5-facs_617_r_315,birth,place,לאָדזש,Łódź,Q580,initial,False,Łódź,לאדזש,"big city, city with powiat rights in Poland, city",settlement,,,,,Łódź,,,,,,False,,False
5-facs_617_r_315,birth,country,פּוילן,Poland,Q36,country,False,Poland,פוילן,"sovereign state, country, country bordering the Baltic Sea, successor state",country,,,,,,,Poland,,,,False,,False
5-facs_617_tr_1739221426,birth,place,לובלין,Lublin,Q37333,initial,False,Lublin,לובלין,"city with powiat rights in Poland, city, big city",settlement,,,,,Lublin,,,,,,False,,False
5-facs_617_tr_1739221426,birth,country,פּוילן,Poland,Q36,country,False,Poland,פוילן,"sovereign state, country, country bordering the Baltic Sea, successor state",country,,,,,,,Poland,,,,False,,False
5-facs_618_tr_1739221549,birth,province,גאַליציע,Galicia,Q180086,province,False,Galicia,גאליציע,"historical region, Ukrainian historical regions",province,,,,,,Galicia,,,,,False,,False
5-facs_618_r_4,birth,place,קאָשיצע,Košice,Q25409,dodgy,False,Košice,קאשוי,"municipality of Slovakia, big city, city",settlement,,,,,Košice,,,,,place_country_mismatch,True,,False
5-facs_618_r_4,birth,country,פּוילן,Poland,Q36,country,False,Poland,פוילן,"sovereign state, country, country bordering the Baltic Sea, successor state",country,,,,,,,Poland,,,,False,,False
5-facs_618_tr_1739221558,birth,place,גראָדנע,Hrodna,Q181376,initial,False,Hrodna,גראדנע,"city or town, big city, city of oblast subordinance",settlement,,,,,Hrodna,,,,,,False,,False
6-facs_11_tr_1747745181,birth,place,פּראַגאָ,Prague,Q1085,dodgy,False,Prague,פראג,"municipality with town privileges in the Czech Republic, district of the Czech Republic, electoral unit, capital of region, district town, enclave, region of the Czech Republic, municipality with authorized municipal office, big city, Czech municipality with expanded powers, administrative district of Czech municipality with expanded powers, administrative district of Czech municipality with authorized municipal office, tourist destination, municipality of the Czech Republic, national capital",neighborhood,,,,,,,,Prague,,place_country_mismatch,True,,False
6-facs_11_tr_1747745181,birth,country,פּוילן,Poland,Q36,country,False,Poland,פוילן,"sovereign state, country, country bordering the Baltic Sea, successor state",country,,,,,,,Poland,,,,False,,False
6-facs_18_tr_1747746220,birth,place,פֿאַלטיטשען,Fălticeni,Q303015,dodgy,False,Fălticeni,,municipality of Romania,settlement,,,,,Fălticeni,,,,,,False,,False
6-facs_18_tr_1747746220,birth,country,רומעניע,Romania,Q218,country,False,Romania,רומעניע,"sovereign state, country",country,,,,,,,Romania,,,,False,,False
6-facs_18_tr_1747746206,birth,place,פּעריאָסלאָוו,Pereiaslav,Q639839,dodgy,False,Pereiaslav,,"city of regional significance of Ukraine, city in Ukraine, human settlement",settlement,,,,,Pereiaslav,,,,,,False,,False
6-facs_18_tr_1747746206,birth,country,אוקראַינע,Ukraine,Q212,country,False,Ukraine,אוקראינע,"sovereign state, country, unitary state, republic, social state, Rechtsstaat, territory",country,,,,,,,Ukraine,,,,False,,False
6-facs_19_tr_1747746114,birth,place,ניו-יאָָרק,New York City,Q60,initial,False,New York City,ניו יארק,"global city, port city, city in the United States, city, big city, largest city, city in the state of New York, metropolis, megacity",settlement,,,,,New York City,,,,,,False,,False
6-facs_19_tr_1747746114,birth,country,אַמעריקע,United States,Q30,country,False,United States,פאראייניקטע שטאטן פון אמעריקע,"sovereign state, constitutional republic, democratic republic, federal republic, superpower, country, historical unrecognized state",country,,,,,,,United States,,,,False,,False
6-facs_19_tr_1747746110,birth,place,וולאַדיסלאַוואָוו,Władysławów,Q985366,dodgy,False,Władysławów,,village of Poland,settlement,,,,,Władysławów,,,,,,False,,False
6-facs_19_tr_1747746110,birth,country,פּוילן,Poland,Q36,country,False,Poland,פוילן,"sovereign state, country, country bordering the Baltic Sea, successor state",country,,,,,,,Poland,,,,False,,False
6-facs_20_tr_1747746136,birth,place,כאַדאָרקאָוו,Khodorkiv,Q4498775,dodgy,False,Khodorkiv,חאדארקוב,village of Ukraine,settlement,,,,,Khodorkiv,,,,,,False,,False
6-facs_20_tr_1747746136,birth,country,אוקראַינע,Ukraine,Q212,country,False,Ukraine,אוקראינע,"sovereign state, country, unitary state, republic, social state, Rechtsstaat, territory",country,,,,,,,Ukraine,,,,False,,False
6-facs_21_r_2,birth,place,סטאַניסלאָוו,Stanisławów,Q156726,initial,True,Ivano-Frankivsk,סטאניסלאװ,"city of regional significance of Ukraine, city or town, big city",settlement,,,,,Ivano-Frankivsk,,,,,place_qid_conflict,True,,False
6-facs_22_tr_1747746208,birth,place,יאָסי,Iași,Q46852,initial,False,Iași,יאס,"municipality of Romania, capital of county in Romania, big city, college town",settlement,,,,,Iași,,,,,,False,,False
6-facs_22_tr_1747746208,birth,country,רומעניע,Romania,Q218,country,False,Romania,רומעניע,"sovereign state, country",country,,,,,,,Romania,,,,False,,False
6-facs_22_tr_1747746198,birth,place,לאזדיי,Lazdijai Ghetto,Q30007807,dodgy,False,Lazdijai Ghetto,לאזדיי געטא,ghetto in Nazi-occupied Europe,death_site,,,Lazdijai Ghetto,Lazdijai Ghetto,,,,,,,False,death_burial_mirrored,False
6-facs_22_tr_1747746198,birth,country,ליטע,Lithuania,Q37,country,False,Lithuania,ליטע,"sovereign state, unitary state, country bordering the Baltic Sea, country",country,,,,,,,Lithuania,,,,False,,False
6-facs_24_r_2,birth,place,מלאַווע,Mława,Q200787,dodgy,False,Gödel's incompleteness theorems,,"theorem, mathematical incompleteness",other,theorem,,,,,,,,Gödel's incompleteness theorems,needs_manual_type_review,True,,False
6-facs_28_r_73,birth,place,באָגאָפּאָליע,Bogopol,Q4089653,dodgy,False,,,village,settlement,,,,,Bogopol,,,,,place_country_mismatch,True,,False
6-facs_28_r_73,birth,country,אוקראַינע,Ukraine,Q212,country,False,Ukraine,אוקראינע,"sovereign state, country, unitary state, republic, social state, Rechtsstaat, territory",country,,,,,,,Ukraine,,,,False,,False
6-facs_28_r_2,birth,place,בערדייטשעוו,Berdychiv,Q158799,initial,True,Berdychiv,בערדיטשעוו,"city of regional significance of Ukraine, miasteczko",settlement,,,,,Berdychiv,,,,,place_qid_conflict,True,,False
6-facs_28_r_2,birth,country,אוקראינע,Ukraine,Q212,country,False,Ukraine,אוקראינע,"sovereign state, country, unitary state, republic, social state, Rechtsstaat, territory",country,,,,,,,Ukraine,,,,False,,False
6-facs_29_r_4,birth,province,באַקווי,Bacău County,Q179779,dodgy,False,Bacău County,,county of Romania,province,,,,,,Bacău County,,,,,False,moved_to_province,False
6-facs_29_r_4,birth,country,רומעניע,Romania,Q218,country,False,Romania,רומעניע,"sovereign state, country",country,,,,,,,Romania,,,,False,,False
6-facs_29_tr_1747746221,birth,place,טשערנאָוויץ,Chernivtsi,Q157725,initial,False,Chernivtsi,טשערנאוויץ,"city of regional significance of Ukraine, big city",settlement,,,,,Chernivtsi,,,,,,False,,False
6-facs_30_tr_1747746182,birth,place,טשערנאָוויץ,Chernivtsi,Q157725,initial,False,Chernivtsi,טשערנאוויץ,"city of regional significance of Ukraine, big city",settlement,,,,,Chernivtsi,,,,,,False,,False
6-facs_30_tr_1747746177,birth,place,זאַמאָשטש,Zamość,Q145972,initial,False,Zamość,זאמאשטש,"city with powiat rights in Poland, city",settlement,,,,,Zamość,,,,,,False,,False
6-facs_30_tr_1747746177,birth,country,פּוילן,Poland,Q36,country,False,Poland,פוילן,"sovereign state, country, country bordering the Baltic Sea, successor state",country,,,,,,,Poland,,,,False,,False
6-facs_30_tr_1747746174,birth,place,אָזאָרקאָוו,Ozorków,Q628460,dodgy,False,Ozorków,אזארקאוו,urban municipality of Poland,settlement,,,,,Ozorków,,,,,,False,,False
6-facs_30_tr_1747746174,birth,country,פּוילן,Poland,Q36,country,False,Poland,פוילן,"sovereign state, country, country bordering the Baltic Sea, successor state",country,,,,,,,Poland,,,,False,,False
6-facs_31_r_1,birth,place,וואַרשע,Warsaw,Q270,initial,False,Warsaw,ווארשע,"city with powiat rights in Poland, city, seat of government, big city, tourist destination, largest city, administrative territorial entity, metropolis, national capital",settlement,,,,,Warsaw,,,,,,False,,False
6-facs_31_r_1,birth,country,פּוילן,Poland,Q36,country,False,Poland,פוילן,"sovereign state, country, country bordering the Baltic Sea, successor state",country,,,,,,,Poland,,,,False,,False
6-facs_33_tr_1747746219,birth,place,יעליסאַוועטגראַד,Kropyvnytskyi,Q158292,initial,False,Kropyvnytskyi,יעליסאוועטגראד,"centre of oblast, city of regional significance of Ukraine",settlement,,,,,Kropyvnytskyi,,,,,,False,,False
6-facs_33_tr_1747746219,birth,country,אוקראַינע,Ukraine,Q212,country,False,Ukraine,אוקראינע,"sovereign state, country, unitary state, republic, social state, Rechtsstaat, territory",country,,,,,,,Ukraine,,,,False,,False
6-facs_34_r_1,birth,place,ניקאָלאַיעוו,Mykolaiv,Q156737,dodgy,False,Kiel University,,"public university, local Internet registry, comprehensive university",other,public university,,,,,,,,Kiel University,needs_manual_type_review;place_country_mismatch,True,,False
6-facs_34_r_1,birth,country,אוקראָננע,Ukraine,Q212,country,False,Ukraine,אוקראינע,"sovereign state, country, unitary state, republic, social state, Rechtsstaat, territory",country,,,,,,,Ukraine,,,,False,,False
6-facs_35_tr_1747746200,birth,place,ביעלאָצערקאָוו,Bila Tserkva,Q1097636,dodgy,False,Inó,,Wikimedia disambiguation page,other,Wikimedia disambiguation page,,,,,,,,Inó,needs_manual_type_review;place_country_unresolved,True,,False
6-facs_35_tr_1747746200,birth,country,אוקראַינע,Ukraine,Q212,country,False,Ukraine,אוקראינע,"sovereign state, country, unitary state, republic, social state, Rechtsstaat, territory",country,,,,,,,Ukraine,,,,False,,False
6-facs_41_tr_1747746161,birth,place,ראַדאָם,Radom,Q104740,initial,False,Radom,ראדעם,"city with powiat rights in Poland, city, big city",settlement,,,,,Radom,,,,,,False,,False
6-facs_41_tr_1747746161,birth,country,פּוילן,Poland,Q36,country,False,Poland,פוילן,"sovereign state, country, country bordering the Baltic Sea, successor state",country,,,,,,,Poland,,,,False,,False
6-facs_41_tr_1747746160,birth,place,סעמיאַטיטש,Siemiatycze,Q218980,dodgy,False,Siemiatycze,,urban municipality of Poland,settlement,,,,,Siemiatycze,,,,,,False,,False
6-facs_41_tr_1747746159,birth,place,רעמניקו,Râmnicu Sărat,Q617624,dodgy,False,Râmnicu Sărat,,"municipality of Romania, city",settlement,,,,,Râmnicu Sărat,,,,,,False,,False
6-facs_41_tr_1747746159,birth,country,רומעניע,Romania,Q218,country,False,Romania,רומעניע,"sovereign state, country",country,,,,,,,Romania,,,,False,,False
6-facs_41_tr_1747746148,birth,place,טשענסטאָכאָוו,Częstochowa,Q103217,initial,False,Częstochowa,טשענסטאָכאָוו,"city with powiat rights in Poland, big city",settlement,,,,,Częstochowa,,,,,,False,,False
6-facs_41_tr_1747746148,birth,country,פּוילן,Poland,Q36,country,False,Poland,פוילן,"sovereign state, country, country bordering the Baltic Sea, successor state",country,,,,,,,Poland,,,,False,,False
6-facs_43_tr_1747746166,birth,place,פּיאַטראנעאַמץ,Piatra Neamț,Q187945,dodgy,False,Piatra Neamț,,"municipality of Romania, capital of county in Romania",settlement,,,,,Piatra Neamț,,,,,,False,,False
6-facs_44_tr_1747746150,birth,place,לעמבערג,Lviv,Q36036,initial,False,Lviv,לעמבערג,"city in Ukraine, Magdeburg rights",settlement,,,,,Lviv,,,,,place_province_mismatch,True,,False
6-facs_44_tr_1747746150,birth,province,גאַליציע,Galicia,Q180086,province,False,Galicia,גאליציע,"historical region, Ukrainian historical regions",province,,,,,,Galicia,,,,,False,,False
6-facs_44_tr_1747746152,birth,place,לאָדזש,Łódź,Q580,initial,False,Łódź,לאדזש,"big city, city with powiat rights in Poland, city",settlement,,,,,Łódź,,,,,,False,,False
6-facs_45_tr_1747746107,birth,place,לאָדזש,Łódź,Q580,initial,False,Łódź,לאדזש,"big city, city with powiat rights in Poland, city",settlement,,,,,Łódź,,,,,,False,,False
6-facs_45_tr_1747746107,birth,country,פּוילן,Poland,Q36,country,False,Poland,פוילן,"sovereign state, country, country bordering the Baltic Sea, successor state",country,,,,,,,Poland,,,,False,,False
6-facs_45_tr_1747746110,birth,place,לאָדזש,Łódź,Q580,initial,False,Łódź,לאדזש,"big city, city with powiat rights in Poland, city",settlement,,,,,Łódź,,,,,,False,,False
6-facs_45_tr_1747746110,birth,country,פּוילן,Poland,Q36,country,False,Poland,פוילן,"sovereign state, country, country bordering the Baltic Sea, successor state",country,,,,,,,Poland,,,,False,,False
6-facs_46_tr_1747746179,birth,place,ווילנע,Vilnius,Q216,initial,False,Vilnius,ווילנע,"city, big city",settlement,,,,,Vilnius,,,,,,False,,False
6-facs_46_tr_1747746173,birth,place,קעשענעוו,Chișinău,Q21197,initial,False,Chișinău,קעשענעוו,"city, big city, municipality",settlement,,,,,Chișinău,,,,,,False,,False
6-facs_47_tr_1747746190,birth,place,בערטשיין,Barcin,Q1007355,dodgy,False,Barcin,,city,settlement,,,,,Barcin,,,,,,False,,False
6-facs_47_tr_1747746190,birth,country,פּוילן,Poland,Q36,country,False,Poland,פוילן,"sovereign state, country, country bordering the Baltic Sea, successor state",country,,,,,,,Poland,,,,False,,False
6-facs_48_tr_1747746203,birth,place,סינסינעטי,Cincinnati,Q43196,initial,False,Cincinnati,,"big city, city in the United States, county seat, city of Ohio",settlement,,,,,Cincinnati,,,,,,False,,False
6-facs_48_tr_1747746203,birth,country,אַמעריקע,United States,Q30,country,False,United States,פאראייניקטע שטאטן פון אמעריקע,"sovereign state, constitutional republic, democratic republic, federal republic, superpower, country, historical unrecognized state",country,,,,,,,United States,,,,False,,False
6-facs_48_tr_1747746197,birth,place,ריגע,Riga,Q1773,initial,False,Riga,ריגע,"state city of Latvia, Hanseatic city, big city, city under state jurisdiction in Latvia",settlement,,,,,Riga,,,,,,False,,False
6-facs_48_tr_1747746197,birth,country,לעטלאַנד,Latvia,Q211,country,False,Latvia,לעטלאנד,"sovereign state, country bordering the Baltic Sea, country",country,,,,,,,Latvia,,,,False,,False
6-facs_49_tr_1747746207,birth,place,וואַרשע,Warsaw,Q270,initial,False,Warsaw,ווארשע,"city with powiat rights in Poland, city, seat of government, big city, tourist destination, largest city, administrative territorial entity, metropolis, national capital",settlement,,,,,Warsaw,,,,,,False,,False
6-facs_49_tr_1747746207,birth,country,פּוילן,Poland,Q36,country,False,Poland,פוילן,"sovereign state, country, country bordering the Baltic Sea, successor state",country,,,,,,,Poland,,,,False,,False
6-facs_50_tr_1747746182,birth,country,רוסלאַנד,Russia,Q159,country,False,Russia,רוסלאנד,"sovereign state, secular state, country, transcontinental country, federation, successor state",country,,,,,,,Russia,,,,False,,False
