person_id	heading	subject	seq	place	place_kind	org	role	verb	date_start	date_end	certainty	t_start	t_end	t_inferred	res_status	qid	label_en	lat	lon	events	evidence
P-4-facs_207_tr_1754998369	שילדקרויט, רודאָלף [חיים-מרדכי]	entry	7	ווין	settlement	קאָנסערוואַטאָריע	student	stay			none	1862	1881	True	settlement	Q1741	Vienna	48.208333	16.3725	[]	אַוועק אין ווין, וואו ער האָט גענומען שטודירן אין דער קאָנסערוואַטאָריע.
P-4-facs_207_tr_1754998369	שילדקרויט, רודאָלף [חיים-מרדכי]	entry	8	קראַנשטאַדט	settlement		performer	stay	1881		approximate	1881	1881	False	unresolved					"[{""event_type"": ""performance"", ""play"": """", ""venue"": ""קאַבאַרעט"", ""date"": ""1881"", ""description"": ""Played in a large cabaret""}]"	בערך אין 1881 האָט ער געטראָפן ש. שפּילן אין דער אונגאַרישער שטאָט קראַנשטאַדט אין אַ גרויסן קאַבאַרעט.
P-4-facs_207_tr_1754998369	שילדקרויט, רודאָלף [חיים-מרדכי]	entry	9	זאַלצבורג	settlement	שטאָט-טעאַטער	performer	stay			none	1881	1892	True	unresolved					"[{""event_type"": ""performance"", ""play"": ""רויבער"", ""venue"": ""שטאָט-טעאַטער"", ""date"": """", ""description"": ""Played Franz Moor in Schiller's The Robbers""}]"	ווערט אַנגאַזשירט פֿון פֿאַרוואַלטער פֿון שטאָט-טעאַטער אין זאַלצבורג
P-4-facs_207_tr_1754998369	שילדקרויט, רודאָלף [חיים-מרדכי]	entry	10	ווין	settlement	ווינער ריימאָנד טעאַטער	performer	stay	1892		explicit	1892	1892	False	settlement	Q1741	Vienna	48.208333	16.3725	"[{""event_type"": ""performance"", ""play"": ""מאַריאַ סטואַרט"", ""venue"": ""ווינער ריימאָנד טעאַטער"", ""date"": ""1892"", ""description"": ""Played Mortimer in Schiller's Maria Stuart""}]"	ערשט ווען ער שפּילט, אין 1892, די ראָל „מאָרטימער“ אין שילערס „מאַריאַ סטואַרט״, ווערט ער אנגאַזשירט פֿון דירעקטאָר פון „ווינער ריימאָנד טעאַטער“
P-4-facs_207_tr_1754998369	שילדקרויט, רודאָלף [חיים-מרדכי]	entry	11	האַמבורג	settlement	דוויטשעס שאָושפּילהאָוז	performer	stay			none	1892	1900	True	settlement	Q1055	Hamburg	53.55	10.0	"[{""event_type"": ""performance"", ""play"": ""קעניג ליר"", ""venue"": ""דוויטשעס שאָושפּילהאָוז"", ""date"": """", ""description"": ""Great success as King Lear""}]"	"ש. אָפּ קיין האַמבורג, וואו ער ווערט שוין אַנגאַזשירט אַלס הויפּט-דראַמאַטישער שוישפּילער ביים דירעקטאָר בערגער אין אָרטיקן „דוויטשעס שאָושפּילהאָוז""."
P-4-facs_207_tr_1754998369	שילדקרויט, רודאָלף [חיים-מרדכי]	entry	12	בוענאָס איירעס	settlement		performer	visit	1900	1901	explicit	1900	1901	False	settlement	Q1486	Buenos Aires	-34.599722	-58.381944	"[{""event_type"": ""performance"", ""play"": """", ""venue"": """", ""date"": """", ""description"": ""Played with German amateurs""}]"	אין 1900-1901 האָט ש. געשפּילט אין בוענאָס איירעס מיט דייטשע אַמאַטאָרן
P-4-facs_207_tr_1754998369	שילדקרויט, רודאָלף [חיים-מרדכי]	entry	13	בערלין	settlement	נויעס טעאַטער	performer	stay	1905		explicit	1905	1905	False	settlement	Q64	Berlin	52.516667	13.383333	"[{""event_type"": ""debut"", ""play"": ""סוחר פֿון ווענעדיק"", ""venue"": ""נויעס טעאַטער"", ""date"": ""1905-11-09"", ""description"": ""Debut with Max Reinhardt as Shylock""}]"	ש.'ס ערשטער אויפטריט ביי ריינהאַרטן איז געווען דעם 9 נאָוועמבער 1905 אין ׳סוחר פֿון ווענעדיק'.
P-4-facs_207_tr_1754998369	שילדקרויט, רודאָלף [חיים-מרדכי]	entry	14	ניו יאָרק	settlement	אוירווינג פלייס טעאַטער	performer	tour	1910	1911	approximate	1910	1911	False	settlement	Q60	New York City	40.712778	-74.006111	"[{""event_type"": ""performance"", ""play"": ""קעניג ליר"", ""venue"": ""אוירווינג פלייס טעאַטער"", ""date"": """", ""description"": ""Guest performance in German""}]"	דאָ איז געקומען אַ פֿאָרשלאַג פֿון דייטשן „אוירווינג פלייס טעאַטער“ אין ניו יאָרק, אַז ש. זאָל דאָרט קומען גאַסטראָלירן
P-4-facs_207_tr_1754998369	שילדקרויט, רודאָלף [חיים-מרדכי]	entry	15	ניו יאָרק	settlement	טאָמאַשעווסקיס פּיפּלס טעאַטער	performer	stay	1911	1912	explicit	1911	1912	False	settlement	Q60	New York City	40.712778	-74.006111	"[{""event_type"": ""performance"", ""play"": ""אייקעלע מזיק"", ""venue"": ""פּיפּלס טעאַטער"", ""date"": ""1911-08-25"", ""description"": ""First Yiddish performance""}]"	דעם 28 אַפּריל 1911 איז ש. אויפֿגעטראָטן אין „טאָמאַשעווסקיס פּיפּלס טעאַטער“
P-4-facs_207_tr_1754998369	שילדקרויט, רודאָלף [חיים-מרדכי]	entry	16	בערלין	settlement		performer	return	1914	1920	explicit	1914	1920	False	settlement	Q64	Berlin	52.516667	13.383333	[]	ביים אויסבראָך פֿון דער ערשטער וועלט-מלחמה (1914) קערט זיך צוריק די גאַנצע ש.-פֿאַמיליע קיין בערלין
P-4-facs_207_tr_1754998369	שילדקרויט, רודאָלף [חיים-מרדכי]	entry	17	ניו יאָרק	settlement	דאָס נייע יידישע טעאַטער	performer	return	1920		explicit	1920	1920	False	settlement	Q60	New York City	40.712778	-74.006111	"[{""event_type"": ""performance"", ""play"": ""שטילע כוחות"", ""venue"": ""דאָס נייע יידישע טעאַטער"", ""date"": ""1920-08-27"", ""description"": ""Opened season in Yiddish""}]"	"זומער 1920 קערט זיך ש. ווידער צוריק קיין אַמעריקע... טרעט ער אויף דעם 27 אויגוסט 1920 אין דער פּיעסע „שטילע כוחות"""
P-4-facs_207_tr_1754998369	שילדקרויט, רודאָלף [חיים-מרדכי]	entry	18	ניו יאָרק	settlement	פּראָווינסטאַן פלעיהאַוז	performer	stay	1922-12-19		explicit	1922	1922	False	settlement	Q60	New York City	40.712778	-74.006111	"[{""event_type"": ""performance"", ""play"": ""גאָט פֿון נקמה"", ""venue"": ""פּראָווינסטאַן פלעיהאַוז"", ""date"": ""1922-12-19"", ""description"": ""First English performance""}]"	דעם 19 דעצעמבער 1922 טרעט ער אויף, צום ערשטן מאָל אין ענגליש, אין „פּראָווינסטאַן פלעיהאַוז“
P-4-facs_207_tr_1754998369	שילדקרויט, רודאָלף [חיים-מרדכי]	entry	19	בראָנקס	settlement	דאָס שילדקרויט טעאַטער	director	stay	1925-09-16	1926	explicit	1925	1926	False	settlement	Q18426	Bronx	40.837	-73.865	"[{""event_type"": ""founding"", ""play"": ""בראנקס עקספרעס"", ""venue"": ""דאָס שילדקרויט טעאַטער"", ""date"": ""1925-09-16"", ""description"": ""Opened his own theater in the Bronx""}]"	וועלכעס ער רופֿט אָן „דאָס שילדקרויט טעאַטער“, וואָס ווערט געעפֿנט דעם 16 סעפּטעמבער 1925
P-4-facs_207_tr_1754998369	שילדקרויט, רודאָלף [חיים-מרדכי]	entry	20	האָליוואוד	settlement	אוניווערסאַל	performer	emigration	1926	1930	approximate	1926	1930	False	settlement	Q34006	Hollywood	34.0983333333333	-118.326666666667	"[{""event_type"": ""business"", ""play"": ""זיין פֿאָלק"", ""venue"": """", ""date"": """", ""description"": ""Filmed His People""}, {""event_type"": ""death"", ""play"": """", ""venue"": """", ""date"": ""1930-07-15"", ""description"": ""Died in Los Angeles""}]"	ש. פֿאַרלאָזט ניו יאָרק און פֿאָרט אָפּ קיין האָליוואוד, קאַליפֿאָרניע... דעם 5 יולי 1930, איז ש. געשטאָרבן אין לאָס אַנדזשעלעס
P-4-facs_252_tr_1754998536	שאָר [שור], אַנשל	entry	1	זלאָטשעוו	settlement			born	1871-10-25		explicit	1871	1871	False	unresolved					[]	געבוירן 25 אַקטאָבער 1871 אין זלאָטשעוו
P-4-facs_252_tr_1754998536	שאָר [שור], אַנשל	entry	2	לעמבערג	settlement		student	settled	1877		approximate	1877	1877	False	settlement	Q36036	Lviv	49.8425	24.032222	"[{""event_type"": ""founding"", ""play"": ""די שבועה ביי דער רויטער פֿאָן"", ""venue"": """", ""date"": """", ""description"": ""Founded a youth socialist union 'Shila' and wrote/directed a play""}]"	אין עלטער פֿון 6 יאָר איבערטראָגט ער זיך מיט זיינע עלטערן קיין לעמבערג
P-4-facs_252_tr_1754998536	שאָר [שור], אַנשל	entry	3	לעמבערג	settlement	יידיש טעאַטער	translator	stay	1887	1888	explicit	1887	1888	False	settlement	Q36036	Lviv	49.8425	24.032222	"[{""event_type"": ""other"", ""play"": ""מגדל עוז"", ""venue"": """", ""date"": """", ""description"": ""Translated Luzzatto's play into Yiddish""}, {""event_type"": ""other"", ""play"": ""די לוסטיקע קאַוואַליערן"", ""venue"": """", ""date"": """", ""description"": ""Wrote a couplet for the comedian Avraham Fishkind""}]"	ווען י. ב. גימפּעל עפֿנט אין 1887-88 זיין יידיש טעאַטער אין לעמבערג
P-4-facs_252_tr_1754998536	שאָר [שור], אַנשל	entry	4	בולגאַריע און בוקאָווינע	region	טרופּע	performer	tour			none	1887	1888	True	region_first_of_list	בולגאריע	Bulgaria	42.7	25.5	[]	ש. וואַנדערט אַרום מיט אַ טרופּע אויך איבער בולגאַריע און בוקאָווינע
P-4-facs_252_tr_1754998536	שאָר [שור], אַנשל	entry	5	קאָנסטאַנטינאָפּאָל	settlement		performer	stay	1888	1889	explicit	1888	1889	False	settlement	Q406	Istanbul	41.01	28.960278	"[{""event_type"": ""performance"", ""play"": ""גבור החייל"", ""venue"": """", ""date"": """", ""description"": ""Performed the operetta attended by Theodor Herzl""}]"	ביז אין 1888-89 קומט ער אין קאָנסטאַנטינאָפּאָל
P-4-facs_252_tr_1754998536	שאָר [שור], אַנשל	entry	6	לעמבערג	settlement	לעמבערגער טעאַטער	prompter	stay	1890		explicit	1890	1890	False	settlement	Q36036	Lviv	49.8425	24.032222	"[{""event_type"": ""other"", ""play"": """", ""venue"": """", ""date"": """", ""description"": ""Became prompter and later actor after Adler left for America""}]"	1890... ווערט ש. דער סופלער פון לעמבערגער טעאַטער
P-4-facs_252_tr_1754998536	שאָר [שור], אַנשל	entry	7	גאַליציע און רומעניע	region	וואַנדער-טרופּע	performer	tour			none	1890	1894	True	region_first_of_list	גאליציע	Galicia	49.55	24.0	"[{""event_type"": ""performance"", ""play"": ""אוריאל אַקאָסטאַ"", ""venue"": """", ""date"": """", ""description"": ""Played the role of De Santos""}]"	טרעט אַריין אין אַ וואַנדער-טרופּע מיט וועלכער ער שפּילט איבער גאַליציע און רומעניע
P-4-facs_252_tr_1754998536	שאָר [שור], אַנשל	entry	8	פאָקשאַן	settlement		playwright	stay	1894		explicit	1894	1894	False	unresolved					"[{""event_type"": ""other"", ""play"": ""קאַפּיטאַן דרייפוס"", ""venue"": """", ""date"": ""1894"", ""description"": ""Wrote the play Captain Dreyfus""}]"	שפּילנדיק אין פאָקשאַן, האָט ש. אָנגעשריבן אין 1894 די פּיעסע „קאַפּיטאַן דרייפוס“
P-4-facs_252_tr_1754998536	שאָר [שור], אַנשל	entry	9	אַמעריקע	country	ווינדזאָר-טעאַטער	assistant director	emigration	1900		explicit	1900	1900	False	settlement	Q30	United States	39.828175	-98.5795	"[{""event_type"": ""other"", ""play"": ""בן הדור"", ""venue"": """", ""date"": """", ""description"": ""Wrote lyrics for various operettas""}]"	"אין 1900 ווערט ש. געבראַכט דורך „פּראָפ."" הורוויץ קיין אַמעריקע פֿאַרן „ווינדזאָר-טעאַטער“"
P-4-facs_252_tr_1754998536	שאָר [שור], אַנשל	entry	10	ניו יאָרק	settlement	גרענד טעאטער	director	stay	1906-10		explicit	1906	1906	False	settlement	Q60	New York City	40.712778	-74.006111	"[{""event_type"": ""performance"", ""play"": ""מלכה שבא"", ""venue"": ""גרענד טעאטער"", ""date"": ""1906-10"", ""description"": ""Directed the operetta Queen of Sheba""}]"	יעקב פ. אַדלער האָט אים, אין אקטאָבער 1906, איבערגעגעבן די רעזשי פֿון דער אָפּערעטע 'מלכה שבא' אין 'גרענד טעאטער'
P-4-facs_252_tr_1754998536	שאָר [שור], אַנשל	entry	11	ניו יאָרק	settlement	טאליאַ-טעאַטער	playwright	stay	1909	1911	explicit	1909	1911	False	settlement	Q60	New York City	40.712778	-74.006111	"[{""event_type"": ""premiere"", ""play"": ""איר ערשטע ליבע"", ""venue"": ""טאליאַ-טעאַטער"", ""date"": ""1909-09-29"", ""description"": ""Premiere of 'Her First Love'""}, {""event_type"": ""premiere"", ""play"": ""שיר השירים"", ""venue"": ""טאַליאַ-טעאַטער"", ""date"": ""1911-10-06"", ""description"": ""Premiere of 'Song of Songs'""}]"	דעם 29 סעפּטעמבער 1909 ווערט דורך דוד קעסלער אויפֿגעפֿירט אין „טאליאַ-טעאַטער“... איר ערשטע ליבע
P-4-facs_252_tr_1754998536	שאָר [שור], אַנשל	entry	12	באָלטימאָר	settlement		performer	visit			none	1909	1912	True	settlement	Q5092	Baltimore	39.286389	-76.615	"[{""event_type"": ""performance"", ""play"": ""גאָטס שטראָף"", ""venue"": """", ""date"": """", ""description"": ""Substituted for Jacob P. Adler in a performance""}]"	אַמאָל, אין באַלטימאָר... איז ש. אַרויף שפּילן אַדלערס ראָל
P-4-facs_252_tr_1754998536	שאָר [שור], אַנשל	entry	13	ניו יאָרק	settlement	קאָמעדי טעאַטער	manager	stay	1912		explicit	1912	1912	False	settlement	Q60	New York City	40.712778	-74.006111	"[{""event_type"": ""premiere"", ""play"": ""באָרג מיר דיין ווייב"", ""venue"": ""קאָמעדי טעאַטער"", ""date"": ""1912-03-29"", ""description"": ""Premiere of 'Borrow Me Your Wife'""}]"	ש. אין 1912 געוואָרן דער מענעדזשער פֿון „קאָמעדי טעאַטער“
